date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,discounted_price,profit_margin,margin_percent,revenue,demand_ratio,inventory_pressure,stock_remaining,competitor_gap,conversion_rate,price_demand_ratio,traffic_intensity,day_of_week,month,is_weekend
,S005,P0018,Toys,North,247,73,62,71.63,81.12,0,Snowy,1,83.77,Spring,274,51.15,81.12,29.970000000000006,0.36945266272189353,5921.76,1.0191260644981153,3.3378378378378377,174,-2.6499999999999915,0.26545454545454544,1.116893845518381,0.8945318165760163,,,0
,S001,P0002,Groceries,North,390,84,171,78.24,25.93,0,Cloudy,1,21.33,Summer,191,13.6,25.93,12.33,0.4755109911299653,2178.12,1.0736196319018405,4.588235294117647,306,4.600000000000001,0.4375,0.327233720343261,0.6235604998759822,,,0
,S001,P0016,Furniture,North,289,242,129,240.2,95.36,0,Cloudy,0,95.4,Summer,489,63.77,95.36,31.589999999999996,0.3312709731543624,23077.12,1.0074937552039966,1.1893004115226338,47,-0.04000000000000625,0.49387755102040815,0.3953565505804312,1.596445468268876,,,0
,S001,P0018,Clothing,West,425,117,48,131.55,14.82,0,Sunny,1,14.67,Summer,291,9.71,14.82,5.109999999999999,0.344804318488529,1733.94,0.8893956670467502,3.6016949152542375,308,0.15000000000000036,0.4006849315068493,0.11180686533383628,0.9500319657796378,,,0
,S002,P0014,Clothing,West,249,216,160,214.7,18.7,0,Sunny,0,18.04,Summer,494,9.48,18.7,9.219999999999999,0.49304812834224593,4039.2,1.0060549604098743,1.1474654377880185,33,0.6600000000000001,0.43636363636363634,0.08669448307834957,1.6127690415640588,,,0
,S002,P0020,Furniture,West,213,116,22,126.84,37.4,0,Rainy,0,32.8,Autumn,219,25.21,37.4,12.189999999999998,0.3259358288770053,4338.4,0.9145380006307159,1.8205128205128205,97,4.600000000000001,0.5272727272727272,0.2925531914893617,0.7149725103290058,,,0
,S003,P0003,Furniture,East,154,107,140,114.43,86.11,0,Snowy,0,81.97,Winter,227,50.36,86.11,35.75,0.4151666473115782,9213.77,0.93506947478808,1.4259259259259258,47,4.140000000000001,0.4692982456140351,0.7459932426578878,0.7410902276012983,,,0
,S003,P0018,Clothing,South,104,58,74,51.2,80.32,0,Rainy,0,79.7,Summer,163,49.41,80.32,30.909999999999997,0.3848356573705179,4658.5599999999995,1.1328125,1.7627118644067796,46,0.6199999999999903,0.35365853658536583,1.5386973180076626,0.5321484894229587,,,0
,S004,P0002,Electronics,North,246,97,76,116.07,39.09,0,Rainy,0,41.31,Summer,158,20.52,39.09,18.570000000000004,0.47505755947812744,3791.7300000000005,0.8357025932626864,2.510204081632653,149,-2.219999999999999,0.610062893081761,0.33390279320064925,0.5158249161277758,,,0
,S004,P0013,Groceries,East,73,4,77,18.43,14.37,0,Snowy,0,15.23,Spring,103,11.17,14.37,3.1999999999999993,0.2226861517049408,57.48,0.2170374389582203,14.6,69,-0.8600000000000012,0.038461538461538464,0.7395779722079259,0.33626560988076526,,,0
,S004,P0015,Groceries,West,499,357,159,367.74,79.96,0,Sunny,0,79.08,Autumn,608,54.62,79.96,25.339999999999996,0.31690845422711356,28545.719999999998,0.9707945831293848,1.393854748603352,142,0.8799999999999955,0.5862068965517241,0.21684655855074034,1.984946512694226,,,0
,S004,P0016,Furniture,East,89,20,182,31.1,28.45,0,Cloudy,1,24.59,Autumn,245,16.78,28.45,11.669999999999998,0.41019332161687166,569.0,0.6430868167202572,4.238095238095238,69,3.8599999999999994,0.08130081300813008,0.8862928348909657,0.7998550914639563,,,0
,S004,P0019,Groceries,South,493,301,107,309.45,45.8,0,Sunny,1,46.93,Spring,565,25.09,45.8,20.709999999999997,0.4521834061135371,13785.8,0.9726934884472451,1.6324503311258278,192,-1.1300000000000026,0.5318021201413428,0.1475277822515703,1.8445637823556542,,,0
,S004,P0020,Furniture,East,337,188,35,207.8,50.06,0,Snowy,0,46.45,Spring,330,39.92,50.06,10.14,0.20255693168198163,9411.28,0.9047160731472569,1.783068783068783,149,3.6099999999999994,0.56797583081571,0.23975095785440612,1.0773558374820635,,,0
,S005,P0009,Electronics,East,166,134,148,141.54,19.63,0,Sunny,1,22.59,Spring,303,15.42,19.63,4.209999999999999,0.21446765155374423,2630.42,0.9467288399039141,1.2296296296296296,32,-2.960000000000001,0.4407894736842105,0.1377157289181984,0.9892085416880765,,,0
,S005,P0014,Toys,North,123,25,20,37.4,28.06,0,Cloudy,1,28.05,Autumn,126,19.66,28.06,8.399999999999999,0.29935851746258013,701.5,0.6684491978609626,4.730769230769231,98,0.00999999999999801,0.1968503937007874,0.7307291666666667,0.41135404703860606,,,0
,S005,P0015,Toys,East,132,41,76,43.49,62.89,0,Sunny,1,67.77,Spring,160,42.26,62.89,20.630000000000003,0.32803307362060746,2578.4900000000002,0.9427454587261439,3.142857142857143,91,-4.8799999999999955,0.2546583850931677,1.4135760845133738,0.522354345445849,,,0
,S005,P0017,Toys,East,233,20,63,38.28,85.67,0,Snowy,0,83.55,Spring,255,44.56,85.67,41.11,0.4798645967082993,1713.4,0.522466039707419,11.095238095238095,213,2.1200000000000045,0.078125,2.181008146639511,0.8325022380543218,,,0
,S001,P0003,Clothing,South,180,102,129,112.23,70.63,0,Cloudy,1,69.05,Autumn,190,49.72,70.63,20.909999999999997,0.29604983717966865,7204.259999999999,0.90884790163058,1.7475728155339805,78,1.5799999999999983,0.5340314136125655,0.6237746180340898,0.6202957852169456,,,0
,S001,P0006,Clothing,West,432,115,29,122.33,51.19,0,Snowy,1,48.68,Spring,177,33.33,51.19,17.86,0.3488962688025005,5886.849999999999,0.9400801111746914,3.7241379310344827,317,2.509999999999998,0.6460674157303371,0.4150652720343793,0.5778544946494705,,,0
,S002,P0001,Groceries,North,156,17,107,32.24,48.27,0,Sunny,1,51.98,Spring,192,34.65,48.27,13.620000000000005,0.28216283405842146,820.59,0.5272952853598014,8.666666666666666,139,-3.7099999999999937,0.08808290155440414,1.4521660649819494,0.6268252145350187,,,0
,S002,P0003,Clothing,South,149,56,111,73.23,74.53,0,Sunny,0,76.37,Winter,282,38.78,74.53,35.75,0.4796726150543405,4173.68,0.7647139150621329,2.6140350877192984,93,-1.8400000000000034,0.1978798586572438,1.004041492657955,0.9206495338483088,,,0
,S002,P0004,Electronics,West,133,70,180,64.62,90.86,0,Cloudy,0,86.68,Autumn,148,55.54,90.86,35.32,0.388729914153643,6360.2,1.0832559579077685,1.8732394366197183,63,4.179999999999993,0.4697986577181208,1.3846388296251142,0.4831777695374103,,,0
,S002,P0009,Toys,East,225,36,51,48.11,96.78,0,Sunny,1,95.9,Autumn,311,73.81,96.78,22.97,0.23734242612109938,3484.08,0.7482851797963002,6.081081081081081,189,0.8799999999999955,0.11538461538461539,1.9706780696395847,1.0153262589603689,,,0
,S002,P0013,Groceries,South,112,65,176,66.0,81.71,0,Cloudy,0,77.53,Winter,224,59.45,81.71,22.25999999999999,0.2724268755354301,5311.15,0.9848484848484849,1.696969696969697,47,4.179999999999993,0.28888888888888886,1.21955223880597,0.7312960836241885,,,0
,S002,P0016,Groceries,North,291,273,127,282.66,70.92,0,Cloudy,1,67.22,Summer,385,40.62,70.92,30.300000000000004,0.42724196277495774,19361.16,0.9658246656760772,1.062043795620438,18,3.700000000000003,0.7072538860103627,0.2500176267362335,1.256915143729074,,,0
,S002,P0019,Groceries,North,84,33,105,25.32,48.48,0,Rainy,1,47.78,Summer,170,32.93,48.48,15.549999999999997,0.32075082508250824,1599.84,1.3033175355450237,2.4705882352941178,51,0.6999999999999957,0.19298245614035087,1.8419452887537993,0.5550014920362145,,,0
,S002,P0020,Furniture,South,218,48,99,39.11,22.09,0,Snowy,1,23.74,Spring,320,11.59,22.09,10.5,0.47532820280669985,1060.32,1.2273075939657376,4.448979591836735,170,-1.6499999999999986,0.14953271028037382,0.5507354774370481,1.044708690891698,,,0
,S003,P0003,Clothing,West,53,0,71,-2.15,93.68,0,Rainy,1,89.5,Spring,241,55.13,93.68,38.550000000000004,0.41150725875320243,0.0,-0.0,53.0,53,4.180000000000007,0.0,-81.46086956521741,0.78679623282781,,,0
,S004,P0010,Furniture,East,359,105,56,119.69,42.81,0,Rainy,0,46.86,Spring,339,28.17,42.81,14.64,0.3419761737911703,4495.05,0.8772662712006015,3.3867924528301887,254,-4.049999999999997,0.3088235294117647,0.3547104151130997,1.1067382694133925,,,0
,S004,P0012,Toys,South,262,161,132,152.24,37.91,0,Snowy,1,38.34,Summer,269,24.11,37.91,13.799999999999997,0.36402004748087574,6103.509999999999,1.057540725170783,1.617283950617284,101,-0.4300000000000068,0.5962962962962963,0.24738971547898717,0.8782082432808336,,,0
,S004,P0014,Groceries,East,456,334,79,339.07,52.27,0,Sunny,1,48.43,Spring,597,29.46,52.27,22.810000000000002,0.436387985460111,17458.18,0.9850473353584805,1.3611940298507463,122,3.8400000000000034,0.5585284280936454,0.1537036492486841,1.949034651444824,,,0
,S004,P0019,Clothing,South,135,36,171,53.05,33.18,0,Rainy,0,36.77,Autumn,261,19.46,33.18,13.719999999999999,0.4135021097046413,1194.48,0.6786050895381716,3.6486486486486487,99,-3.5900000000000034,0.13740458015267176,0.6138760407030528,0.8520905260085412,,,0
,S004,P0020,Electronics,East,163,73,147,67.9,47.12,0,Rainy,1,47.61,Summer,136,26.57,47.12,20.549999999999997,0.43612054329371813,3439.7599999999998,1.0751104565537555,2.2027027027027026,90,-0.490000000000002,0.5328467153284672,0.6838896952104498,0.4440011936289716,,,0
,S005,P0004,Groceries,West,131,119,42,137.68,37.52,0,Sunny,1,37.21,Spring,175,28.17,37.52,9.350000000000001,0.24920042643923243,4464.88,0.8643230679837304,1.0916666666666666,12,0.3100000000000023,0.6761363636363636,0.270550908566484,0.5713250653313973,,,0
,S005,P0006,Electronics,East,293,38,148,37.13,18.51,0,Cloudy,1,13.98,Winter,306,10.42,18.51,8.090000000000002,0.4370610480821178,703.3800000000001,1.0234311877188256,7.512820512820513,255,4.530000000000001,0.1237785016286645,0.4854445318646735,0.9990026856651861,,,0
,S005,P0018,Furniture,West,277,125,88,132.02,40.14,0,Cloudy,0,41.2,Summer,378,21.35,40.14,18.79,0.46811160936721474,5017.5,0.9468262384487198,2.1984126984126986,152,-1.0600000000000023,0.32981530343007914,0.3017591339648173,1.2340621411158181,,,0
,S001,P0006,Clothing,East,154,108,75,126.47,41.38,0,Snowy,1,42.44,Winter,319,20.9,41.38,20.480000000000004,0.4949250845819237,4469.04,0.853957460267257,1.4128440366972477,46,-1.0599999999999952,0.3375,0.3246254020553856,1.0414439762326615,,,0
,S001,P0008,Electronics,West,83,23,47,18.46,47.28,0,Sunny,0,46.52,Spring,76,26.4,47.28,20.880000000000003,0.44162436548223355,1087.44,1.2459371614301191,3.4583333333333335,60,0.759999999999998,0.2987012987012987,2.4295991778006165,0.24811831408677826,,,0
,S001,P0014,Furniture,North,50,23,39,18.59,63.53,0,Cloudy,1,67.86,Spring,163,48.02,63.53,15.509999999999998,0.24413662836455213,1461.19,1.237224314147391,2.0833333333333335,27,-4.329999999999998,0.1402439024390244,3.2429811128126595,0.5321484894229587,,,0
,S001,P0015,Furniture,East,52,44,190,40.15,56.26,0,Cloudy,1,60.4,Summer,132,39.67,56.26,16.589999999999996,0.29488091006043365,2475.44,1.095890410958904,1.1555555555555554,8,-4.140000000000001,0.3308270676691729,1.3671931956257595,0.4309423349928254,,,0
,S001,P0018,Groceries,East,242,33,178,38.71,14.57,0,Sunny,0,11.59,Autumn,254,7.69,14.57,6.88,0.4722031571722718,480.81,0.8524928958925342,7.117647058823529,209,2.9800000000000004,0.12941176470588237,0.3669100982120373,0.8292375233952852,,,0
,S002,P0001,Groceries,West,163,84,102,83.96,13.15,0,Rainy,0,16.89,Autumn,158,7.28,13.15,5.87,0.4463878326996198,1104.6000000000001,1.0004764173415912,1.9176470588235295,79,-3.74,0.5283018867924528,0.15477871939736348,0.5158249161277758,,,0
,S002,P0009,Furniture,West,137,50,71,54.11,41.1,0,Rainy,1,43.86,Summer,196,22.51,41.1,18.59,0.4523114355231143,2055.0,0.9240436148586213,2.6862745098039214,87,-2.759999999999998,0.25380710659898476,0.7457811649428416,0.639884073171165,,,0
,S002,P0010,Toys,West,66,15,122,12.83,55.42,0,Snowy,1,53.32,Autumn,136,33.7,55.42,21.72,0.39191627571273907,831.3000000000001,1.1691348402182384,4.125,51,2.1000000000000014,0.10948905109489052,4.0072306579898775,0.4440011936289716,,,0
,S002,P0014,Electronics,North,135,2,77,-5.24,41.98,0,Rainy,0,44.7,Summer,175,20.99,41.98,20.99,0.5,83.96,-0.38167938931297707,45.0,133,-2.720000000000006,0.011363636363636364,-9.900943396226413,0.5713250653313973,,,0
,S003,P0003,Clothing,East,203,101,33,91.84,54.36,0,Sunny,1,59.18,Spring,265,28.17,54.36,26.189999999999998,0.48178807947019864,5490.36,1.0997386759581882,1.9901960784313726,102,-4.82,0.37969924812030076,0.5855234812580784,0.8651493846446874,,,0
,S003,P0019,Furniture,North,499,408,135,418.1,46.18,0,Cloudy,1,41.92,Summer,651,30.7,46.18,15.48,0.3352100476396709,18841.44,0.975843099736905,1.2200488997555012,91,4.259999999999998,0.6257668711656442,0.11018849916487711,2.125329243032798,,,0
,S004,P0002,Toys,West,142,138,94,151.83,10.6,0,Rainy,1,5.79,Winter,228,7.49,10.6,3.1099999999999994,0.2933962264150943,1462.8,0.9089112823552656,1.0215827338129497,4,4.81,0.6026200873362445,0.0693581103186547,0.7443549422603348,,,0
,S004,P0004,Electronics,South,81,39,105,42.95,53.66,0,Cloudy,0,57.83,Autumn,108,37.94,53.66,15.719999999999999,0.2929556466641819,2092.74,0.9080325960419091,2.025,42,-4.170000000000002,0.3577981651376147,1.220932878270762,0.35258918317594806,,,0
,S004,P0008,Toys,South,213,69,27,60.39,35.32,0,Cloudy,0,33.75,Autumn,321,22.73,35.32,12.59,0.35645526613816536,2437.08,1.1425732737208147,3.0428571428571427,144,1.5700000000000003,0.21428571428571427,0.5753380029320736,1.0479734055507346,,,0
,S004,P0011,Furniture,North,272,149,178,153.11,33.47,0,Snowy,1,32.17,Winter,408,20.84,33.47,12.629999999999999,0.37735285330146395,4987.03,0.9731565541114231,1.8133333333333332,123,1.2999999999999972,0.3643031784841076,0.21718253195769252,1.3320035808869148,,,0
,S004,P0015,Furniture,East,206,130,66,143.63,45.22,0,Snowy,1,43.19,Autumn,242,29.97,45.22,15.25,0.3372401592215834,5878.599999999999,0.9051033906565481,1.5725190839694656,76,2.030000000000001,0.5349794238683128,0.3126598907557215,0.7900609474868465,,,0
,S004,P0017,Clothing,East,357,160,61,164.6,16.11,0,Cloudy,0,17.08,Spring,302,8.42,16.11,7.6899999999999995,0.47734326505276226,2577.6,0.9720534629404618,2.217391304347826,197,-0.9699999999999989,0.528052805280528,0.09728260869565217,0.9859438270290399,,,0
,S005,P0012,Clothing,South,242,30,82,28.59,47.77,0,Rainy,0,52.49,Summer,213,32.79,47.77,14.980000000000004,0.3135859325936781,1433.1000000000001,1.0493179433368311,7.806451612903226,212,-4.719999999999999,0.14018691588785046,1.6143967556606964,0.6953842223747865,,,0
,S005,P0014,Toys,South,487,247,179,251.12,88.94,0,Sunny,0,91.15,Autumn,428,64.31,88.94,24.629999999999995,0.276928266246908,21968.18,0.9835935011150048,1.9637096774193548,240,-2.210000000000008,0.5757575757575758,0.35276852292559097,1.397297874067646,,,0
,S005,P0017,Toys,East,218,196,54,212.23,40.38,0,Sunny,0,35.67,Winter,262,26.54,40.38,13.840000000000003,0.3427439326399208,7914.4800000000005,0.9235263629081657,1.1065989847715736,22,4.710000000000001,0.7452471482889734,0.18937297753599402,0.8553552406675777,,,0
,S005,P0020,Toys,South,485,220,97,211.9,27.88,0,Sunny,0,29.92,Summer,387,14.99,27.88,12.889999999999999,0.462338593974175,6133.599999999999,1.0382255781028786,2.1945701357466065,265,-2.0400000000000027,0.5670103092783505,0.13095349929544386,1.2634445730471473,,,0
,S001,P0006,Groceries,East,103,78,86,75.22,15.99,0,Snowy,1,14.84,Spring,201,9.55,15.99,6.4399999999999995,0.4027517198248905,1247.22,1.0369582557830364,1.3037974683544304,25,1.1500000000000004,0.38613861386138615,0.2097874573602729,0.6562076464663478,,,0
,S001,P0008,Furniture,East,121,109,165,102.22,32.58,0,Snowy,0,37.1,Winter,214,18.77,32.58,13.809999999999999,0.4238796807857581,3551.22,1.066327528859323,1.1,12,-4.520000000000003,0.5069767441860465,0.3156365045533811,0.698648937033823,,,0
,S001,P0010,Toys,East,350,41,127,51.79,79.54,0,Rainy,0,83.46,Spring,232,47.6,79.54,31.940000000000005,0.4015589640432487,3261.1400000000003,0.791658621355474,8.333333333333334,309,-3.9199999999999875,0.1759656652360515,1.5067247584769845,0.757413800896481,,,0
,S001,P0011,Electronics,North,459,383,46,378.8,24.51,0,Sunny,0,21.49,Summer,486,16.02,24.51,8.490000000000002,0.34638922888616897,9387.33,1.0110876451953537,1.1953125,76,3.020000000000003,0.7864476386036962,0.06453396524486572,1.5866513242917661,,,0
,S001,P0014,Clothing,East,69,14,92,9.94,71.24,0,Rainy,0,74.59,Winter,85,44.37,71.24,26.869999999999997,0.3771757439640651,997.3599999999999,1.4084507042253522,4.6,55,-3.3500000000000085,0.16279069767441862,6.5118829981718465,0.27750074601810726,,,0
,S001,P0016,Toys,West,470,73,104,91.71,78.34,0,Sunny,1,75.64,Winter,163,39.61,78.34,38.730000000000004,0.4943834567270871,5718.820000000001,0.7959873514338677,6.351351351351352,397,2.700000000000003,0.4451219512195122,0.8450005393161473,0.5321484894229587,,,0
,S001,P0018,Toys,West,493,273,186,266.86,90.39,0,Snowy,0,88.68,Spring,332,53.92,90.39,36.47,0.4034738356012833,24676.47,1.0230083189687476,1.7992700729927007,220,1.7099999999999937,0.8198198198198198,0.3374524005077279,1.0838852668001366,,,0
,S001,P0019,Clothing,West,245,216,109,217.75,45.71,0,Snowy,0,45.33,Winter,267,28.0,45.71,17.71,0.3874425727411945,9873.36,0.9919632606199771,1.1290322580645162,29,0.38000000000000256,0.8059701492537313,0.20896,0.8716788139627605,,,0
,S002,P0004,Groceries,South,307,21,93,20.97,38.0,0,Snowy,0,38.05,Autumn,209,20.94,38.0,17.06,0.4489473684210526,798.0,1.0014306151645207,13.954545454545455,286,-0.04999999999999716,0.1,1.7296313154301322,0.6823253637386402,,,0
,S002,P0005,Furniture,South,382,287,100,280.14,58.12,0,Snowy,0,58.08,Spring,538,40.98,58.12,17.14,0.2949070887818307,16680.44,1.024487756121939,1.3263888888888888,95,0.03999999999999915,0.5324675324675324,0.20672974318844703,1.7564164865616672,,,0
,S002,P0010,Toys,East,183,150,64,160.67,76.15,0,Rainy,1,77.68,Summer,259,44.68,76.15,31.470000000000006,0.41326329612606705,11422.5,0.9335905894068589,1.2119205298013245,33,-1.5300000000000011,0.5769230769230769,0.47102121605740094,0.845561096690468,,,0
,S002,P0012,Furniture,West,499,237,157,233.35,26.44,0,Rainy,0,23.69,Spring,444,14.55,26.44,11.89,0.44969742813918306,6266.280000000001,1.0156417398757231,2.096638655462185,262,2.75,0.5325842696629214,0.11282270108811607,1.4495333086122308,,,0
,S002,P0013,Furniture,West,217,96,77,113.2,65.84,0,Rainy,1,67.05,Spring,183,50.15,65.84,15.690000000000005,0.23830498177399764,6320.64,0.8480565371024735,2.2371134020618557,121,-1.2099999999999937,0.5217391304347826,0.5765323992994746,0.5974427826036898,,,0
,S002,P0014,Toys,East,129,113,130,127.74,81.55,0,Snowy,1,82.76,Summer,237,42.28,81.55,39.269999999999996,0.48154506437768235,9215.15,0.8846093627681227,1.131578947368421,16,-1.210000000000008,0.47478991596638653,0.6334472580394593,0.7737373741916638,,,0
,S003,P0008,Groceries,West,494,99,109,116.28,22.03,0,Rainy,1,24.35,Spring,165,16.4,22.03,5.630000000000003,0.25556059918293245,2180.9700000000003,0.8513931888544891,4.94,395,-2.3200000000000003,0.5963855421686747,0.18784106412005458,0.5386779187410318,,,0
,S003,P0012,Electronics,East,284,202,138,198.44,81.65,0,Snowy,0,80.35,Summer,346,42.66,81.65,38.99000000000001,0.4775260257195347,16493.300000000003,1.0179399314654303,1.3990147783251232,82,1.3000000000000114,0.5821325648414986,0.4093963096670678,1.1295912720266483,,,0
,S003,P0015,Toys,West,343,342,22,334.83,77.04,0,Cloudy,0,78.53,Autumn,563,38.62,77.04,38.42000000000001,0.4987019730010385,26347.680000000004,1.021413851805394,1.0,1,-1.4899999999999949,0.6063829787234043,0.2294017806628354,1.8380343530375811,,,0
,S003,P0016,Toys,East,435,419,136,437.72,87.69,0,Cloudy,1,91.75,Winter,711,54.61,87.69,33.08,0.37723799749116205,36742.11,0.9572329342958968,1.0357142857142858,16,-4.060000000000002,0.5884831460674157,0.1998769146608315,2.3212121225749915,,,0
,S003,P0019,Clothing,East,201,195,128,197.56,10.93,0,Rainy,0,15.53,Winter,476,8.05,10.93,2.879999999999999,0.263494967978042,2131.35,0.9870419113180806,1.0255102040816326,6,-4.6,0.4088050314465409,0.05504633360193392,1.5540041777014006,,,0
,S004,P0003,Furniture,North,493,385,108,390.77,26.67,0,Snowy,0,29.8,Summer,606,19.39,26.67,7.280000000000001,0.2729658792650919,10267.95,0.9852342810348799,1.2772020725388602,108,-3.129999999999999,0.6342668863261944,0.0680756566352707,1.978417083376153,,,0
,S004,P0006,Furniture,South,421,245,121,261.16,62.89,0,Snowy,0,64.84,Autumn,498,38.17,62.89,24.72,0.39306726029575445,15408.05,0.9381222239240311,1.7113821138211383,176,-1.9500000000000028,0.4909819639278557,0.23989166920964294,1.625827900200205,,,0
,S004,P0007,Clothing,North,119,50,104,43.79,15.17,0,Sunny,0,15.01,Winter,157,10.54,15.17,4.630000000000001,0.3052076466710614,758.5,1.1418131993605847,2.3333333333333335,69,0.16000000000000014,0.31645569620253167,0.3386916722482697,0.5125602014687393,,,0
,S004,P0013,Groceries,West,234,76,105,83.89,50.97,0,Snowy,0,54.73,Autumn,312,27.66,50.97,23.31,0.4573278399058269,3873.72,0.9059482655858863,3.038961038961039,158,-3.759999999999998,0.24281150159744408,0.6004240782188714,1.0185909736194054,,,0
,S004,P0015,Furniture,West,427,314,34,320.84,95.01,0,Cloudy,0,98.05,Autumn,426,48.99,95.01,46.02,0.48437006630880963,29833.140000000003,0.9786809624735071,1.3555555555555556,113,-3.039999999999992,0.7353629976580797,0.2952087994034303,1.390768444749573,,,0
,S004,P0020,Groceries,East,445,371,76,375.44,39.78,0,Cloudy,0,43.59,Spring,473,28.8,39.78,10.98,0.27601809954751133,14758.380000000001,0.9881738759855103,1.196236559139785,74,-3.8100000000000023,0.7827004219409283,0.10567421102964616,1.544210033724291,,,0
,S005,P0004,Electronics,East,210,144,103,142.84,21.17,0,Cloudy,0,24.5,Spring,369,12.15,21.17,9.020000000000001,0.42607463391591877,3048.4800000000005,1.008120974516942,1.4482758620689655,66,-3.3299999999999983,0.3891891891891892,0.14717741935483872,1.2046797091844892,,,0
,S005,P0007,Electronics,North,232,26,185,32.41,78.18,0,Rainy,1,78.62,Spring,276,49.39,78.18,28.790000000000006,0.368252750063955,2032.6800000000003,0.8022215365627894,8.592592592592593,206,-0.4399999999999977,0.09386281588447654,2.340017958695002,0.9010612458940894,,,0
,S005,P0014,Electronics,West,220,4,168,12.76,66.07,0,Sunny,1,64.68,Spring,285,47.2,66.07,18.86999999999999,0.28560617526865434,264.28,0.31347962382445144,44.0,216,1.3899999999999864,0.013986013986013986,4.801598837209302,0.9304436778254185,,,0
,S001,P0002,Clothing,South,200,83,183,85.27,11.98,0,Rainy,0,10.21,Winter,222,6.07,11.98,5.91,0.49332220367278795,994.34,0.9733786794886831,2.380952380952381,117,1.7699999999999996,0.3721973094170404,0.13886634983192303,0.7247666543061154,,,0
,S001,P0004,Toys,South,423,74,39,64.62,69.71,0,Snowy,1,68.04,Winter,302,35.96,69.71,33.74999999999999,0.48414861569358764,5158.54,1.1451562983596408,5.64,349,1.6699999999999875,0.24422442244224424,1.0623285583663515,0.9859438270290399,,,0
,S001,P0009,Toys,North,324,114,172,129.87,17.91,0,Cloudy,1,16.31,Winter,373,9.58,17.91,8.33,0.4651032942490229,2041.74,0.8778008778008778,2.8173913043478263,210,1.6000000000000014,0.3048128342245989,0.13685336593566133,1.2177385678206354,,,0
,S002,P0001,Clothing,South,68,51,130,68.64,24.55,0,Rainy,1,21.84,Winter,204,16.6,24.55,7.949999999999999,0.32382892057026474,1252.05,0.743006993006993,1.3076923076923077,17,2.710000000000001,0.24878048780487805,0.3525272831705916,0.6660017904434574,,,0
,S002,P0003,Toys,South,240,7,171,22.27,74.12,0,Sunny,1,73.75,Spring,291,39.51,74.12,34.61000000000001,0.46694549379384787,518.84,0.31432420296362823,30.0,233,0.37000000000000455,0.023972602739726026,3.1852170176192525,0.9500319657796378,,,0
,S002,P0009,Clothing,East,153,99,36,116.55,51.36,0,Rainy,0,52.83,Winter,237,38.47,51.36,12.89,0.2509735202492212,5084.64,0.8494208494208494,1.53,54,-1.4699999999999989,0.41596638655462187,0.43692045937898766,0.7737373741916638,,,0
,S002,P0014,Clothing,South,469,332,113,338.01,23.7,0,Sunny,1,19.81,Autumn,445,16.32,23.7,7.379999999999999,0.31139240506329113,7868.4,0.9822194609626934,1.4084084084084083,137,3.8900000000000006,0.7443946188340808,0.06990944219934515,1.4527980232712674,,,0
,S003,P0001,Groceries,South,413,86,49,92.6,76.58,0,Snowy,0,71.59,Autumn,306,46.36,76.58,30.22,0.3946200052232959,6585.88,0.9287257019438445,4.747126436781609,327,4.989999999999995,0.28013029315960913,0.8181623931623931,0.9990026856651861,,,0
,S003,P0002,Clothing,West,454,313,133,315.37,82.51,0,Cloudy,1,81.93,Autumn,394,57.71,82.51,24.800000000000004,0.300569627923888,25825.63,0.9924850175983765,1.4458598726114649,141,0.5799999999999983,0.7924050632911392,0.2608022252425957,1.2862975756604031,,,0
,S003,P0017,Clothing,West,62,11,160,7.07,42.16,0,Rainy,1,45.64,Spring,186,32.54,42.16,9.619999999999997,0.22817836812144207,463.76,1.5558698727015559,5.166666666666667,51,-3.480000000000004,0.058823529411764705,5.2242874845105325,0.6072369265807994,,,0
,S004,P0004,Groceries,East,455,201,73,203.38,16.41,0,Rainy,1,13.2,Winter,488,12.66,16.41,3.75,0.22851919561243145,3298.41,0.9882977677254401,2.2524752475247523,254,3.210000000000001,0.4110429447852761,0.08029161366082788,1.5931807536098395,,,0
,S004,P0006,Toys,South,399,364,132,361.7,73.46,0,Sunny,0,74.27,Spring,652,44.59,73.46,28.86999999999999,0.3930029948271167,26739.44,1.006358860934476,1.093150684931507,35,-0.8100000000000023,0.557427258805513,0.20253653156878962,2.1285939576918347,,,0
,S004,P0008,Furniture,East,462,100,113,95.29,99.6,0,Cloudy,0,95.79,Autumn,241,55.03,99.6,44.56999999999999,0.4474899598393574,9960.0,1.04942806170637,4.574257425742574,362,3.809999999999988,0.4132231404958678,1.0343753245404506,0.78679623282781,,,0
,S004,P0011,Clothing,East,180,79,57,90.87,59.66,0,Cloudy,1,58.97,Spring,231,38.31,59.66,21.349999999999994,0.3578612135434126,4713.139999999999,0.8693738307472213,2.25,101,0.6899999999999977,0.34051724137931033,0.6493958854903668,0.7541490862374445,,,0
,S004,P0013,Electronics,South,398,191,166,205.06,36.17,0,Snowy,1,35.74,Spring,483,27.68,36.17,8.490000000000002,0.23472491014653032,6908.47,0.9314347020384278,2.0729166666666665,207,0.4299999999999997,0.39462809917355374,0.17553139862176065,1.5768571803146565,,,0
