date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,day_of_week,month
2023-08-13,S005,P0006,Clothing,South,195,145,29,142.0,74.73,20,Snowy,0,70.65,Summer,378,56.97,17.760000000000005,0.23765556001605787,1.013986013986014,0.7397959183673469,4.079999999999998,-1419.8700000000001,-205881.15000000002,6,8
2023-08-13,S005,P0007,Clothing,North,419,84,110,94.96,18.76,0,Rainy,0,20.16,Autumn,152,14.73,4.030000000000001,0.21481876332622604,0.8753647353063777,0.2,-1.3999999999999986,18.76,1575.8400000000001,6,8
2023-08-13,S005,P0008,Clothing,East,439,93,123,99.71,41.15,0,Cloudy,0,38.94,Autumn,162,27.94,13.209999999999997,0.32102065613608743,0.9234435507893953,0.21136363636363636,2.210000000000001,41.15,3826.95,6,8
2023-08-13,S005,P0009,Groceries,South,69,68,105,67.25,15.14,15,Sunny,1,14.51,Spring,267,10.15,4.99,0.3295904887714663,0.9963369963369964,0.9714285714285714,0.6300000000000008,-211.96,-14413.28,6,8
2023-08-13,S005,P0010,Groceries,West,250,13,179,5.04,89.63,0,Snowy,0,87.66,Autumn,93,61.43,28.199999999999996,0.31462679906281377,2.152317880794702,0.05179282868525897,1.9699999999999989,89.63,1165.19,6,8
2023-08-13,S005,P0011,Electronics,North,359,121,133,139.3,78.89,15,Cloudy,1,77.42,Autumn,275,50.61,28.28,0.35847382431233366,0.8624376336421953,0.33611111111111114,1.4699999999999989,-1104.46,-133639.66,6,8
2023-08-13,S005,P0012,Electronics,West,447,117,161,130.77,13.26,5,Sunny,0,13.12,Autumn,405,8.77,4.49,0.33861236802413275,0.8879107535857934,0.2611607142857143,0.14000000000000057,-53.04,-6205.68,6,8
2023-08-13,S005,P0013,Toys,South,141,91,22,101.43,20.14,5,Snowy,1,15.92,Autumn,330,12.47,7.67,0.38083416087388283,0.8884115981646001,0.6408450704225352,4.220000000000001,-80.56,-7330.96,6,8
2023-08-13,S005,P0014,Furniture,North,170,50,118,48.04,28.68,0,Snowy,1,29.32,Winter,143,19.99,8.690000000000001,0.30299860529986056,1.0195758564437194,0.29239766081871343,-0.6400000000000006,28.68,1434.0,6,8
2023-08-13,S005,P0015,Toys,East,224,124,122,141.83,20.69,0,Sunny,1,15.98,Summer,369,11.7,8.990000000000002,0.4345094248429194,0.8681649513407547,0.5511111111111111,4.710000000000001,20.69,2565.56,6,8
2023-08-13,S005,P0016,Electronics,North,417,137,24,139.38,26.58,5,Snowy,0,23.11,Autumn,381,18.95,7.629999999999999,0.2870579382994733,0.975922496082063,0.3277511961722488,3.469999999999999,-106.32,-14565.839999999998,6,8
2023-08-13,S005,P0017,Toys,West,264,207,106,204.03,75.25,10,Cloudy,1,73.74,Spring,357,43.9,31.35,0.41661129568106314,1.0096083499975612,0.7811320754716982,1.5100000000000051,-677.25,-140190.75,6,8
2023-08-13,S005,P0018,Toys,East,217,23,61,31.9,17.84,0,Sunny,0,19.35,Autumn,161,9.58,8.26,0.46300448430493274,0.6990881458966566,0.10550458715596331,-1.5100000000000016,17.84,410.32,6,8
2023-08-13,S005,P0019,Toys,South,167,76,196,91.8,14.85,10,Sunny,1,19.5,Spring,174,10.2,4.65,0.31313131313131315,0.8189655172413793,0.4523809523809524,-4.65,-133.65,-10157.4,6,8
2023-08-13,S005,P0020,Furniture,West,293,245,59,242.64,56.98,15,Rainy,1,55.65,Autumn,523,42.31,14.669999999999995,0.2574587574587574,1.0055820062387129,0.8333333333333334,1.3299999999999983,-797.7199999999999,-195441.39999999997,6,8
2023-08-14,S001,P0001,Groceries,South,386,72,181,88.02,51.7,0,Rainy,0,49.67,Winter,180,31.61,20.090000000000003,0.38858800773694396,0.8088070096607505,0.18604651162790697,2.030000000000001,51.7,3722.4,0,8
2023-08-14,S001,P0002,Furniture,South,491,236,143,238.24,96.36,20,Cloudy,0,98.77,Summer,417,63.62,32.74,0.33976753839767543,0.9864571141949506,0.4796747967479675,-2.4099999999999966,-1830.84,-432078.24,0,8
2023-08-14,S001,P0003,Toys,South,302,267,78,276.07,11.62,15,Snowy,0,7.62,Summer,433,9.19,2.4299999999999997,0.2091222030981067,0.9636553939437688,0.8811881188118812,3.999999999999999,-162.67999999999998,-43435.56,0,8
2023-08-14,S001,P0004,Electronics,East,220,87,155,104.24,81.28,0,Snowy,1,86.1,Summer,303,50.13,31.15,0.38324311023622043,0.8266818700114026,0.3936651583710407,-4.819999999999993,81.28,7071.36,0,8
2023-08-14,S001,P0005,Toys,South,426,348,65,348.22,59.99,10,Sunny,0,60.62,Summer,532,31.8,28.19,0.46991165194199036,0.9965065002004466,0.8149882903981265,-0.6299999999999955,-539.91,-187888.68,0,8
2023-08-14,S001,P0006,Groceries,East,303,205,45,214.12,60.78,15,Sunny,0,58.47,Summer,453,34.13,26.65,0.43846660085554456,0.9529564894012644,0.6743421052631579,2.3100000000000023,-850.9200000000001,-174438.6,0,8
2023-08-14,S001,P0007,Furniture,South,118,32,162,42.04,66.59,5,Rainy,1,69.37,Winter,258,52.23,14.360000000000007,0.21564799519447372,0.7434944237918216,0.2689075630252101,-2.780000000000001,-266.36,-8523.52,0,8
2023-08-14,S001,P0008,Furniture,West,379,266,104,264.41,88.75,15,Sunny,1,90.07,Winter,404,53.91,34.84,0.3925633802816902,1.0022229757733316,0.7,-1.3199999999999932,-1242.5,-330505.0,0,8
2023-08-14,S001,P0009,Toys,North,116,60,56,73.53,96.91,10,Sunny,0,95.68,Autumn,124,69.45,27.459999999999994,0.28335569084717777,0.8050449483429492,0.5128205128205128,1.2299999999999898,-872.1899999999999,-52331.399999999994,0,8
2023-08-14,S001,P0010,Groceries,West,320,15,88,22.74,73.24,0,Sunny,1,69.54,Spring,71,47.75,25.489999999999995,0.34803386127799013,0.6318449873631002,0.04672897196261682,3.6999999999999886,73.24,1098.6,0,8
2023-08-14,S001,P0011,Toys,South,468,116,88,119.54,43.21,0,Rainy,0,47.5,Spring,340,28.42,14.79,0.3422818791946308,0.9623361539737846,0.24733475479744135,-4.289999999999999,43.21,5012.36,0,8
2023-08-14,S001,P0012,Toys,North,458,330,199,342.71,42.59,5,Rainy,0,45.51,Autumn,495,23.06,19.530000000000005,0.4585583470298193,0.9601117220912979,0.7189542483660131,-2.9199999999999946,-170.36,-56218.8,0,8
2023-08-14,S001,P0013,Furniture,West,224,119,87,110.46,65.22,15,Rainy,1,67.12,Winter,364,36.3,28.92,0.44342226310947563,1.0676475865781447,0.5288888888888889,-1.9000000000000057,-913.0799999999999,-108656.51999999999,0,8
2023-08-14,S001,P0014,Toys,East,461,345,30,340.14,73.59,0,Rainy,1,70.55,Spring,492,43.01,30.580000000000005,0.4155455904334829,1.0113150026382132,0.7467532467532467,3.0400000000000063,73.59,25388.550000000003,0,8
2023-08-14,S001,P0015,Clothing,North,251,153,133,168.21,94.92,20,Cloudy,1,90.36,Spring,320,53.12,41.800000000000004,0.44037083860092713,0.904201879321553,0.6071428571428571,4.560000000000002,-1803.48,-275932.44,0,8
2023-08-14,S001,P0016,Electronics,West,168,112,116,110.13,17.87,5,Snowy,1,17.79,Autumn,334,12.47,5.4,0.302182428651371,1.0078286691262486,0.6627218934911243,0.08000000000000185,-71.48,-8005.76,0,8
2023-08-14,S001,P0017,Furniture,South,110,29,90,19.27,92.96,5,Rainy,0,90.77,Spring,186,60.85,32.10999999999999,0.34541738382099824,1.4306857424765664,0.26126126126126126,2.1899999999999977,-371.84,-10783.359999999999,0,8
2023-08-14,S001,P0018,Electronics,East,126,33,49,49.75,31.65,0,Cloudy,0,28.32,Summer,188,22.55,9.099999999999998,0.287519747235387,0.6502463054187192,0.25984251968503935,3.3299999999999983,31.65,1044.45,0,8
2023-08-14,S001,P0019,Furniture,East,365,266,36,285.0,85.23,10,Cloudy,1,89.51,Winter,462,49.03,36.2,0.42473307520826004,0.9300699300699301,0.726775956284153,-4.280000000000001,-767.07,-204040.62000000002,0,8
2023-08-14,S001,P0020,Clothing,East,102,36,55,47.24,84.36,0,Rainy,0,82.03,Summer,132,44.13,40.23,0.47688477951635844,0.7462686567164178,0.34951456310679613,2.3299999999999983,84.36,3036.96,0,8
2023-08-14,S002,P0001,Clothing,South,351,206,62,221.16,17.43,15,Snowy,1,13.14,Winter,496,13.21,4.219999999999999,0.24211130235226613,0.9272596326971552,0.5852272727272727,4.289999999999999,-244.01999999999998,-50268.119999999995,0,8
2023-08-14,S002,P0002,Clothing,East,85,74,141,64.62,64.41,0,Snowy,0,68.63,Winter,176,45.36,19.049999999999997,0.295761527713088,1.1277049679975617,0.8604651162790697,-4.219999999999999,64.41,4766.34,0,8
2023-08-14,S002,P0003,Clothing,West,147,49,147,67.97,53.58,15,Cloudy,0,56.32,Autumn,328,41.29,12.29,0.22937663307204179,0.7104538205016674,0.3310810810810811,-2.740000000000002,-750.12,-36755.88,0,8
2023-08-14,S002,P0004,Clothing,East,434,4,115,23.64,93.77,5,Snowy,1,94.31,Spring,208,54.36,39.41,0.4202836728164658,0.16233766233766234,0.009195402298850575,-0.5400000000000063,-375.08,-1500.32,0,8
2023-08-14,S002,P0005,Clothing,South,285,53,43,59.49,40.89,15,Snowy,1,43.94,Autumn,235,27.48,13.41,0.32795304475421866,0.8761778806414283,0.1853146853146853,-3.049999999999997,-572.46,-30340.38,0,8
2023-08-14,S002,P0006,Electronics,North,376,248,25,258.41,72.94,15,Sunny,0,70.75,Autumn,542,45.77,27.169999999999995,0.3724979435152179,0.9560155738020892,0.6578249336870027,2.1899999999999977,-1021.16,-253247.68,0,8
2023-08-14,S002,P0007,Furniture,South,139,15,122,19.49,45.71,0,Sunny,0,46.35,Winter,124,30.82,14.89,0.3257492889958434,0.7320644216691069,0.10714285714285714,-0.6400000000000006,45.71,685.65,0,8
2023-08-14,S002,P0008,Clothing,North,310,160,22,162.0,40.26,20,Rainy,0,40.22,Autumn,459,22.25,18.009999999999998,0.4473422752111276,0.9815950920245399,0.5144694533762058,0.03999999999999915,-764.9399999999999,-122390.4,0,8
2023-08-14,S002,P0009,Toys,North,461,451,135,449.28,77.32,0,Sunny,0,77.03,Spring,577,56.39,20.929999999999993,0.2706932229694774,1.0015990050635162,0.9761904761904762,0.28999999999999204,77.32,34871.32,0,8
2023-08-14,S002,P0010,Electronics,East,221,28,142,31.61,57.41,15,Sunny,0,60.77,Spring,139,29.74,27.669999999999998,0.4819717819195262,0.8586323213738117,0.12612612612612611,-3.3600000000000065,-803.74,-22504.72,0,8
2023-08-14,S002,P0011,Electronics,South,385,87,94,106.91,21.33,5,Sunny,0,19.19,Winter,195,15.45,5.879999999999999,0.27566807313642755,0.806227411731999,0.22538860103626943,2.139999999999997,-85.32,-7422.839999999999,0,8
2023-08-14,S002,P0012,Groceries,East,211,3,200,22.7,24.26,15,Sunny,0,19.6,Summer,290,16.45,7.810000000000002,0.321929101401484,0.12658227848101267,0.014150943396226415,4.66,-339.64000000000004,-1018.9200000000001,0,8
2023-08-14,S002,P0013,Furniture,South,454,250,181,255.55,71.24,5,Rainy,1,70.57,Spring,488,39.66,31.58,0.4432902863559798,0.9744689144416293,0.5494505494505495,0.6700000000000017,-284.96,-71240.0,0,8
2023-08-14,S002,P0014,Toys,North,52,6,66,21.38,60.05,5,Rainy,0,63.74,Spring,111,30.87,29.179999999999996,0.48592839300582846,0.2680965147453083,0.11320754716981132,-3.690000000000005,-240.2,-1441.1999999999998,0,8
2023-08-14,S002,P0015,Toys,East,114,91,143,86.79,11.41,15,Rainy,1,15.99,Winter,218,8.28,3.130000000000001,0.27432077125328663,1.0365645289896344,0.7913043478260869,-4.58,-159.74,-14536.34,0,8
2023-08-14,S002,P0016,Electronics,South,491,105,50,110.3,59.03,15,Snowy,0,54.17,Summer,376,32.27,26.759999999999998,0.4533288158563442,0.9433962264150944,0.21341463414634146,4.859999999999999,-826.4200000000001,-86774.1,0,8
2023-08-14,S002,P0017,Electronics,North,105,56,150,74.95,60.71,20,Sunny,0,60.67,Spring,152,31.3,29.41,0.48443419535496623,0.7373271889400922,0.5283018867924528,0.03999999999999915,-1153.49,-64595.44,0,8
2023-08-14,S002,P0018,Toys,West,451,271,158,286.18,41.18,15,Rainy,1,37.08,Autumn,496,25.56,15.620000000000001,0.37931034482758624,0.943659029180305,0.5995575221238938,4.100000000000001,-576.52,-156236.91999999998,0,8
2023-08-14,S002,P0019,Groceries,North,266,171,30,169.63,23.26,0,Sunny,1,19.23,Summer,358,13.79,9.470000000000002,0.40713671539122964,1.0021684346246265,0.6404494382022472,4.030000000000001,23.26,3977.4600000000005,0,8
2023-08-14,S002,P0020,Toys,South,277,202,72,204.7,79.21,5,Sunny,0,75.77,Winter,411,53.88,25.32999999999999,0.3197828557000378,0.9820126397666505,0.7266187050359713,3.4399999999999977,-316.84,-64001.67999999999,0,8
2023-08-14,S003,P0001,Electronics,South,459,119,140,115.48,33.51,5,Sunny,0,32.37,Summer,361,20.93,12.579999999999998,0.37541032527603696,1.0216346153846154,0.25869565217391305,1.1400000000000006,-134.04,-15950.759999999998,0,8
2023-08-14,S003,P0002,Electronics,West,470,440,22,449.47,43.47,20,Rainy,1,48.19,Autumn,513,31.03,12.439999999999998,0.28617437313089483,0.9767576087197815,0.9341825902335457,-4.719999999999999,-825.93,-363409.19999999995,0,8
2023-08-14,S003,P0003,Electronics,North,339,45,53,37.66,28.94,10,Cloudy,1,31.15,Spring,123,17.75,11.190000000000001,0.38666205943331033,1.1639937920331092,0.1323529411764706,-2.2099999999999973,-260.46000000000004,-11720.7,0,8
2023-08-14,S003,P0004,Electronics,East,271,138,30,137.01,37.62,0,Sunny,1,37.79,Summer,422,29.0,8.619999999999997,0.22913343965975538,0.9999275414825013,0.5073529411764706,-0.1700000000000017,37.62,5191.5599999999995,0,8
2023-08-14,S003,P0005,Toys,East,417,403,128,418.2,46.05,15,Cloudy,0,48.78,Winter,587,33.89,12.159999999999997,0.2640608034744842,0.9613549618320612,0.9641148325358851,-2.730000000000004,-644.6999999999999,-259814.09999999998,0,8
2023-08-14,S003,P0006,Furniture,East,119,16,56,17.54,10.65,10,Sunny,1,9.08,Autumn,160,7.25,3.4000000000000004,0.3192488262910798,0.8629989212513485,0.13333333333333333,1.5700000000000003,-95.85000000000001,-1533.6000000000001,0,8
2023-08-14,S003,P0007,Toys,South,492,393,135,389.51,85.99,15,Rainy,1,81.08,Summer,587,51.06,34.92999999999999,0.40621002442144427,1.0063762771760005,0.7971602434077079,4.909999999999997,-1203.86,-473116.98,0,8
2023-08-14,S003,P0008,Groceries,West,357,298,113,313.99,29.9,5,Rainy,0,27.24,Winter,441,23.03,6.869999999999997,0.22976588628762534,0.9460617797390393,0.8324022346368715,2.66,-119.6,-35640.799999999996,0,8
2023-08-14,S003,P0009,Electronics,East,79,24,103,29.87,64.83,0,Cloudy,1,63.15,Winter,98,46.19,18.64,0.2875212093166744,0.7774538386783284,0.3,1.6799999999999997,64.83,1555.92,0,8
2023-08-14,S003,P0010,Furniture,North,355,340,45,338.1,44.81,20,Cloudy,0,43.43,Spring,609,33.03,11.780000000000001,0.26288774827047534,1.0026540843409024,0.9550561797752809,1.3800000000000026,-851.3900000000001,-289472.60000000003,0,8
2023-08-14,S003,P0011,Toys,West,440,143,68,149.36,86.31,15,Cloudy,1,82.3,Summer,228,64.61,21.700000000000003,0.25141930251419303,0.9510508113860068,0.3242630385487528,4.010000000000005,-1208.3400000000001,-172792.62000000002,0,8
2023-08-14,S003,P0012,Clothing,East,169,76,53,87.22,30.71,10,Snowy,1,30.44,Autumn,314,18.94,11.77,0.38326278085314225,0.8614826569938789,0.4470588235294118,0.2699999999999996,-276.39,-21005.64,0,8
2023-08-14,S003,P0013,Toys,West,374,77,110,92.11,10.13,0,Cloudy,1,6.32,Autumn,197,6.35,3.780000000000001,0.37314906219151045,0.8269788422296209,0.20533333333333334,3.8100000000000005,10.13,780.0100000000001,0,8
2023-08-14,S003,P0014,Clothing,West,463,298,108,292.95,85.64,5,Cloudy,1,83.51,Spring,510,50.68,34.96,0.4082204577300327,1.0137778533764246,0.6422413793103449,2.1299999999999955,-342.56,-102082.88,0,8
2023-08-14,S003,P0015,Groceries,North,187,174,116,184.44,54.58,5,Snowy,1,57.65,Spring,343,28.83,25.75,0.4717845364602419,0.9383088869715271,0.925531914893617,-3.0700000000000003,-218.32,-37987.68,0,8
2023-08-14,S003,P0016,Groceries,West,370,226,31,243.3,56.05,10,Snowy,0,56.9,Winter,487,40.97,15.079999999999998,0.2690454950936664,0.9250920998772001,0.6091644204851752,-0.8500000000000014,-504.45,-114005.7,0,8
2023-08-14,S003,P0017,Toys,North,357,283,172,292.81,85.97,10,Cloudy,0,90.07,Spring,538,45.02,40.949999999999996,0.476328951959986,0.9632075150607535,0.7905027932960894,-4.099999999999994,-773.73,-218965.59,0,8
2023-08-14,S003,P0018,Groceries,North,159,8,57,27.14,73.72,20,Rainy,0,68.83,Spring,299,39.34,34.379999999999995,0.4663591969614758,0.2842928216062544,0.05,4.890000000000001,-1400.68,-11205.44,0,8
2023-08-14,S003,P0019,Furniture,West,479,299,36,290.35,43.84,5,Sunny,1,43.36,Autumn,398,33.92,9.920000000000002,0.22627737226277375,1.026257079114467,0.6229166666666667,0.480000000000004,-175.36,-52432.64000000001,0,8
2023-08-14,S003,P0020,Toys,East,217,131,38,125.03,42.69,0,Sunny,1,38.98,Spring,364,26.24,16.45,0.3853361442960881,1.0394350551456002,0.6009174311926605,3.710000000000001,42.69,5592.389999999999,0,8
2023-08-14,S004,P0001,Furniture,South,54,24,72,38.39,93.83,5,Rainy,1,97.83,Spring,295,74.77,19.060000000000002,0.20313332622828523,0.6092916984006093,0.43636363636363634,-4.0,-375.32,-9007.68,0,8
2023-08-14,S004,P0002,Toys,West,429,268,47,261.44,33.98,15,Cloudy,0,34.72,Winter,565,24.1,9.879999999999995,0.2907592701589169,1.0211857948483463,0.6232558139534884,-0.740000000000002,-475.71999999999997,-127492.95999999999,0,8
2023-08-14,S004,P0003,Toys,South,154,126,167,122.07,90.95,20,Cloudy,0,93.26,Spring,303,63.71,27.240000000000002,0.2995052226498076,1.0238075891768912,0.8129032258064516,-2.3100000000000023,-1728.05,-217734.3,0,8
2023-08-14,S004,P0004,Electronics,South,290,7,27,4.25,21.57,10,Cloudy,0,23.98,Spring,249,16.71,4.859999999999999,0.2253129346314325,1.3333333333333333,0.024054982817869417,-2.41,-194.13,-1358.9099999999999,0,8
2023-08-14,S004,P0005,Groceries,North,179,54,141,71.19,64.02,10,Cloudy,1,64.1,Spring,333,40.86,23.159999999999997,0.36176194939081535,0.7480260423881424,0.3,-0.0799999999999983,-576.18,-31113.719999999998,0,8
2023-08-14,S004,P0006,Furniture,East,283,106,37,102.58,16.66,20,Snowy,0,15.77,Summer,196,9.54,7.120000000000001,0.4273709483793518,1.0233635837034176,0.3732394366197183,0.8900000000000006,-316.54,-33553.240000000005,0,8
2023-08-14,S004,P0007,Clothing,North,330,198,38,217.82,57.54,15,Cloudy,1,61.5,Winter,272,39.88,17.659999999999997,0.3069169273548835,0.9048533040855498,0.5981873111782477,-3.960000000000001,-805.56,-159500.87999999998,0,8
2023-08-14,S004,P0008,Electronics,South,363,136,153,135.66,95.81,15,Rainy,0,96.7,Winter,347,53.9,41.910000000000004,0.4374282433983927,0.9951704961217621,0.37362637362637363,-0.8900000000000006,-1341.3400000000001,-182422.24000000002,0,8
2023-08-14,S004,P0009,Furniture,North,411,216,165,235.37,74.3,0,Rainy,1,69.44,Winter,401,57.41,16.89,0.22732166890982505,0.9138215509582435,0.5242718446601942,4.859999999999999,74.3,16048.8,0,8
2023-08-14,S004,P0010,Furniture,North,236,155,185,155.15,74.89,20,Rainy,0,76.53,Spring,260,48.81,26.08,0.34824409133395645,0.9926352865834134,0.6540084388185654,-1.6400000000000006,-1422.91,-220551.05000000002,0,8
2023-08-14,S004,P0011,Groceries,North,421,330,32,326.64,38.33,0,Snowy,1,39.45,Winter,463,26.2,12.129999999999999,0.3164623010696582,1.007203027713344,0.7819905213270142,-1.1200000000000045,38.33,12648.9,0,8
2023-08-14,S004,P0012,Clothing,North,50,44,54,41.23,79.95,15,Sunny,0,84.73,Autumn,251,54.78,25.17,0.3148217636022514,1.041913331754677,0.8627450980392157,-4.780000000000001,-1119.3,-49249.2,0,8
2023-08-14,S004,P0013,Electronics,East,180,79,28,71.45,74.17,15,Snowy,0,70.65,Autumn,196,46.9,27.270000000000003,0.36766886881488475,1.090407177363699,0.43646408839779005,3.519999999999996,-1038.38,-82032.02,0,8
2023-08-14,S004,P0014,Furniture,West,479,297,38,295.86,28.14,5,Sunny,1,26.53,Winter,367,19.27,8.870000000000001,0.31520966595593464,1.0004716027757192,0.61875,1.6099999999999994,-112.56,-33430.32,0,8
2023-08-14,S004,P0015,Furniture,East,324,156,167,171.52,43.88,15,Sunny,0,40.64,Winter,296,25.34,18.540000000000003,0.42251595259799457,0.9042429863204265,0.48,3.240000000000002,-614.32,-95833.92000000001,0,8
2023-08-14,S004,P0016,Clothing,East,161,29,125,45.44,97.06,0,Sunny,1,94.85,Winter,88,73.36,23.700000000000003,0.24417885843807957,0.624461670973299,0.17901234567901234,2.210000000000008,97.06,2814.7400000000002,0,8
2023-08-14,S004,P0017,Toys,East,130,91,86,106.55,92.19,20,Sunny,0,89.14,Spring,227,62.52,29.669999999999995,0.3218353400585746,0.8461180846118085,0.6946564885496184,3.049999999999997,-1751.61,-159396.50999999998,0,8
2023-08-14,S004,P0018,Clothing,East,475,27,154,33.48,39.15,10,Cloudy,1,35.0,Summer,109,28.09,11.059999999999999,0.2825031928480204,0.7830626450116009,0.05672268907563025,4.149999999999999,-352.34999999999997,-9513.449999999999,0,8
2023-08-14,S004,P0019,Electronics,South,90,86,20,89.55,18.06,10,Cloudy,0,13.95,Spring,338,11.25,6.809999999999999,0.37707641196013286,0.9497515184980674,0.945054945054945,4.109999999999999,-162.54,-13978.439999999999,0,8
2023-08-14,S004,P0020,Furniture,East,293,293,122,289.46,60.74,20,Sunny,1,61.75,Winter,447,46.01,14.730000000000004,0.24250905498847553,1.0087447497073607,0.9965986394557823,-1.009999999999998,-1154.06,-338139.57999999996,0,8
2023-08-14,S005,P0001,Toys,South,275,12,38,9.88,89.78,20,Cloudy,1,86.67,Autumn,144,68.22,21.560000000000002,0.24014257072844733,1.102941176470588,0.043478260869565216,3.1099999999999994,-1705.82,-20469.84,0,8
2023-08-14,S005,P0002,Furniture,South,169,18,21,17.97,80.44,0,Sunny,0,83.96,Spring,270,53.95,26.489999999999995,0.32931377424167074,0.9488666315234582,0.10588235294117647,-3.519999999999996,80.44,1447.92,0,8
2023-08-14,S005,P0003,Toys,North,89,83,46,85.52,46.77,0,Rainy,0,44.85,Autumn,136,25.07,21.700000000000003,0.4639726320290785,0.9593157651410079,0.9222222222222223,1.9200000000000017,46.77,3881.9100000000003,0,8
2023-08-14,S005,P0004,Furniture,South,96,72,35,77.25,15.82,20,Cloudy,0,11.16,Autumn,144,10.57,5.25,0.33185840707964603,0.9201277955271565,0.7422680412371134,4.66,-300.58,-21641.76,0,8
2023-08-14,S005,P0005,Toys,North,209,78,76,68.23,84.53,10,Snowy,0,85.16,Spring,324,53.53,31.0,0.3667337040104105,1.1266791853242812,0.37142857142857144,-0.6299999999999955,-760.77,-59340.06,0,8
2023-08-14,S005,P0006,Electronics,West,256,199,144,210.49,28.08,15,Cloudy,0,32.68,Spring,301,18.79,9.29,0.33084045584045585,0.9409428341765568,0.77431906614786,-4.600000000000001,-393.12,-78230.88,0,8
2023-08-14,S005,P0007,Electronics,North,222,201,112,215.05,41.76,15,Rainy,1,43.63,Autumn,363,26.85,14.909999999999997,0.3570402298850574,0.9303401990280027,0.9013452914798207,-1.8700000000000045,-584.64,-117512.64,0,8
2023-08-14,S005,P0008,Groceries,East,441,75,175,92.65,86.37,5,Rainy,0,88.44,Spring,366,62.7,23.67,0.2740534907954151,0.800854244527496,0.16968325791855204,-2.069999999999993,-345.48,-25911.0,0,8
2023-08-14,S005,P0009,Clothing,West,86,56,49,71.83,16.36,20,Snowy,0,15.92,Winter,238,12.03,4.33,0.26466992665036676,0.7689139091033915,0.6436781609195402,0.4399999999999995,-310.84,-17407.039999999997,0,8
2023-08-14,S005,P0010,Groceries,East,308,95,125,88.16,12.26,20,Snowy,0,16.74,Autumn,162,6.67,5.59,0.4559543230016313,1.0655002243158367,0.3074433656957929,-4.479999999999999,-232.94,-22129.3,0,8
2023-08-14,S005,P0011,Groceries,North,383,183,36,179.0,24.21,10,Sunny,0,24.29,Summer,249,16.77,7.440000000000001,0.30731102850061964,1.0166666666666666,0.4765625,-0.0799999999999983,-217.89000000000001,-39873.87,0,8
2023-08-14,S005,P0012,Furniture,East,344,318,191,311.34,58.02,15,Snowy,0,57.37,Summer,553,32.36,25.660000000000004,0.4422612892106171,1.0181212780943845,0.9217391304347826,0.6500000000000057,-812.2800000000001,-258305.04000000004,0,8
2023-08-14,S005,P0013,Furniture,West,471,338,162,335.25,74.87,5,Snowy,0,77.24,Autumn,582,42.13,32.74,0.4372913049285428,1.0052044609665427,0.7161016949152542,-2.3699999999999903,-299.48,-101224.24,0,8
2023-08-14,S005,P0014,Electronics,North,291,240,118,249.02,38.11,5,Snowy,1,42.04,Spring,396,19.89,18.22,0.47808974022566253,0.9599232061435085,0.821917808219178,-3.9299999999999997,-152.44,-36585.6,0,8
2023-08-14,S005,P0015,Toys,South,451,430,181,440.08,99.64,10,Snowy,0,98.18,Spring,592,64.98,34.66,0.3478522681653954,0.9748798403917657,0.9513274336283186,1.4599999999999937,-896.76,-385606.8,0,8
2023-08-14,S005,P0016,Toys,West,489,335,193,345.46,85.36,10,Snowy,1,80.6,Autumn,506,55.74,29.619999999999997,0.3470009372071228,0.966922588466201,0.6836734693877551,4.760000000000005,-768.24,-257360.4,0,8
2023-08-14,S005,P0017,Groceries,North,474,324,175,315.51,70.05,0,Snowy,0,67.32,Spring,573,47.34,22.709999999999994,0.3241970021413276,1.0236643391993934,0.6821052631578948,2.730000000000004,70.05,22696.2,0,8
2023-08-14,S005,P0018,Furniture,East,465,424,179,440.52,28.27,10,Cloudy,1,24.51,Spring,657,15.92,12.35,0.4368588609833746,0.9603188983511506,0.9098712446351931,3.759999999999998,-254.43,-107878.32,0,8
2023-08-14,S005,P0019,Clothing,South,137,88,29,103.21,37.98,5,Sunny,1,35.08,Winter,305,27.71,10.269999999999996,0.2704054765666139,0.8444487093369158,0.6376811594202898,2.8999999999999986,-151.92,-13368.96,0,8
2023-08-14,S005,P0020,Furniture,South,500,311,20,315.71,71.99,10,Snowy,0,73.56,Winter,447,40.66,31.33,0.4351993332407279,0.9819708881942472,0.6207584830339321,-1.5700000000000074,-647.91,-201500.00999999998,0,8
2023-08-15,S001,P0001,Clothing,West,408,289,148,285.27,46.93,15,Snowy,1,49.74,Winter,553,33.12,13.810000000000002,0.29426805881099516,1.009536451601635,0.706601466992665,-2.8100000000000023,-657.02,-189878.78,1,8
2023-08-15,S001,P0002,Groceries,East,229,22,103,13.06,59.61,0,Sunny,1,63.67,Summer,73,37.23,22.380000000000003,0.37544036235530953,1.5647226173541962,0.09565217391304348,-4.060000000000002,59.61,1311.42,1,8
2023-08-15,S001,P0003,Toys,South,69,49,22,43.81,47.63,15,Cloudy,1,45.76,Autumn,219,25.81,21.820000000000004,0.4581146336342642,1.0935059138585137,0.7,1.8700000000000045,-666.82,-32674.180000000004,1,8
2023-08-15,S001,P0004,Electronics,South,263,95,98,114.2,62.89,0,Cloudy,0,61.96,Summer,247,44.83,18.060000000000002,0.2871680712354906,0.8246527777777778,0.35984848484848486,0.9299999999999997,62.89,5974.55,1,8
