date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2023-12-09,S002,P0001,Toys,South,254,124,142,125.56,68.56,0.1,Rainy,1,70.65,Spring,354,37.81,30.75,0.448512252042007,0.9797724399494311,0.48627450980392156,-2.0900000000000034,61.704,7651.296,0.54848,130,1.388235294117647,5,12,1
2023-12-09,S002,P0002,Groceries,North,392,129,99,123.12,76.12,0.0,Rainy,1,80.1,Spring,230,59.73,16.390000000000008,0.2153179190751446,1.0393167902030294,0.3282442748091603,-3.9799999999999898,76.12,9819.480000000001,0.5855384615384616,263,0.5852417302798982,5,12,1
2023-12-09,S002,P0003,Electronics,East,433,138,157,146.61,95.24,0.1,Snowy,0,93.06,Winter,339,50.88,44.35999999999999,0.4657706845863082,0.9348960097554365,0.31797235023041476,2.1799999999999926,85.716,11828.807999999999,0.6851798561151079,295,0.7811059907834101,5,12,1
2023-12-09,S002,P0004,Furniture,North,303,101,83,97.37,87.02,0.1,Snowy,0,85.22,Autumn,304,57.23,29.79,0.3423350953803723,1.026735793432957,0.33223684210526316,1.7999999999999972,78.318,7910.1179999999995,0.8531372549019608,202,1.0,5,12,1
2023-12-09,S002,P0005,Clothing,East,85,62,181,58.74,77.14,0.05,Snowy,1,72.88,Autumn,216,41.22,35.92,0.4656468758102152,1.037830599263475,0.7209302325581395,4.260000000000005,73.283,4543.546,1.2244444444444444,23,2.511627906976744,5,12,1
2023-12-09,S002,P0006,Furniture,West,479,407,152,423.31,11.44,0.1,Rainy,1,8.43,Autumn,567,9.08,2.3599999999999994,0.20629370629370625,0.9592043553062619,0.8479166666666667,3.01,10.296,4190.472,0.02803921568627451,72,1.18125,5,12,1
2023-12-09,S002,P0007,Groceries,South,308,74,145,75.46,60.59,0.1,Sunny,0,57.86,Winter,215,44.24,16.35,0.2698465093249711,0.9678263144127649,0.23948220064724918,2.730000000000004,54.531000000000006,4035.2940000000003,0.8078666666666667,234,0.6957928802588996,5,12,1
2023-12-09,S002,P0008,Electronics,South,305,55,192,69.99,71.01,0.1,Snowy,0,70.84,Autumn,305,51.0,20.010000000000005,0.28179129700042255,0.7747570080292999,0.17973856209150327,0.1700000000000017,63.909000000000006,3514.9950000000003,1.2680357142857144,250,0.9967320261437909,5,12,1
2023-12-09,S002,P0009,Furniture,West,231,198,153,201.84,91.2,0.0,Snowy,0,95.05,Summer,284,58.5,32.7,0.3585526315789474,0.9761388286334056,0.853448275862069,-3.8499999999999943,91.2,18057.600000000002,0.45829145728643217,33,1.2241379310344827,5,12,1
2023-12-09,S002,P0010,Furniture,South,447,399,117,392.48,33.95,0.15,Rainy,1,31.49,Winter,565,17.9,16.050000000000004,0.4727540500736378,1.0140286672766088,0.890625,2.4600000000000044,28.8575,11514.1425,0.084875,48,1.2611607142857142,5,12,1
2023-12-09,S002,P0011,Groceries,North,52,51,172,50.89,84.69,0.1,Snowy,0,79.96,Winter,319,50.46,34.23,0.40417995040736804,0.982848333012141,0.9622641509433962,4.730000000000004,76.221,3887.271,1.628653846153846,1,6.018867924528302,5,12,1
2023-12-09,S002,P0012,Groceries,East,399,199,117,197.0,65.68,0.15,Sunny,1,62.23,Spring,424,36.54,29.140000000000008,0.44366626065773457,1.005050505050505,0.4975,3.45000000000001,55.828,11109.772,0.3284,200,1.06,5,12,1
2023-12-09,S002,P0013,Toys,North,107,1,144,-6.66,86.75,0.15,Rainy,1,87.6,Summer,117,45.39,41.36,0.4767723342939481,-0.17667844522968199,0.009259259259259259,-0.8499999999999943,73.7375,73.7375,43.375,106,1.0833333333333333,5,12,1
2023-12-09,S002,P0014,Groceries,South,50,27,171,37.57,38.37,0.15,Rainy,1,41.22,Autumn,245,21.57,16.799999999999997,0.4378420641125879,0.7000259268861809,0.5294117647058824,-2.8500000000000014,32.6145,880.5915,1.3703571428571428,23,4.803921568627451,5,12,1
2023-12-09,S002,P0015,Toys,North,347,215,41,223.1,49.95,0.1,Sunny,0,54.93,Winter,313,29.14,20.810000000000002,0.41661661661661664,0.9593931280678268,0.617816091954023,-4.979999999999997,44.955000000000005,9665.325,0.23125,132,0.8994252873563219,5,12,1
2023-12-09,S002,P0016,Furniture,East,213,147,56,139.69,13.19,0.05,Sunny,1,8.33,Autumn,224,9.1,4.09,0.3100833965125095,1.044850380268676,0.6869158878504673,4.859999999999999,12.530499999999998,1841.9834999999998,0.08912162162162161,66,1.0467289719626167,5,12,1
2023-12-09,S002,P0017,Electronics,South,135,80,40,81.02,31.17,0.0,Cloudy,0,31.42,Winter,161,22.24,8.930000000000003,0.2864934231632981,0.975371860521824,0.5882352941176471,-0.25,31.17,2493.6000000000004,0.38481481481481483,55,1.1838235294117647,5,12,1
2023-12-09,S002,P0018,Clothing,West,351,9,169,12.46,64.48,0.2,Snowy,0,64.95,Autumn,157,50.76,13.720000000000006,0.21277915632754352,0.6686478454680534,0.02556818181818182,-0.46999999999999886,51.584,464.25600000000003,6.448,342,0.4460227272727273,5,12,1
2023-12-09,S002,P0019,Groceries,West,74,49,42,59.72,42.83,0.0,Sunny,0,45.85,Winter,297,33.35,9.479999999999997,0.22134018211533965,0.8069828722002635,0.6533333333333333,-3.020000000000003,42.83,2098.67,0.8565999999999999,25,3.96,5,12,1
2023-12-09,S002,P0020,Clothing,South,163,148,87,139.49,36.42,0.2,Sunny,1,38.03,Winter,268,25.36,11.060000000000002,0.3036792970895113,1.0534557619759413,0.9024390243902439,-1.6099999999999994,29.136000000000003,4312.128000000001,0.24442953020134228,15,1.6341463414634145,5,12,1
2023-12-09,S003,P0001,Electronics,North,362,32,21,48.01,98.23,0.15,Cloudy,1,94.87,Summer,294,50.99,47.24,0.48091214496589635,0.652927973882881,0.0881542699724518,3.3599999999999994,83.4955,2671.856,2.9766666666666666,330,0.8099173553719008,5,12,1
2023-12-09,S003,P0002,Clothing,East,346,103,161,115.98,75.36,0.15,Snowy,0,77.53,Autumn,184,53.09,22.269999999999996,0.29551486199575366,0.8804923918618567,0.2968299711815562,-2.1700000000000017,64.056,6597.768,0.7246153846153847,243,0.5302593659942363,5,12,1
2023-12-09,S003,P0003,Toys,West,95,27,123,34.11,75.69,0.0,Cloudy,0,76.89,Winter,242,58.87,16.82,0.22222222222222224,0.7690116775847337,0.28125,-1.2000000000000028,75.69,2043.6299999999999,2.7032142857142856,68,2.5208333333333335,5,12,1
2023-12-09,S003,P0004,Clothing,South,188,29,86,19.31,41.46,0.2,Rainy,0,42.93,Summer,226,29.8,11.66,0.2812349252291365,1.427868045297883,0.15343915343915343,-1.4699999999999989,33.168,961.872,1.3820000000000001,159,1.1957671957671958,5,12,1
2023-12-09,S003,P0005,Electronics,West,366,162,125,170.13,20.2,0.0,Snowy,1,21.87,Spring,347,14.56,5.639999999999999,0.2792079207920792,0.9466487465669374,0.44141689373297005,-1.6700000000000017,20.2,3272.4,0.12392638036809815,204,0.9455040871934605,5,12,1
2023-12-09,S003,P0006,Clothing,North,204,132,129,132.87,76.79,0.05,Sunny,0,77.69,Spring,249,39.71,37.080000000000005,0.48287537439770806,0.9860312243221035,0.6439024390243903,-0.8999999999999915,72.9505,9629.466,0.5773684210526316,72,1.2146341463414634,5,12,1
2023-12-09,S003,P0007,Groceries,West,181,18,183,30.68,71.09,0.0,Snowy,0,74.92,Spring,221,37.4,33.690000000000005,0.473906315937544,0.5681818181818182,0.0989010989010989,-3.8299999999999983,71.09,1279.6200000000001,3.741578947368421,163,1.2142857142857142,5,12,1
2023-12-09,S003,P0008,Electronics,South,340,317,164,328.35,47.2,0.05,Snowy,1,50.75,Spring,573,29.77,17.430000000000003,0.3692796610169492,0.962501897677243,0.9296187683284457,-3.549999999999997,44.84,14214.28,0.14842767295597487,23,1.6803519061583578,5,12,1
2023-12-09,S003,P0009,Groceries,North,67,4,59,-4.72,34.13,0.0,Cloudy,1,35.6,Winter,123,20.09,14.040000000000003,0.4113682976853209,-1.0752688172043012,0.058823529411764705,-1.4699999999999989,34.13,136.52,6.8260000000000005,63,1.8088235294117647,5,12,1
2023-12-09,S003,P0010,Toys,East,60,2,68,21.26,72.59,0.05,Sunny,0,74.9,Summer,99,51.36,21.230000000000004,0.29246452679432433,0.08984725965858041,0.03278688524590164,-2.3100000000000023,68.9605,137.921,24.19666666666667,58,1.6229508196721312,5,12,1
2023-12-09,S003,P0011,Electronics,West,346,314,153,308.68,75.06,0.2,Cloudy,0,71.05,Winter,459,39.88,35.18,0.4686917132960298,1.0139498837509686,0.9048991354466859,4.010000000000005,60.048,18855.072,0.2382857142857143,32,1.3227665706051874,5,12,1
2023-12-09,S003,P0012,Groceries,West,203,107,128,109.2,45.8,0.2,Snowy,1,50.07,Spring,353,36.01,9.79,0.21375545851528382,0.9709618874773139,0.5245098039215687,-4.270000000000003,36.64,3920.48,0.42407407407407405,96,1.7303921568627452,5,12,1
2023-12-09,S003,P0013,Electronics,South,148,49,85,64.76,98.18,0.2,Sunny,0,93.56,Summer,206,67.45,30.730000000000004,0.3129965369729069,0.7451338199513381,0.3288590604026846,4.6200000000000045,78.54400000000001,3848.6560000000004,1.9636000000000002,99,1.3825503355704698,5,12,1
2023-12-09,S003,P0014,Electronics,East,167,71,98,74.23,66.18,0.05,Snowy,1,63.89,Spring,166,44.69,21.49000000000001,0.32472045935327903,0.943772431210953,0.4226190476190476,2.2900000000000063,62.871,4463.841,0.9191666666666668,96,0.9880952380952381,5,12,1
2023-12-09,S003,P0015,Toys,East,233,93,108,92.05,94.18,0.1,Cloudy,1,98.89,Autumn,328,60.93,33.25000000000001,0.3530473561265662,0.999462654486835,0.3974358974358974,-4.709999999999994,84.76200000000001,7882.866000000002,1.0019148936170212,140,1.4017094017094016,5,12,1
2023-12-09,S003,P0016,Toys,North,415,326,105,340.36,30.71,0.2,Cloudy,1,33.67,Spring,573,17.35,13.36,0.43503744708563985,0.9550035153503632,0.7836538461538461,-2.960000000000001,24.568,8009.168000000001,0.09391437308868501,89,1.3774038461538463,5,12,1
2023-12-09,S003,P0017,Furniture,South,176,6,158,2.37,55.74,0.15,Rainy,0,58.39,Summer,122,37.48,18.260000000000005,0.3275923932543955,1.7804154302670623,0.03389830508474576,-2.6499999999999986,47.379,284.274,7.9628571428571435,170,0.6892655367231638,5,12,1
2023-12-09,S003,P0018,Clothing,East,167,40,192,44.4,16.97,0.2,Rainy,0,20.19,Winter,118,11.32,5.649999999999999,0.332940483205657,0.881057268722467,0.23809523809523808,-3.2200000000000024,13.576,543.04,0.4139024390243902,127,0.7023809523809523,5,12,1
2023-12-09,S003,P0019,Groceries,North,140,60,41,60.1,40.96,0.2,Rainy,1,39.14,Autumn,192,30.43,10.530000000000001,0.257080078125,0.9819967266775778,0.425531914893617,1.8200000000000003,32.768,1966.08,0.6714754098360656,80,1.3617021276595744,5,12,1
2023-12-09,S003,P0020,Toys,North,355,150,79,145.89,37.57,0.2,Cloudy,0,35.6,Spring,337,27.48,10.09,0.26856534468991217,1.0211723058070665,0.42134831460674155,1.9699999999999989,30.056,4508.400000000001,0.24880794701986755,205,0.9466292134831461,5,12,1
2023-12-09,S004,P0001,Toys,East,245,158,133,159.04,58.36,0.05,Sunny,0,60.42,Winter,278,40.3,18.060000000000002,0.30945853324194655,0.9872531867033242,0.6422764227642277,-2.0600000000000023,55.442,8759.836,0.3670440251572327,87,1.1300813008130082,5,12,1
2023-12-09,S004,P0002,Furniture,North,493,71,197,61.1,83.84,0.1,Snowy,0,79.46,Winter,357,52.72,31.120000000000005,0.3711832061068703,1.143317230273752,0.1437246963562753,4.38000000000001,75.456,5357.376,1.1644444444444444,422,0.7226720647773279,5,12,1
2023-12-09,S004,P0003,Clothing,South,416,284,133,303.41,25.01,0.0,Snowy,1,23.23,Winter,526,15.91,9.100000000000001,0.36385445821671336,0.9329522683223284,0.6810551558752997,1.7800000000000011,25.01,7102.84,0.08775438596491228,132,1.2613908872901678,5,12,1
2023-12-09,S004,P0004,Clothing,South,122,7,92,22.59,16.78,0.2,Rainy,0,18.13,Winter,121,12.05,4.73,0.28188319427890346,0.29673590504451036,0.056910569105691054,-1.3499999999999979,13.424000000000001,93.968,2.0975,115,0.983739837398374,5,12,1
2023-12-09,S004,P0005,Toys,East,92,13,177,30.11,20.78,0.15,Cloudy,1,17.58,Spring,207,13.54,7.240000000000002,0.34841193455245434,0.4178720668595307,0.13978494623655913,3.200000000000003,17.663,229.619,1.4842857142857144,79,2.225806451612903,5,12,1
2023-12-09,S004,P0006,Furniture,North,95,86,197,104.98,63.37,0.15,Snowy,0,64.99,Spring,157,41.41,21.96,0.34653621587501976,0.8114738629930175,0.8958333333333334,-1.6199999999999974,53.8645,4632.347,0.7283908045977011,9,1.6354166666666667,5,12,1
2023-12-09,S004,P0007,Electronics,East,290,65,26,59.05,21.43,0.15,Snowy,0,22.06,Spring,214,17.02,4.41,0.2057862809146057,1.0824313072439635,0.22336769759450173,-0.629999999999999,18.2155,1184.0075,0.3246969696969697,225,0.7353951890034365,5,12,1
2023-12-09,S004,P0008,Clothing,North,274,94,147,93.19,72.69,0.0,Sunny,0,76.87,Summer,157,51.59,21.099999999999994,0.2902737653047186,0.997982800721945,0.3418181818181818,-4.180000000000007,72.69,6832.86,0.765157894736842,180,0.5709090909090909,5,12,1
2023-12-09,S004,P0009,Electronics,South,380,4,45,-2.04,94.92,0.05,Rainy,1,93.08,Spring,59,75.55,19.370000000000005,0.2040665823851665,-3.846153846153846,0.010498687664041995,1.8400000000000034,90.17399999999999,360.69599999999997,18.984,376,0.15485564304461943,5,12,1
2023-12-09,S004,P0010,Clothing,West,386,309,133,316.27,18.91,0.2,Rainy,0,19.37,Spring,516,10.74,8.17,0.43204653622421996,0.9739338733570776,0.7984496124031008,-0.46000000000000085,15.128,4674.552,0.061,77,1.3333333333333333,5,12,1
2023-12-09,S004,P0011,Electronics,West,132,101,166,116.0,30.39,0.1,Sunny,0,33.82,Autumn,388,17.63,12.760000000000002,0.41987495886804876,0.8632478632478633,0.7593984962406015,-3.4299999999999997,27.351000000000003,2762.4510000000005,0.29794117647058826,31,2.917293233082707,5,12,1
2023-12-09,S004,P0012,Groceries,North,232,37,22,49.32,75.74,0.0,Sunny,0,73.47,Winter,133,48.37,27.369999999999997,0.36136783733826244,0.7352941176470588,0.15879828326180256,2.269999999999996,75.74,2802.3799999999997,1.993157894736842,195,0.5708154506437768,5,12,1
2023-12-09,S004,P0013,Groceries,West,350,145,33,145.97,16.58,0.15,Rainy,0,18.22,Spring,419,12.66,3.919999999999998,0.23642943305186964,0.9865959039259713,0.4131054131054131,-1.6400000000000006,14.092999999999998,2043.4849999999997,0.11356164383561643,205,1.1937321937321936,5,12,1
2023-12-09,S004,P0014,Toys,East,317,74,200,69.75,11.09,0.05,Sunny,1,8.26,Winter,271,5.7,5.39,0.4860234445446348,1.0459363957597174,0.23270440251572327,2.83,10.535499999999999,779.627,0.14786666666666667,243,0.8522012578616353,5,12,1
2023-12-09,S004,P0015,Electronics,East,375,99,66,118.9,34.41,0.05,Sunny,1,38.32,Autumn,292,20.91,13.499999999999996,0.39232781168265035,0.8256880733944953,0.2632978723404255,-3.9100000000000037,32.689499999999995,3236.2604999999994,0.34409999999999996,276,0.776595744680851,5,12,1
2023-12-09,S004,P0016,Furniture,South,389,110,129,112.04,75.37,0.05,Rainy,1,72.03,Winter,355,41.73,33.64000000000001,0.44633143160408656,0.97310686482661,0.28205128205128205,3.3400000000000034,71.6015,7876.165,0.6790090090090091,279,0.9102564102564102,5,12,1
2023-12-09,S004,P0017,Groceries,West,209,203,36,207.53,44.77,0.15,Sunny,0,48.64,Autumn,286,35.33,9.440000000000005,0.2108554835827564,0.9734810339039947,0.9666666666666667,-3.8699999999999974,38.054500000000004,7725.063500000001,0.2194607843137255,6,1.361904761904762,5,12,1
2023-12-09,S004,P0018,Furniture,South,322,94,82,99.06,58.49,0.1,Rainy,0,59.59,Winter,144,46.7,11.79,0.20157291844759787,0.9394363381970817,0.29102167182662536,-1.1000000000000014,52.641000000000005,4948.254000000001,0.6156842105263158,228,0.4458204334365325,5,12,1
2023-12-09,S004,P0019,Furniture,North,158,121,126,137.97,91.89,0.05,Sunny,1,87.35,Autumn,375,64.99,26.900000000000006,0.29274132114484713,0.8706915161545657,0.7610062893081762,4.540000000000006,87.29549999999999,10562.7555,0.7531967213114754,37,2.358490566037736,5,12,1
2023-12-09,S004,P0020,Clothing,North,107,10,92,1.84,94.18,0.15,Sunny,0,97.81,Summer,235,48.69,45.49000000000001,0.4830112550435337,3.5211267605633805,0.09259259259259259,-3.6299999999999955,80.053,800.53,8.561818181818182,97,2.175925925925926,5,12,1
2023-12-09,S005,P0001,Clothing,West,57,20,130,29.4,60.87,0.0,Sunny,0,63.1,Winter,77,43.69,17.18,0.28224084113684905,0.6578947368421053,0.3448275862068966,-2.230000000000004,60.87,1217.3999999999999,2.8985714285714286,37,1.3275862068965518,5,12,1
2023-12-09,S005,P0002,Toys,East,110,70,96,63.25,17.04,0.2,Rainy,1,12.76,Winter,141,10.08,6.959999999999999,0.40845070422535207,1.0894941634241244,0.6306306306306306,4.279999999999999,13.632,954.24,0.24,40,1.2702702702702702,5,12,1
2023-12-09,S005,P0003,Groceries,North,141,96,21,101.66,36.98,0.15,Cloudy,1,40.14,Spring,213,27.14,9.839999999999996,0.26608977825851804,0.9351256575102279,0.676056338028169,-3.1600000000000037,31.432999999999996,3017.5679999999998,0.38123711340206184,45,1.5,5,12,1
2023-12-09,S005,P0004,Clothing,East,66,39,151,29.92,58.67,0.05,Snowy,1,61.94,Winter,122,35.43,23.240000000000002,0.39611385716720643,1.261319534282018,0.582089552238806,-3.269999999999996,55.7365,2173.7235,1.46675,27,1.8208955223880596,5,12,1
2023-12-09,S005,P0005,Toys,East,222,178,24,190.68,88.16,0.0,Sunny,1,89.13,Spring,415,59.46,28.699999999999996,0.32554446460980035,0.9286310517529215,0.7982062780269058,-0.9699999999999989,88.16,15692.48,0.49251396648044693,44,1.8609865470852018,5,12,1
2023-12-09,S005,P0006,Electronics,West,117,10,191,21.22,52.37,0.15,Snowy,0,55.42,Spring,232,33.96,18.409999999999997,0.3515371395837311,0.45004500450045004,0.0847457627118644,-3.0500000000000043,44.5145,445.145,4.760909090909091,107,1.9661016949152543,5,12,1
2023-12-09,S005,P0007,Clothing,East,87,73,133,74.91,89.54,0.2,Snowy,0,88.85,Autumn,159,57.22,32.32000000000001,0.36095599731963374,0.961665129758925,0.8295454545454546,0.6900000000000119,71.632,5229.136,1.2100000000000002,14,1.8068181818181819,5,12,1
2023-12-09,S005,P0008,Electronics,South,419,383,164,392.23,87.89,0.1,Snowy,1,90.02,Spring,553,50.13,37.76,0.42962794402093524,0.9739846908933703,0.9119047619047619,-2.1299999999999955,79.101,30295.683,0.22888020833333333,36,1.3166666666666667,5,12,1
2023-12-09,S005,P0009,Electronics,North,209,156,117,162.32,32.27,0.1,Snowy,1,29.96,Autumn,228,22.4,9.870000000000005,0.30585683297180055,0.9551800146950772,0.7428571428571429,2.3100000000000023,29.043000000000003,4530.7080000000005,0.20554140127388537,53,1.0857142857142856,5,12,1
2023-12-09,S005,P0010,Furniture,South,489,477,111,478.82,25.28,0.0,Snowy,0,28.47,Spring,610,20.14,5.140000000000001,0.20332278481012658,0.9941227960485182,0.9734693877551021,-3.1899999999999977,25.28,12058.560000000001,0.05288702928870293,12,1.2448979591836735,5,12,1
2023-12-09,S005,P0011,Furniture,South,338,54,75,50.46,46.47,0.05,Cloudy,0,42.63,Spring,220,34.94,11.530000000000001,0.24811706477297185,1.0493587252234746,0.1592920353982301,3.8399999999999963,44.146499999999996,2383.9109999999996,0.8449090909090909,284,0.6489675516224189,5,12,1
2023-12-09,S005,P0012,Toys,South,367,34,62,45.21,81.58,0.2,Cloudy,1,81.73,Summer,107,62.22,19.36,0.23731306692816867,0.7357714780350574,0.09239130434782608,-0.15000000000000568,65.264,2218.9759999999997,2.330857142857143,333,0.2907608695652174,5,12,1
2023-12-09,S005,P0013,Groceries,East,136,108,86,112.49,57.08,0.15,Snowy,1,55.55,Winter,376,36.04,21.04,0.36860546601261385,0.9516256938937352,0.7883211678832117,1.5300000000000011,48.518,5239.944,0.5236697247706422,28,2.7445255474452557,5,12,1
2023-12-09,S005,P0014,Electronics,North,395,28,188,39.17,70.09,0.0,Cloudy,1,67.51,Autumn,218,49.29,20.800000000000004,0.29676130689114,0.6970375902414737,0.0707070707070707,2.5799999999999983,70.09,1962.52,2.416896551724138,367,0.5505050505050505,5,12,1
2023-12-09,S005,P0015,Groceries,South,271,167,150,183.56,22.4,0.15,Snowy,1,20.59,Autumn,285,15.15,7.249999999999998,0.32366071428571425,0.9048547897702645,0.6139705882352942,1.8099999999999987,19.04,3179.68,0.13333333333333333,104,1.0477941176470589,5,12,1
2023-12-09,S005,P0016,Toys,North,300,206,141,206.56,25.26,0.0,Sunny,1,24.62,Winter,335,13.81,11.450000000000001,0.45328582739509105,0.9924841009828483,0.6843853820598007,0.6400000000000006,25.26,5203.56,0.12202898550724639,94,1.1129568106312293,5,12,1
2023-12-09,S005,P0017,Groceries,West,299,2,159,-6.83,30.11,0.1,Sunny,1,29.37,Spring,111,22.31,7.800000000000001,0.2590501494520093,-0.34305317324185247,0.006666666666666667,0.7399999999999984,27.099,54.198,10.036666666666667,297,0.37,5,12,1
2023-12-09,S005,P0018,Electronics,East,63,28,98,30.61,82.24,0.0,Cloudy,0,86.06,Autumn,115,52.86,29.379999999999995,0.3572470817120622,0.8857956342929453,0.4375,-3.8200000000000074,82.24,2302.72,2.835862068965517,35,1.796875,5,12,1
2023-12-09,S005,P0019,Clothing,East,422,317,87,321.14,52.14,0.0,Cloudy,1,47.97,Summer,542,28.04,24.1,0.4622171077867281,0.9840442043831875,0.7494089834515366,4.170000000000002,52.14,16528.38,0.1639622641509434,105,1.281323877068558,5,12,1
2023-12-09,S005,P0020,Electronics,West,490,222,110,240.26,80.34,0.1,Cloudy,1,77.15,Summer,492,41.4,38.940000000000005,0.4846900672143391,0.9201691121611539,0.45213849287169044,3.1899999999999977,72.30600000000001,16051.932000000003,0.3602690582959641,268,1.0020366598778003,5,12,1
2023-12-10,S001,P0001,Clothing,West,329,283,92,274.98,54.47,0.05,Sunny,1,51.89,Summer,486,38.43,16.04,0.2944740223976501,1.0254366258424523,0.8575757575757575,2.5799999999999983,51.7465,14644.2595,0.19179577464788733,46,1.4727272727272727,6,12,1
2023-12-10,S001,P0002,Clothing,North,479,332,112,336.54,13.01,0.2,Snowy,1,8.4,Spring,595,9.6,3.41,0.2621060722521138,0.9835871304141731,0.6916666666666667,4.609999999999999,10.408000000000001,3455.4560000000006,0.03906906906906907,147,1.2395833333333333,6,12,1
2023-12-10,S001,P0003,Electronics,South,98,29,56,23.94,65.19,0.1,Snowy,1,61.7,Summer,294,38.75,26.439999999999998,0.4055836784782942,1.1627906976744184,0.29292929292929293,3.489999999999995,58.671,1701.459,2.173,69,2.9696969696969697,6,12,1
2023-12-10,S001,P0004,Toys,West,421,229,165,244.08,22.76,0.0,Cloudy,0,19.51,Winter,355,14.29,8.470000000000002,0.3721441124780317,0.9343887710135466,0.542654028436019,3.25,22.76,5212.04,0.09895652173913044,192,0.8412322274881516,6,12,1
2023-12-10,S001,P0005,Electronics,East,92,36,69,43.65,80.39,0.0,Sunny,0,82.48,Spring,320,50.58,29.810000000000002,0.37081726582908325,0.8062709966405376,0.3870967741935484,-2.0900000000000034,80.39,2894.04,2.172702702702703,56,3.4408602150537635,6,12,1
2023-12-10,S001,P0006,Clothing,South,264,224,34,221.75,50.72,0.1,Rainy,1,54.92,Spring,358,28.58,22.14,0.4365141955835962,1.005611672278339,0.8452830188679246,-4.200000000000003,45.648,10225.152,0.22542222222222222,40,1.350943396226415,6,12,1
2023-12-10,S001,P0007,Clothing,East,294,139,89,147.73,31.44,0.1,Cloudy,0,30.67,Autumn,317,16.27,15.170000000000002,0.4825063613231553,0.9345794392523366,0.4711864406779661,0.7699999999999996,28.296000000000003,3933.1440000000002,0.2245714285714286,155,1.0745762711864406,6,12,1
2023-12-10,S001,P0008,Electronics,East,483,106,54,107.02,41.47,0.05,Sunny,0,36.7,Autumn,159,32.68,8.79,0.21196045333976368,0.9812997593038326,0.2190082644628099,4.769999999999996,39.396499999999996,4176.0289999999995,0.3875700934579439,377,0.3285123966942149,6,12,1
2023-12-10,S001,P0009,Furniture,North,225,153,38,163.03,66.59,0.05,Cloudy,0,65.77,Spring,397,39.19,27.400000000000006,0.41147319417329936,0.9327562031335731,0.6769911504424779,0.8200000000000074,63.2605,9678.8565,0.4324025974025974,72,1.7566371681415929,6,12,1
2023-12-10,S001,P0010,Electronics,North,383,209,178,209.38,94.92,0.15,Cloudy,1,94.78,Autumn,372,67.08,27.840000000000003,0.29329962073324906,0.993440441106569,0.5442708333333334,0.14000000000000057,80.682,16862.538,0.452,174,0.96875,6,12,1
2023-12-10,S001,P0011,Electronics,West,147,147,96,144.7,16.96,0.15,Snowy,0,18.47,Spring,411,9.29,7.670000000000002,0.45224056603773594,1.0089224433768018,0.9932432432432432,-1.509999999999998,14.416,2119.152,0.1145945945945946,0,2.777027027027027,6,12,1
2023-12-10,S001,P0012,Furniture,North,245,223,74,226.4,98.87,0.1,Rainy,1,102.53,Autumn,352,70.45,28.42,0.2874481642560939,0.980650835532102,0.9065040650406504,-3.6599999999999966,88.983,19843.209000000003,0.4413839285714286,22,1.4308943089430894,6,12,1
2023-12-10,S001,P0013,Groceries,East,222,190,90,189.54,72.33,0.05,Cloudy,0,67.37,Summer,348,54.96,17.369999999999997,0.24014931563666525,0.9971659494069487,0.852017937219731,4.959999999999994,68.7135,13055.564999999999,0.3786910994764398,32,1.5605381165919283,6,12,1
2023-12-10,S001,P0014,Toys,West,416,373,136,386.7,15.94,0.0,Cloudy,0,12.98,Spring,563,10.13,5.809999999999999,0.364491844416562,0.9620840856332216,0.894484412470024,2.959999999999999,15.94,5945.62,0.04262032085561497,43,1.3501199040767387,6,12,1
2023-12-10,S001,P0015,Toys,South,70,52,33,51.28,90.94,0.1,Snowy,1,89.36,Winter,268,71.62,19.319999999999993,0.21244776775896188,0.9946442234123948,0.7323943661971831,1.5799999999999983,81.846,4255.992,1.7158490566037736,18,3.7746478873239435,6,12,1
2023-12-10,S001,P0016,Furniture,West,292,239,70,256.56,55.82,0.1,Sunny,0,51.75,Winter,319,31.88,23.94,0.4288785381583662,0.9279391209815189,0.8156996587030717,4.07,50.238,12006.882,0.23258333333333334,53,1.0887372013651877,6,12,1
2023-12-10,S001,P0017,Groceries,South,187,159,93,170.78,76.68,0.05,Sunny,0,74.61,Summer,360,60.65,16.03000000000001,0.2090505998956704,0.9256025148445687,0.8457446808510638,2.0700000000000074,72.846,11582.514000000001,0.47925000000000006,28,1.9148936170212767,6,12,1
2023-12-10,S001,P0018,Toys,South,140,56,170,57.77,31.17,0.15,Rainy,0,35.26,Winter,344,22.79,8.380000000000003,0.26884825152390124,0.952867109069253,0.3971631205673759,-4.089999999999996,26.494500000000002,1483.692,0.5468421052631579,84,2.4397163120567376,6,12,1
2023-12-10,S001,P0019,Toys,South,201,102,42,117.28,53.81,0.05,Sunny,1,51.71,Autumn,279,34.74,19.07,0.35439509384872697,0.8623605005072709,0.504950495049505,2.1000000000000014,51.1195,5214.189,0.5224271844660194,99,1.381188118811881,6,12,1
