date,store_id,product_id,category,region,price,cost,static_price,dynamic_price,units_sold,static_revenue,dynamic_revenue,price_change_pct,inventory_pressure,demand_ratio,competitor_gap,seasonality,weather_condition,holiday/promotion,is_weekend
2023-06-21,S001,P0012,Electronics,East,47.17,24.24,0.0,55.66,63,0.0,3506.58,inf,0.9402985074626866,0.8865747255840135,3.520000000000003,Winter,Rainy,0,0
2023-06-21,S001,P0013,Toys,North,64.46,47.36,0.0,53.5,19,0.0,1016.5,inf,0.0833333333333333,0.5013192612137204,4.819999999999993,Spring,Rainy,0,0
2023-06-21,S001,P0014,Furniture,North,76.86,38.85,0.0,73.02,5,0.0,365.09999999999997,inf,0.0328947368421052,-1.6129032258064515,4.829999999999998,Summer,Cloudy,0,0
2023-06-21,S001,P0015,Electronics,East,42.01,30.85,0.0,48.31,428,0.0,20676.68,inf,0.9448123620309052,0.9913144180660104,2.699999999999996,Spring,Rainy,1,0
2023-06-21,S001,P0016,Toys,East,27.49,21.34,0.0,27.49,113,0.0,3106.37,inf,0.5380952380952381,0.8627930060319157,2.9399999999999977,Autumn,Snowy,1,0
2023-06-21,S001,P0017,Clothing,West,63.38,40.78,0.0,64.65,11,0.0,711.1500000000001,inf,0.06875,1.1363636363636365,2.260000000000005,Spring,Cloudy,1,0
2023-06-21,S001,P0018,Clothing,West,57.2,37.05,0.0,61.2,182,0.0,11138.4,inf,0.5013774104683195,0.96123375937467,-3.449999999999996,Winter,Sunny,0,0
2023-06-21,S001,P0019,Clothing,West,79.81,42.67,79.81,91.78,47,3751.07,4313.66,14.998120536273648,0.8703703703703703,1.0386740331491713,-0.9299999999999926,Spring,Snowy,1,0
2023-06-21,S001,P0020,Furniture,East,11.71,7.98,0.0,10.42,41,0.0,427.21999999999997,inf,0.3831775700934579,0.6631085233705322,-4.059999999999999,Summer,Snowy,0,0
2023-06-21,S002,P0001,Toys,East,11.13,7.92,0.0,13.8,186,0.0,2566.8,inf,0.6619217081850534,0.9093575828688766,-2.27,Summer,Sunny,1,0
2023-06-21,S002,P0002,Electronics,North,70.31,49.19,0.0,66.79,34,0.0,2270.86,inf,0.1218637992831541,1.049058932428263,-2.390000000000001,Winter,Snowy,0,0
2023-06-21,S002,P0003,Toys,East,27.83,21.75,0.0,34.51,247,0.0,8523.97,inf,0.6657681940700808,0.96919756719639,0.6699999999999982,Winter,Sunny,1,0
2023-06-21,S002,P0004,Electronics,South,76.33,46.66,0.0,83.96,157,0.0,13181.72,inf,0.6108949416342413,0.956325759883048,-3.680000000000007,Autumn,Cloudy,1,0
2023-06-21,S002,P0005,Electronics,East,30.86,19.26,0.0,29.93,171,0.0,5118.03,inf,0.4885714285714285,0.950792326939116,0.1699999999999981,Autumn,Snowy,0,0
2023-06-21,S002,P0006,Clothing,North,20.51,11.76,0.0,16.2,8,0.0,129.6,inf,0.0754716981132075,0.2878733357322778,1.9500000000000028,Spring,Cloudy,0,0
2023-06-21,S002,P0007,Toys,East,13.97,10.29,0.0,15.37,107,0.0,1644.59,inf,0.6484848484848484,0.9511111111111112,0.5300000000000011,Autumn,Snowy,1,0
2023-06-21,S002,P0008,Toys,West,10.24,8.13,10.24,8.94,0,0.0,0.0,-12.695312500000005,0.0,-0.0,0.3200000000000003,Spring,Cloudy,1,0
2023-06-21,S002,P0009,Electronics,East,79.99,58.27,0.0,101.59,210,0.0,21333.9,inf,0.8171206225680934,0.9483381502890174,-1.480000000000004,Summer,Cloudy,1,0
2023-06-21,S002,P0010,Toys,East,48.18,37.49,48.18,44.81,155,7467.9,6945.55,-6.99460356994603,0.3934010152284264,0.9036847014925372,-4.920000000000002,Summer,Rainy,0,0
2023-06-21,S002,P0011,Groceries,East,61.38,49.08,0.0,56.47,115,0.0,6494.05,inf,0.3685897435897436,0.8699599061956276,-4.979999999999997,Spring,Sunny,0,0
2023-06-21,S002,P0012,Furniture,West,39.39,20.11,0.0,34.66,25,0.0,866.4999999999999,inf,0.089605734767025,0.8229098090849243,-2.1700000000000017,Autumn,Cloudy,0,0
2023-06-21,S002,P0013,Clothing,West,60.6,37.53,60.6,63.02,94,5696.400000000001,5923.88,3.9933993399339958,0.2857142857142857,0.8872946951104399,2.690000000000005,Winter,Snowy,1,0
2023-06-21,S002,P0014,Electronics,West,34.78,26.98,0.0,34.08,59,0.0,2010.7199999999998,inf,0.2369477911646586,0.8630778232884728,3.140000000000001,Autumn,Cloudy,0,0
2023-06-21,S002,P0015,Electronics,South,32.3,23.63,0.0,39.08,312,0.0,12192.96,inf,0.8501362397820164,0.9532247716232318,2.789999999999996,Summer,Cloudy,0,0
2023-06-21,S002,P0016,Electronics,North,79.91,57.51,0.0,94.29,167,0.0,15746.43,inf,0.6761133603238867,1.0420566579308623,1.0799999999999983,Summer,Sunny,0,0
2023-06-21,S002,P0017,Furniture,North,47.78,27.92,47.78,41.57,0,0.0,0.0,-12.997069903725409,0.0,0.0,-3.1099999999999994,Spring,Sunny,1,0
2023-06-21,S002,P0018,Clothing,South,86.36,58.03,86.36,76.0,39,3368.04,2964.0,-11.996294580824456,0.1178247734138972,1.2512030798845042,-1.6400000000000006,Spring,Rainy,0,0
2023-06-21,S002,P0019,Groceries,East,22.51,13.04,0.0,24.31,57,0.0,1385.6699999999998,inf,0.8028169014084507,0.8837209302325582,-3.959999999999997,Autumn,Sunny,0,0
2023-06-21,S002,P0020,Clothing,South,96.09,62.72,0.0,104.74,289,0.0,30269.859999999997,inf,0.8837920489296636,1.031663870345911,-2.9200000000000017,Autumn,Rainy,0,0
2023-06-21,S003,P0001,Groceries,South,49.19,31.27,0.0,57.06,96,0.0,5477.76,inf,0.7111111111111111,1.0184595798854232,-1.3300000000000054,Autumn,Sunny,1,0
2023-06-21,S003,P0002,Clothing,West,41.53,26.54,0.0,43.61,140,0.0,6105.4,inf,0.56,0.918032786885246,-2.769999999999996,Summer,Rainy,0,0
2023-06-21,S003,P0003,Groceries,North,87.52,69.41,87.52,102.4,29,2538.08,2969.6000000000004,17.00182815356491,0.3295454545454545,0.962176509621765,3.769999999999996,Summer,Sunny,1,0
2023-06-21,S003,P0004,Clothing,North,11.79,6.6,0.0,14.62,164,0.0,2397.68,inf,0.7592592592592593,0.9895613347010198,-2.780000000000001,Winter,Sunny,1,0
2023-06-21,S003,P0005,Electronics,North,55.71,39.81,0.0,66.29,254,0.0,16837.66,inf,0.8193548387096774,0.9461019853242448,-3.5899999999999963,Winter,Sunny,0,0
2023-06-21,S003,P0006,Clothing,South,18.02,12.24,0.0,17.48,75,0.0,1311.0,inf,0.1756440281030445,0.9749122578967891,-2.469999999999999,Summer,Rainy,1,0
2023-06-21,S003,P0007,Furniture,North,85.57,54.56,0.0,95.84,42,0.0,4025.28,inf,0.2576687116564417,0.8748177463028536,4.669999999999988,Winter,Cloudy,1,0
2023-06-21,S003,P0008,Electronics,East,54.44,34.0,0.0,59.34,264,0.0,15665.76,inf,0.5477178423236515,1.0151503499192494,-2.3100000000000023,Spring,Sunny,1,0
2023-06-21,S003,P0009,Groceries,North,80.27,43.02,0.0,89.9,284,0.0,25531.600000000002,inf,0.7376623376623377,0.9534040553242916,-1.0600000000000025,Summer,Rainy,0,0
2023-06-21,S003,P0010,Groceries,North,38.52,22.25,0.0,38.13,23,0.0,876.99,inf,0.2072072072072072,0.5714285714285714,0.1700000000000017,Winter,Rainy,1,0
2023-06-21,S003,P0011,Electronics,South,19.02,9.93,0.0,18.26,63,0.0,1150.38,inf,0.1875,1.1396526772793054,3.16,Spring,Cloudy,0,0
2023-06-21,S003,P0012,Furniture,South,34.0,22.49,0.0,39.1,331,0.0,12942.1,inf,0.8073170731707318,0.9899805592941529,-1.4600000000000009,Autumn,Rainy,1,0
2023-06-21,S003,P0013,Clothing,North,35.3,25.09,35.3,41.3,118,4165.4,4873.4,16.997167138810198,0.9516129032258064,0.951766413937732,1.3200000000000005,Summer,Snowy,0,0
2023-06-21,S003,P0014,Groceries,North,24.88,15.5,0.0,23.64,123,0.0,2907.7200000000003,inf,0.2827586206896552,0.9439754412893322,-4.810000000000002,Autumn,Cloudy,1,0
2023-06-21,S003,P0015,Groceries,North,43.79,33.37,43.79,45.1,253,11078.869999999999,11410.300000000001,2.991550582324737,0.5776255707762558,0.9777777777777776,-0.7800000000000011,Autumn,Snowy,1,0
2023-06-21,S003,P0016,Groceries,West,29.17,22.41,0.0,25.09,40,0.0,1003.6,inf,0.0798403193612774,0.7050943063634761,-0.9699999999999988,Spring,Sunny,0,0
2023-06-21,S003,P0017,Clothing,West,13.39,7.03,0.0,13.79,256,0.0,3530.24,inf,0.5182186234817814,0.970027660945019,3.6000000000000014,Spring,Sunny,0,0
2023-06-21,S003,P0018,Groceries,South,63.67,45.6,0.0,63.03,0,0.0,0.0,inf,0.0,0.0,4.890000000000001,Summer,Sunny,1,0
2023-06-21,S003,P0019,Toys,East,18.74,10.06,0.0,18.37,52,0.0,955.24,inf,0.2374429223744292,0.7823078080336995,2.5,Winter,Snowy,0,0
2023-06-21,S003,P0020,Clothing,South,91.99,47.19,0.0,116.83,403,0.0,47082.49,inf,0.8995535714285714,0.9650614238846716,4.149999999999992,Winter,Snowy,1,0
2023-06-21,S004,P0001,Toys,East,26.89,16.64,0.0,31.73,146,0.0,4632.58,inf,0.7891891891891892,0.9697130712008502,2.490000000000002,Winter,Sunny,0,0
2023-06-21,S004,P0002,Electronics,East,93.2,66.66,93.2,101.59,85,7922.0,8635.15,9.002145922746783,0.4336734693877551,1.0423053341508275,1.7199999999999989,Winter,Cloudy,0,0
2023-06-21,S004,P0003,Groceries,East,81.2,52.32,0.0,95.0,283,0.0,26885.0,inf,0.9658703071672357,0.9366208836670528,-2.9200000000000017,Summer,Snowy,0,0
2023-06-21,S004,P0004,Furniture,South,22.91,16.15,0.0,21.99,141,0.0,3100.5899999999997,inf,0.2842741935483871,0.8800399450755212,-3.0599999999999987,Winter,Rainy,1,0
2023-06-21,S004,P0005,Clothing,North,80.75,57.45,0.0,92.06,226,0.0,20805.56,inf,0.6191780821917808,1.0373634444138438,3.61,Spring,Rainy,1,0
2023-06-21,S004,P0006,Toys,South,42.51,22.91,42.51,44.64,186,7906.86,8303.04,5.010585744530705,0.4189189189189189,1.0490693739424704,4.329999999999998,Spring,Cloudy,0,0
2023-06-21,S004,P0007,Electronics,North,45.92,32.17,0.0,50.51,34,0.0,1717.34,inf,0.2786885245901639,0.7479102507699076,-2.8200000000000003,Summer,Sunny,1,0
2023-06-21,S004,P0008,Clothing,East,10.13,7.78,0.0,9.42,4,0.0,37.68,inf,0.0099750623441396,1.702127659574468,0.6500000000000004,Autumn,Rainy,0,0
2023-06-21,S004,P0009,Furniture,West,12.08,6.34,0.0,13.05,95,0.0,1239.75,inf,0.475,0.8593396653098145,-4.299999999999999,Summer,Cloudy,1,0
2023-06-21,S004,P0010,Toys,South,81.07,44.63,0.0,88.37,58,0.0,5125.46,inf,0.6444444444444445,1.1075042963528738,2.9799999999999898,Autumn,Snowy,0,0
2023-06-21,S004,P0011,Toys,South,12.08,8.86,0.0,10.15,50,0.0,507.5,inf,0.1204819277108433,0.7983394539358135,3.3200000000000003,Autumn,Snowy,0,0
2023-06-21,S004,P0012,Clothing,North,37.06,29.46,0.0,45.58,397,0.0,18095.26,inf,0.8744493392070485,0.9816527372533504,0.6300000000000026,Summer,Sunny,0,0
2023-06-21,S004,P0013,Clothing,South,45.07,33.96,0.0,37.36,46,0.0,1718.56,inf,0.1337209302325581,0.8386508659981768,-3.969999999999999,Spring,Sunny,0,0
2023-06-21,S004,P0014,Groceries,East,76.18,43.93,0.0,88.37,328,0.0,28985.36,inf,0.6804979253112033,0.9672662931288704,-0.059999999999988,Spring,Sunny,1,0
2023-06-21,S004,P0015,Furniture,West,46.41,29.45,0.0,56.16,192,0.0,10782.72,inf,0.4285714285714285,0.9300973695683766,3.649999999999999,Summer,Sunny,1,0
2023-06-21,S004,P0016,Groceries,West,26.98,18.42,0.0,28.06,55,0.0,1543.3,inf,0.2806122448979591,0.8223684210526316,-0.7199999999999989,Winter,Snowy,1,0
2023-06-21,S004,P0017,Electronics,East,50.89,29.76,0.0,51.91,39,0.0,2024.4899999999998,inf,0.195,1.2237213680577346,-2.3599999999999994,Summer,Rainy,1,0
2023-06-21,S004,P0018,Electronics,East,55.86,35.25,0.0,54.18,157,0.0,8506.26,inf,0.4472934472934473,0.9976488530215416,0.8299999999999983,Spring,Snowy,0,0
2023-06-21,S004,P0019,Toys,South,88.6,69.15,88.6,97.46,144,12758.4,14034.24,10.0,0.602510460251046,0.9397024275646044,-1.980000000000004,Spring,Rainy,1,0
2023-06-21,S004,P0020,Furniture,West,63.32,41.86,63.32,69.02,358,22668.56,24709.16,9.00189513581806,0.9546666666666668,0.9547685086409218,2.369999999999997,Autumn,Snowy,0,0
2023-06-21,S005,P0001,Furniture,North,46.85,28.67,0.0,48.72,70,0.0,3410.4,inf,0.324074074074074,0.7890880396798557,2.410000000000004,Winter,Rainy,1,0
2023-06-21,S005,P0002,Toys,West,16.86,11.79,0.0,13.99,4,0.0,55.96,inf,0.0655737704918032,0.3442340791738382,4.729999999999999,Autumn,Snowy,0,0
2023-06-21,S005,P0003,Clothing,North,32.06,20.4,0.0,36.55,67,0.0,2448.85,inf,0.4962962962962963,0.8992081599785263,-1.4899999999999949,Winter,Sunny,1,0
2023-06-21,S005,P0004,Furniture,North,18.77,14.15,0.0,20.46,199,0.0,4071.54,inf,0.5589887640449438,0.9253231656281968,2.9399999999999995,Autumn,Sunny,1,0
2023-06-21,S005,P0005,Clothing,West,57.83,30.21,0.0,52.05,58,0.0,3018.8999999999996,inf,0.3815789473684211,0.8165563846262143,-2.9200000000000017,Autumn,Snowy,0,0
2023-06-21,S005,P0006,Groceries,North,69.33,49.82,69.33,62.4,72,4991.76,4492.8,-9.995672868887926,0.2285714285714285,0.8274910929778186,-4.540000000000006,Winter,Rainy,0,0
2023-06-21,S005,P0007,Toys,East,20.6,12.59,0.0,15.86,38,0.0,602.68,inf,0.0850111856823266,0.667017728629103,-4.059999999999999,Spring,Rainy,1,0
2023-06-21,S005,P0008,Clothing,South,13.49,10.58,13.49,11.74,43,580.07,504.82,-12.972572275759822,0.1514084507042253,1.075806855141356,1.8000000000000007,Autumn,Rainy,0,0
2023-06-21,S005,P0009,Electronics,East,34.84,27.82,34.84,34.49,47,1637.4800000000002,1621.0300000000002,-1.0045924225028742,0.3175675675675675,1.087207957436965,-1.0499999999999972,Spring,Rainy,1,0
2023-06-21,S005,P0010,Clothing,East,38.16,19.55,0.0,42.74,90,0.0,3846.6000000000004,inf,0.6976744186046512,0.9404388714733544,-2.8700000000000045,Summer,Rainy,0,0
2023-06-21,S005,P0011,Groceries,South,23.75,12.28,0.0,26.36,222,0.0,5851.92,inf,0.4577319587628866,1.0031177985631017,-3.710000000000001,Summer,Cloudy,1,0
2023-06-21,S005,P0012,Groceries,South,54.46,32.79,0.0,61.54,369,0.0,22708.26,inf,0.9510309278350516,0.965109588324528,0.990000000000002,Spring,Cloudy,0,0
2023-06-21,S005,P0013,Groceries,East,61.79,45.31,0.0,58.08,35,0.0,2032.8,inf,0.0918635170603674,0.7743362831858407,-2.0500000000000043,Winter,Sunny,0,0
2023-06-21,S005,P0014,Clothing,East,18.48,9.48,0.0,17.74,43,0.0,762.8199999999999,inf,0.2009345794392523,0.7256159298008775,-4.239999999999998,Spring,Cloudy,1,0
2023-06-21,S005,P0015,Toys,North,60.52,36.76,60.52,68.39,199,12043.480000000001,13609.61,13.003965631196293,0.9521531100478468,0.942502604906697,3.910000000000004,Spring,Rainy,0,0
2023-06-21,S005,P0016,Electronics,South,45.57,24.32,0.0,45.11,11,0.0,496.21,inf,0.1666666666666666,2.4070021881838075,-3.229999999999997,Autumn,Sunny,0,0
2023-06-21,S005,P0017,Furniture,South,60.42,30.92,0.0,48.94,5,0.0,244.7,inf,0.0130548302872062,0.319693094629156,1.9699999999999989,Autumn,Snowy,1,0
2023-06-21,S005,P0018,Toys,South,45.49,24.06,0.0,50.04,120,0.0,6004.8,inf,0.6417112299465241,0.9582368442066596,-4.119999999999997,Spring,Cloudy,1,0
2023-06-21,S005,P0019,Electronics,East,96.35,62.11,0.0,105.02,214,0.0,22474.28,inf,0.5815217391304348,0.9177459473368214,-0.0600000000000022,Spring,Sunny,1,0
2023-06-21,S005,P0020,Clothing,East,35.02,22.36,0.0,32.57,8,0.0,260.56,inf,0.0695652173913043,0.5118362124120281,-1.3799999999999957,Winter,Snowy,1,0
2023-06-22,S001,P0001,Groceries,West,51.22,34.68,51.22,58.9,286,14648.92,16845.399999999998,14.994142912924637,0.8719512195121951,0.9351294794663876,-2.0500000000000043,Spring,Rainy,1,0
2023-06-22,S001,P0002,Groceries,South,82.78,48.59,0.0,89.4,39,0.0,3486.6000000000004,inf,0.5735294117647058,0.8811568007230005,3.8299999999999983,Autumn,Cloudy,1,0
2023-06-22,S001,P0003,Furniture,North,81.31,56.04,81.31,87.81,38,3089.78,3336.78,7.99409666707662,0.5352112676056338,0.7675217127852959,2.469999999999999,Winter,Rainy,1,0
2023-06-22,S001,P0004,Toys,South,80.81,56.88,0.0,71.92,21,0.0,1510.32,inf,0.1166666666666666,0.5212211466865228,0.269999999999996,Spring,Cloudy,1,0
2023-06-22,S001,P0005,Furniture,South,13.11,9.93,0.0,13.63,91,0.0,1240.3300000000002,inf,0.5321637426900585,0.8854724141286368,-1.370000000000001,Spring,Cloudy,1,0
2023-06-22,S001,P0006,Clothing,East,80.63,49.72,0.0,92.72,156,0.0,14464.32,inf,0.8210526315789474,0.9295120061967468,1.1400000000000006,Spring,Rainy,1,0
2023-06-22,S001,P0007,Toys,North,23.11,17.38,0.0,24.03,40,0.0,961.2,inf,0.4347826086956521,0.8962581223392336,4.43,Spring,Rainy,1,0
2023-06-22,S001,P0008,Toys,South,39.65,31.3,0.0,43.62,232,0.0,10119.84,inf,0.6170212765957447,1.0162067455102934,-0.3299999999999983,Autumn,Sunny,0,0
2023-06-22,S001,P0009,Toys,East,58.62,41.34,0.0,70.34,73,0.0,5134.820000000001,inf,0.4219653179190751,1.1279357231149567,4.479999999999997,Summer,Sunny,0,0
2023-06-22,S001,P0010,Groceries,East,62.66,38.71,0.0,67.67,44,0.0,2977.48,inf,0.5365853658536586,1.1739594450373534,1.7999999999999972,Autumn,Sunny,0,0
2023-06-22,S001,P0011,Clothing,South,20.4,11.57,0.0,24.28,211,0.0,5123.08,inf,0.5861111111111111,0.9253574247872992,4.16,Winter,Cloudy,1,0
2023-06-22,S001,P0012,Electronics,South,64.95,35.68,0.0,57.81,24,0.0,1387.44,inf,0.0505263157894736,0.9728415079043372,-1.789999999999992,Autumn,Rainy,1,0
2023-06-22,S001,P0013,Clothing,East,73.31,39.87,0.0,95.3,153,0.0,14580.9,inf,0.8793103448275862,0.9341229623298126,4.019999999999996,Winter,Sunny,1,0
2023-06-22,S001,P0014,Toys,West,59.64,30.59,0.0,63.81,20,0.0,1276.2,inf,0.2702702702702703,1.0822510822510822,-0.8900000000000006,Summer,Snowy,1,0
2023-06-22,S001,P0015,Toys,East,64.48,48.91,0.0,78.02,138,0.0,10766.76,inf,0.965034965034965,1.0233592880978866,3.740000000000002,Summer,Snowy,0,0
2023-06-22,S001,P0016,Furniture,East,29.54,23.22,0.0,35.74,326,0.0,11651.24,inf,0.888283378746594,1.014249268869392,4.189999999999998,Summer,Rainy,0,0
2023-06-22,S001,P0017,Furniture,North,70.28,41.45,70.28,73.09,259,18202.52,18930.31,3.9982925441092805,0.6094117647058823,0.9799099542204228,-1.6099999999999994,Spring,Rainy,0,0
2023-06-22,S001,P0018,Toys,North,96.97,71.61,96.97,112.49,97,9406.09,10911.529999999999,16.004949984531294,0.697841726618705,0.999793856936714,2.7099999999999937,Autumn,Sunny,1,0
2023-06-22,S001,P0019,Toys,North,28.58,17.48,0.0,31.15,156,0.0,4859.4,inf,0.3602771362586605,0.9025166329187156,1.7199999999999989,Summer,Sunny,1,0
2023-06-22,S001,P0020,Groceries,East,67.03,38.15,67.03,65.69,8,536.24,525.52,-1.999104878412656,0.043010752688172,0.7722007722007722,2.9399999999999977,Winter,Rainy,1,0
2023-06-22,S002,P0001,Groceries,East,23.34,12.21,0.0,26.37,140,0.0,3691.8,inf,0.2978723404255319,0.9659835782791693,-1.120000000000001,Winter,Sunny,1,0
2023-06-22,S002,P0002,Electronics,North,25.05,18.0,0.0,29.31,157,0.0,4601.67,inf,0.4845679012345679,0.9975220789122564,-2.5700000000000003,Winter,Sunny,1,0
2023-06-22,S002,P0003,Electronics,South,56.28,33.41,56.28,59.09,237,13338.36,14004.33,4.992892679459848,0.4846625766871165,0.9866777685262282,3.43,Autumn,Cloudy,0,0
2023-06-22,S002,P0004,Furniture,North,95.54,62.05,0.0,96.5,131,0.0,12641.5,inf,0.4281045751633986,1.067470664928292,2.8100000000000023,Winter,Rainy,0,0
2023-06-22,S002,P0005,Furniture,South,79.29,41.54,0.0,86.43,102,0.0,8815.86,inf,0.4880382775119617,0.9452321378926885,1.970000000000013,Autumn,Sunny,1,0
2023-06-22,S002,P0006,Electronics,East,64.88,44.91,0.0,76.56,80,0.0,6124.8,inf,0.7207207207207207,1.041124414367517,-0.1300000000000096,Winter,Snowy,1,0
2023-06-22,S002,P0007,Furniture,North,73.23,48.75,73.23,62.25,147,10764.810000000001,9150.75,-14.993854977468255,0.3730964467005076,0.9418247052793438,-3.3799999999999955,Autumn,Rainy,0,0
2023-06-22,S002,P0008,Furniture,South,94.25,54.5,0.0,119.7,394,0.0,47161.8,inf,0.9752475247524752,0.9713285506496068,-2.8100000000000023,Summer,Cloudy,1,0
2023-06-22,S002,P0009,Clothing,North,55.68,28.35,0.0,59.58,139,0.0,8281.619999999999,inf,0.3893557422969187,0.9487407002934952,0.2999999999999971,Winter,Rainy,1,0
2023-06-22,S002,P0010,Toys,South,36.54,22.7,0.0,38.37,77,0.0,2954.49,inf,0.290566037735849,1.0974914481185862,-1.3299999999999983,Summer,Cloudy,0,0
2023-06-22,S002,P0011,Toys,West,79.72,47.72,0.0,88.49,173,0.0,15308.769999999999,inf,0.9251336898395722,1.0330825271706676,-3.239999999999995,Autumn,Sunny,0,0
2023-06-22,S002,P0012,Clothing,South,22.12,11.84,0.0,22.78,142,0.0,3234.76,inf,0.3169642857142857,0.909615015053488,-1.6999999999999993,Summer,Snowy,1,0
2023-06-22,S002,P0013,Toys,East,85.23,60.98,0.0,92.05,116,0.0,10677.8,inf,0.7483870967741936,1.0754681995178936,3.240000000000009,Spring,Rainy,0,0
2023-06-22,S002,P0014,Furniture,South,78.56,56.13,78.56,96.63,383,30088.48,37009.29,23.00152749490834,0.8254310344827587,1.0089833768012857,-1.9699999999999989,Winter,Snowy,1,0
2023-06-22,S002,P0015,Toys,South,62.35,41.41,0.0,66.09,221,0.0,14605.890000000001,inf,0.6038251366120219,0.9157205602055192,-3.949999999999996,Spring,Rainy,1,0
2023-06-22,S002,P0016,Furniture,South,30.02,17.4,0.0,35.12,192,0.0,6743.039999999999,inf,0.4201312910284464,0.9232544720138488,2.3200000000000003,Winter,Sunny,1,0
2023-06-22,S002,P0017,Toys,North,33.83,17.98,0.0,32.48,35,0.0,1136.8,inf,0.0862068965517241,0.7354486236604328,3.669999999999998,Summer,Cloudy,0,0
2023-06-22,S002,P0018,Furniture,South,99.35,60.97,0.0,119.22,97,0.0,11564.34,inf,0.751937984496124,0.9614431559123798,4.629999999999996,Summer,Cloudy,0,0
2023-06-22,S002,P0019,Furniture,South,83.6,62.06,0.0,79.42,183,0.0,14533.86,inf,0.378099173553719,0.9792904157970782,1.3799999999999957,Spring,Sunny,0,0
2023-06-22,S002,P0020,Groceries,South,14.38,8.34,14.38,16.54,139,1998.8200000000002,2299.06,15.020862308762156,0.5285171102661597,1.0688196847366396,0.9400000000000012,Winter,Cloudy,1,0
2023-06-22,S003,P0001,Electronics,South,67.19,53.2,0.0,60.47,59,0.0,3567.73,inf,0.1855345911949685,0.7449494949494949,4.159999999999997,Spring,Rainy,1,0
2023-06-22,S003,P0002,Clothing,South,73.75,47.48,0.0,76.7,163,0.0,12502.1,inf,0.6546184738955824,0.9292514679892824,0.8199999999999932,Autumn,Snowy,0,0
2023-06-22,S003,P0003,Furniture,East,48.64,27.03,0.0,53.02,174,0.0,9225.480000000001,inf,0.58,0.9515996718621822,-0.8399999999999963,Summer,Cloudy,0,0
2023-06-22,S003,P0004,Clothing,North,33.17,19.34,0.0,41.13,166,0.0,6827.580000000001,inf,0.6831275720164609,1.0238697341639424,-1.0,Winter,Sunny,1,0
2023-06-22,S003,P0005,Furniture,South,44.48,29.88,44.48,49.37,232,10319.359999999999,11453.84,10.993705035971226,0.5785536159600998,0.954653937947494,-0.3600000000000065,Summer,Rainy,1,0
2023-06-22,S003,P0006,Groceries,South,35.4,19.27,0.0,36.46,14,0.0,510.44,inf,0.2121212121212121,0.9992862241256246,-0.5500000000000043,Autumn,Cloudy,1,0
2023-06-22,S003,P0007,Clothing,East,44.78,23.66,44.78,44.78,53,2373.34,2373.34,0.0,0.6022727272727273,0.9363957597173144,-3.9399999999999977,Spring,Rainy,0,0
2023-06-22,S003,P0008,Clothing,East,97.11,65.23,0.0,111.68,245,0.0,27361.600000000002,inf,0.5778301886792453,0.9843706054883684,2.5600000000000023,Winter,Cloudy,1,0
2023-06-22,S003,P0009,Toys,South,49.18,33.34,49.18,49.18,59,2901.62,2901.62,0.0,0.5221238938053098,0.8833657733193591,-0.2299999999999968,Autumn,Sunny,0,0
2023-06-22,S003,P0010,Furniture,North,32.97,16.54,0.0,40.55,436,0.0,17679.8,inf,0.8989690721649485,0.9559097586108614,-0.8500000000000014,Summer,Sunny,0,0
2023-06-22,S003,P0011,Toys,West,31.28,23.04,0.0,35.97,134,0.0,4819.98,inf,0.5075757575757576,0.947465177119423,3.400000000000002,Winter,Sunny,0,0
2023-06-22,S003,P0012,Electronics,East,66.27,49.96,0.0,63.62,4,0.0,254.48,inf,0.0449438202247191,1.2195121951219512,1.0699999999999932,Spring,Cloudy,0,0
2023-06-22,S003,P0013,Groceries,North,89.39,65.18,0.0,87.6,68,0.0,5956.799999999999,inf,0.1654501216545012,0.7978411357503227,3.780000000000001,Winter,Snowy,1,0
2023-06-22,S003,P0014,Furniture,West,31.78,24.88,31.78,31.78,92,2923.76,2923.76,0.0,0.3161512027491409,0.8341644754737509,-2.3500000000000014,Spring,Cloudy,1,0
2023-06-22,S003,P0015,Electronics,East,36.53,25.5,0.0,32.15,60,0.0,1929.0,inf,0.218978102189781,0.8969950665271341,-3.780000000000001,Autumn,Sunny,0,0
2023-06-22,S003,P0016,Clothing,East,64.93,34.39,0.0,71.42,132,0.0,9427.44,inf,0.7058823529411765,0.9652650822669104,1.1700000000000088,Spring,Sunny,0,0
2023-06-22,S003,P0017,Toys,South,33.23,22.22,0.0,29.57,131,0.0,3873.67,inf,0.3797101449275362,1.0442407333599044,1.3699999999999974,Spring,Rainy,0,0
2023-06-22,S003,P0018,Electronics,South,40.72,29.08,0.0,40.31,181,0.0,7296.110000000001,inf,0.5,0.95731739567356,-4.93,Autumn,Sunny,0,0
2023-06-22,S003,P0019,Groceries,East,27.17,19.5,0.0,31.79,414,0.0,13161.06,inf,0.8448979591836735,0.9890582445410676,-4.879999999999996,Autumn,Sunny,1,0
2023-06-22,S003,P0020,Groceries,East,34.52,22.67,0.0,37.28,58,0.0,2162.2400000000002,inf,0.4873949579831932,0.7545206192272668,2.460000000000001,Winter,Snowy,1,0
2023-06-22,S004,P0001,Groceries,West,68.14,40.81,0.0,80.41,299,0.0,24042.59,inf,0.6514161220043573,1.019990448249983,-1.9500000000000028,Winter,Sunny,0,0
