date,store_id,product_id,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,holiday/promotion,competitor_pricing,visitors,cost,category_Electronics,category_Furniture,category_Groceries,category_Toys,region_North,region_South,region_West,weather_condition_Rainy,weather_condition_Snowy,weather_condition_Sunny,seasonality_Spring,seasonality_Summer,seasonality_Winter
2023-07-08,S002,P0007,313,298,177,312.94,53.73,15,1,49.99,425,38.81,0,0,0,0,1,0,0,0,0,1,0,0,1
2023-07-08,S002,P0008,202,129,152,140.09,26.7,5,0,27.5,236,17.64,0,0,0,1,0,1,0,0,0,1,0,0,0
2023-07-08,S002,P0009,395,128,198,140.61,10.78,15,1,8.45,382,8.31,0,0,0,0,0,1,0,0,1,0,0,0,0
2023-07-08,S002,P0010,279,261,162,256.5,80.62,0,0,78.32,435,44.73,1,0,0,0,1,0,0,0,0,0,0,0,1
2023-07-08,S002,P0011,147,112,94,123.94,42.15,0,0,47.07,172,28.64,0,0,0,0,0,1,0,0,1,0,0,1,0
2023-07-08,S002,P0012,464,430,133,420.28,25.79,15,1,28.44,691,14.44,0,0,0,1,0,0,1,0,0,1,0,0,1
2023-07-08,S002,P0013,167,16,43,27.64,30.4,5,1,25.72,216,17.11,0,0,1,0,0,1,0,1,0,0,0,0,0
2023-07-08,S002,P0014,334,63,43,56.97,20.02,5,0,17.15,285,15.34,0,0,0,0,0,0,1,0,1,0,1,0,0
2023-07-08,S002,P0015,471,66,59,60.25,27.29,15,0,25.58,142,20.33,0,0,0,1,0,0,1,0,0,0,1,0,0
2023-07-08,S002,P0016,310,136,28,133.49,10.3,5,1,10.8,392,6.71,1,0,0,0,1,0,0,0,0,1,0,0,1
2023-07-08,S002,P0017,386,74,83,66.85,28.38,10,1,28.05,345,17.26,0,0,0,1,0,1,0,0,0,0,0,0,0
2023-07-08,S002,P0018,255,183,115,199.92,57.28,15,0,57.88,288,34.5,1,0,0,0,1,0,0,0,1,0,0,1,0
2023-07-08,S002,P0019,148,0,63,-7.85,95.54,10,0,92.67,175,71.27,0,0,1,0,1,0,0,0,0,1,0,0,1
2023-07-08,S002,P0020,145,49,121,48.38,83.86,5,0,81.78,348,46.55,0,0,0,1,0,1,0,1,0,0,0,1,0
2023-07-08,S003,P0001,252,98,114,88.13,49.1,0,0,45.52,206,28.06,0,0,1,0,1,0,0,1,0,0,0,1,0
2023-07-08,S003,P0002,235,86,138,95.0,27.45,15,1,26.49,343,20.3,0,1,0,0,0,1,0,0,0,0,1,0,0
2023-07-08,S003,P0003,395,326,90,324.67,40.74,20,0,45.13,484,30.52,1,0,0,0,0,0,0,0,0,1,0,1,0
2023-07-08,S003,P0004,126,80,67,94.23,66.45,5,0,61.67,169,33.46,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-07-08,S003,P0005,301,103,170,98.73,73.59,0,1,76.23,298,37.37,0,0,0,1,0,0,1,1,0,0,0,0,0
2023-07-08,S003,P0006,229,187,67,196.24,81.12,5,0,78.8,415,44.27,0,0,0,0,0,0,1,0,0,0,0,0,1
2023-07-08,S003,P0007,419,100,54,100.05,74.89,15,1,77.69,210,45.25,1,0,0,0,1,0,0,1,0,0,0,1,0
2023-07-08,S003,P0008,372,189,167,203.22,57.64,15,1,54.56,360,31.0,0,1,0,0,1,0,0,0,0,1,0,1,0
2023-07-08,S003,P0009,243,111,92,118.62,34.5,5,1,34.38,399,25.31,0,1,0,0,0,1,0,0,1,0,1,0,0
2023-07-08,S003,P0010,296,267,143,284.29,31.59,0,1,30.03,422,18.57,0,0,0,1,0,0,1,0,0,0,0,0,1
2023-07-08,S003,P0011,125,11,186,10.73,71.64,10,1,74.95,83,48.74,0,0,0,1,0,0,1,0,1,0,0,0,0
2023-07-08,S003,P0012,495,267,20,265.14,21.22,15,1,16.52,352,16.55,0,1,0,0,0,1,0,1,0,0,0,0,0
2023-07-08,S003,P0013,230,141,113,137.35,14.73,10,1,18.62,228,10.24,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-07-08,S003,P0014,80,2,127,8.5,28.74,10,0,24.36,123,22.67,0,1,0,0,1,0,0,0,0,0,0,0,0
2023-07-08,S003,P0015,258,118,104,120.74,54.62,15,1,58.95,223,39.78,0,1,0,0,0,0,1,1,0,0,0,0,1
2023-07-08,S003,P0016,307,285,30,297.56,66.18,5,0,69.38,501,44.92,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-07-08,S003,P0017,445,407,67,413.34,10.17,0,0,10.04,677,5.14,0,0,0,1,0,1,0,0,0,1,0,0,1
2023-07-08,S003,P0018,191,153,138,159.76,77.6,5,1,81.09,278,42.75,0,1,0,0,0,0,1,1,0,0,0,0,1
2023-07-08,S003,P0019,461,148,40,144.76,77.36,0,1,81.12,407,47.43,0,1,0,0,0,0,1,1,0,0,1,0,0
2023-07-08,S003,P0020,360,211,35,219.15,63.21,5,1,64.42,502,40.96,0,1,0,0,0,0,1,0,1,0,1,0,0
2023-07-08,S004,P0001,444,25,160,27.98,31.93,5,0,33.07,285,17.72,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-07-08,S004,P0002,52,32,70,31.37,63.38,15,1,64.01,309,37.35,0,0,1,0,1,0,0,1,0,0,1,0,0
2023-07-08,S004,P0003,345,48,154,60.11,47.75,20,0,50.32,322,37.25,1,0,0,0,0,1,0,0,0,1,0,0,0
2023-07-08,S004,P0004,359,106,132,111.59,62.2,20,0,63.07,352,35.53,1,0,0,0,1,0,0,1,0,0,1,0,0
2023-07-08,S004,P0005,58,38,105,46.53,27.6,0,1,23.54,318,15.42,1,0,0,0,1,0,0,0,0,1,0,0,0
2023-07-08,S004,P0006,415,92,115,93.69,40.69,20,0,42.3,297,29.6,1,0,0,0,0,0,1,0,0,1,0,1,0
2023-07-08,S004,P0007,128,60,137,75.91,18.06,0,1,13.56,327,13.31,0,1,0,0,1,0,0,1,0,0,1,0,0
2023-07-08,S004,P0008,57,53,82,48.16,40.11,20,0,37.0,209,29.07,0,0,0,1,0,0,1,1,0,0,0,0,1
2023-07-08,S004,P0009,80,65,189,61.42,71.52,15,0,70.56,263,49.73,0,0,0,1,1,0,0,1,0,0,0,0,0
2023-07-08,S004,P0010,316,314,145,307.14,76.68,20,0,78.23,425,55.56,0,0,1,0,0,0,0,0,0,0,1,0,0
2023-07-08,S004,P0011,426,194,27,184.57,89.18,0,0,87.69,266,68.15,1,0,0,0,1,0,0,0,0,1,0,0,0
2023-07-08,S004,P0012,142,75,179,92.85,16.83,0,0,17.25,273,8.43,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-07-08,S004,P0013,472,206,68,211.89,95.6,20,0,99.15,458,55.57,1,0,0,0,1,0,0,1,0,0,1,0,0
2023-07-08,S004,P0014,260,99,120,99.7,31.27,5,1,30.35,382,23.23,0,1,0,0,0,0,1,0,0,0,1,0,0
2023-07-08,S004,P0015,365,38,118,48.85,27.81,5,0,27.51,207,18.35,1,0,0,0,1,0,0,0,0,1,0,0,0
2023-07-08,S004,P0016,224,216,77,218.91,76.89,5,0,78.0,496,56.76,0,1,0,0,0,0,1,0,0,1,0,1,0
2023-07-08,S004,P0017,267,30,95,44.01,31.26,0,1,35.35,223,22.32,0,1,0,0,0,1,0,0,1,0,0,1,0
2023-07-08,S004,P0018,270,155,160,150.09,92.95,15,0,90.22,394,59.94,1,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-08,S004,P0019,367,358,43,371.66,96.84,15,1,94.13,632,74.48,0,0,0,0,0,1,0,0,1,0,0,0,0
2023-07-08,S004,P0020,113,5,172,16.5,83.66,20,1,80.78,273,58.35,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-07-08,S005,P0001,179,60,80,61.43,35.56,20,1,36.45,174,18.99,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-07-08,S005,P0002,441,223,150,233.05,90.65,0,0,92.76,380,70.58,0,1,0,0,0,0,1,0,0,1,1,0,0
2023-07-08,S005,P0003,482,138,39,157.4,39.56,5,0,35.73,267,31.61,0,0,0,1,0,0,1,1,0,0,1,0,0
2023-07-08,S005,P0004,317,231,43,222.02,43.56,20,1,39.91,413,29.84,0,0,1,0,0,0,1,0,0,1,0,0,0
2023-07-08,S005,P0005,392,43,139,61.5,27.93,0,1,23.66,266,18.34,1,0,0,0,0,0,1,0,0,0,0,0,1
2023-07-08,S005,P0006,300,6,96,-3.31,40.96,15,0,39.01,119,20.88,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-07-08,S005,P0007,157,88,133,86.82,31.12,10,1,35.21,347,22.82,0,0,1,0,1,0,0,0,0,1,0,0,1
2023-07-08,S005,P0008,416,115,174,123.8,60.43,5,0,58.95,205,42.49,0,0,1,0,0,0,0,1,0,0,0,0,1
2023-07-08,S005,P0009,209,190,80,180.59,85.82,10,0,82.67,337,64.85,0,0,0,1,1,0,0,0,0,0,0,1,0
2023-07-08,S005,P0010,235,141,101,151.17,87.27,20,1,91.82,362,52.68,0,0,1,0,0,1,0,1,0,0,0,1,0
2023-07-08,S005,P0011,455,398,114,406.39,21.61,5,1,18.74,536,14.69,1,0,0,0,0,1,0,1,0,0,1,0,0
2023-07-08,S005,P0012,405,341,30,333.4,11.31,5,1,13.49,496,5.93,0,1,0,0,1,0,0,1,0,0,1,0,0
2023-07-08,S005,P0013,107,5,49,21.22,64.27,0,0,67.99,280,41.09,0,0,0,1,1,0,0,0,0,1,0,0,0
2023-07-08,S005,P0014,137,104,158,99.29,33.97,10,0,35.19,296,26.69,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-07-08,S005,P0015,468,368,51,381.08,42.48,20,0,40.97,613,27.36,0,1,0,0,0,1,0,0,0,1,0,0,0
2023-07-08,S005,P0016,387,185,117,193.12,44.22,0,0,39.85,413,34.79,0,0,1,0,0,0,1,1,0,0,0,0,1
2023-07-08,S005,P0017,498,209,158,228.23,24.72,5,0,27.32,312,19.09,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-07-08,S005,P0018,322,63,73,77.29,52.05,0,1,47.58,308,34.46,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-07-08,S005,P0019,181,72,171,72.83,45.71,0,1,47.72,338,25.46,0,0,0,0,1,0,0,0,0,1,0,0,1
2023-07-08,S005,P0020,443,20,20,23.31,62.2,20,0,59.32,302,46.79,0,1,0,0,0,1,0,0,1,0,1,0,0
2023-07-09,S001,P0001,79,77,142,82.34,53.78,20,0,53.1,203,28.8,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-09,S001,P0002,421,173,40,179.81,50.94,20,0,54.2,264,26.72,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-07-09,S001,P0003,342,282,54,297.15,13.81,20,1,12.3,505,8.36,0,0,0,0,1,0,0,0,0,0,1,0,0
2023-07-09,S001,P0004,373,369,158,380.92,46.4,0,1,45.2,443,32.83,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-07-09,S001,P0005,256,70,83,66.15,68.38,10,0,70.7,186,47.46,0,1,0,0,0,0,1,1,0,0,0,1,0
2023-07-09,S001,P0006,54,28,121,37.91,93.81,15,0,94.02,240,72.87,0,0,0,1,0,1,0,1,0,0,0,1,0
2023-07-09,S001,P0007,109,52,110,46.89,26.41,10,1,24.75,345,15.03,0,0,1,0,1,0,0,1,0,0,0,1,0
2023-07-09,S001,P0008,105,66,22,64.27,95.87,20,0,100.27,227,76.28,0,0,0,1,0,0,0,0,1,0,0,0,1
2023-07-09,S001,P0009,167,8,98,25.79,84.28,5,0,86.06,130,45.97,0,1,0,0,1,0,0,1,0,0,0,0,0
2023-07-09,S001,P0010,429,116,139,112.96,42.35,0,0,37.52,371,29.5,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-07-09,S001,P0011,498,62,195,69.45,32.22,20,0,32.05,261,22.24,0,0,1,0,0,1,0,0,0,0,1,0,0
2023-07-09,S001,P0012,106,56,64,65.67,94.99,10,1,90.1,217,53.69,0,1,0,0,0,0,0,1,0,0,1,0,0
2023-07-09,S001,P0013,485,464,102,468.52,59.78,20,0,57.08,650,30.78,0,0,1,0,0,1,0,1,0,0,0,1,0
2023-07-09,S001,P0014,331,255,96,271.64,95.02,10,0,97.01,456,64.76,0,0,1,0,1,0,0,0,1,0,1,0,0
2023-07-09,S001,P0015,373,247,119,239.91,50.29,0,0,49.12,319,25.21,0,0,1,0,0,0,0,1,0,0,0,0,0
2023-07-09,S001,P0016,161,151,182,165.15,10.36,0,1,14.09,389,6.39,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-09,S001,P0017,349,11,80,28.55,76.45,10,1,75.39,225,60.24,1,0,0,0,0,0,1,0,0,1,0,0,0
2023-07-09,S001,P0018,116,28,168,29.45,66.63,15,0,70.48,250,43.93,1,0,0,0,0,1,0,1,0,0,0,1,0
2023-07-09,S001,P0019,262,174,34,171.32,79.19,15,0,81.99,238,46.31,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-07-09,S001,P0020,209,187,114,202.29,63.78,20,0,62.92,421,40.36,0,0,0,0,0,0,0,0,1,0,0,1,0
2023-07-09,S002,P0001,311,101,95,111.31,81.67,15,1,82.67,378,42.7,0,0,1,0,0,1,0,1,0,0,0,1,0
2023-07-09,S002,P0002,122,45,41,55.56,32.82,20,1,36.05,221,18.67,0,1,0,0,0,1,0,0,0,1,0,1,0
2023-07-09,S002,P0003,94,7,33,8.8,66.79,10,0,61.87,70,36.86,1,0,0,0,0,0,0,0,0,1,0,0,1
2023-07-09,S002,P0004,284,96,60,89.93,23.59,20,0,25.73,197,16.02,1,0,0,0,1,0,0,0,0,1,1,0,0
2023-07-09,S002,P0005,163,7,106,5.03,13.13,5,0,12.69,304,10.43,0,0,0,1,1,0,0,0,1,0,0,0,1
2023-07-09,S002,P0006,432,327,169,328.28,55.27,15,1,56.72,460,33.55,0,0,0,1,1,0,0,1,0,0,1,0,0
2023-07-09,S002,P0007,216,42,25,56.73,64.33,15,1,66.67,322,34.07,0,0,0,0,0,0,1,0,1,0,0,1,0
2023-07-09,S002,P0008,90,38,71,32.49,18.32,0,1,18.67,123,13.01,0,0,0,0,0,0,1,0,0,1,0,0,1
2023-07-09,S002,P0009,460,400,53,396.71,16.48,5,0,18.23,604,8.26,1,0,0,0,0,0,0,0,0,1,1,0,0
2023-07-09,S002,P0010,178,167,132,169.98,11.91,20,1,10.2,361,8.85,0,0,1,0,1,0,0,1,0,0,0,0,0
2023-07-09,S002,P0011,73,2,174,-7.03,50.25,15,1,46.74,269,36.72,1,0,0,0,0,1,0,0,1,0,0,0,0
2023-07-09,S002,P0012,421,410,170,400.54,67.01,10,0,65.11,628,50.06,1,0,0,0,0,0,1,0,1,0,0,1,0
2023-07-09,S002,P0013,143,107,102,112.55,59.65,15,0,63.99,160,45.07,0,0,0,1,0,0,1,0,0,0,0,0,0
2023-07-09,S002,P0014,347,114,199,122.72,65.91,15,1,66.74,294,48.33,1,0,0,0,1,0,0,0,0,1,0,0,0
2023-07-09,S002,P0015,467,293,73,292.85,62.4,5,0,57.94,361,43.46,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-07-09,S002,P0016,50,3,63,14.52,55.4,0,0,58.56,221,30.47,0,0,0,1,0,0,1,0,0,0,0,1,0
2023-07-09,S002,P0017,128,91,147,102.06,90.6,15,1,92.41,308,51.14,0,1,0,0,1,0,0,0,1,0,0,1,0
2023-07-09,S002,P0018,349,293,181,305.78,31.3,15,0,27.68,400,17.29,0,0,0,0,0,0,0,0,1,0,1,0,0
2023-07-09,S002,P0019,224,199,108,206.05,22.74,5,0,23.61,415,13.15,1,0,0,0,0,0,1,0,0,1,0,0,1
2023-07-09,S002,P0020,119,59,153,58.9,41.12,15,1,45.74,115,21.4,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-07-09,S003,P0001,441,163,143,155.14,98.0,20,0,101.87,248,73.2,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-07-09,S003,P0002,290,181,57,198.63,25.74,5,1,30.22,441,16.26,0,0,0,1,0,0,0,0,1,0,0,0,1
2023-07-09,S003,P0003,367,105,48,112.95,75.23,5,0,70.42,230,56.06,1,0,0,0,0,1,0,1,0,0,0,0,1
2023-07-09,S003,P0004,263,24,84,23.11,23.95,0,1,26.61,221,17.48,0,1,0,0,1,0,0,0,1,0,0,1,0
2023-07-09,S003,P0005,261,34,161,50.52,62.32,0,0,60.18,185,34.22,0,1,0,0,0,0,0,0,0,1,0,1,0
2023-07-09,S003,P0006,390,144,65,152.61,86.04,10,0,85.3,269,64.19,0,0,0,0,1,0,0,0,1,0,1,0,0
2023-07-09,S003,P0007,402,247,20,263.55,88.14,15,0,90.5,453,59.0,1,0,0,0,0,0,0,1,0,0,0,1,0
2023-07-09,S003,P0008,389,129,57,142.95,17.28,5,0,12.75,400,11.43,0,0,0,0,0,0,0,1,0,0,0,0,1
2023-07-09,S003,P0009,261,85,157,75.85,12.9,10,1,16.74,346,9.12,1,0,0,0,0,0,1,1,0,0,1,0,0
2023-07-09,S003,P0010,413,27,183,32.68,69.92,10,0,71.67,144,42.77,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-07-09,S003,P0011,201,131,145,137.55,17.44,20,1,20.97,246,12.3,0,0,1,0,0,0,0,0,1,0,0,0,0
2023-07-09,S003,P0012,356,298,81,297.98,72.89,0,0,69.6,394,53.79,1,0,0,0,0,1,0,0,1,0,0,1,0
2023-07-09,S003,P0013,255,249,170,252.45,20.11,5,1,22.81,520,10.2,0,0,1,0,0,0,1,1,0,0,0,1,0
2023-07-09,S003,P0014,419,120,41,129.22,77.46,0,0,74.31,320,52.17,0,1,0,0,1,0,0,1,0,0,0,1,0
2023-07-09,S003,P0015,415,125,81,118.18,16.91,5,1,17.66,308,11.4,1,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-09,S003,P0016,202,181,32,176.24,86.4,5,1,86.16,248,44.17,0,0,0,0,1,0,0,1,0,0,1,0,0
2023-07-09,S003,P0017,335,299,28,311.37,36.51,5,0,34.45,529,21.51,1,0,0,0,0,1,0,0,1,0,1,0,0
2023-07-09,S003,P0018,265,138,139,144.08,75.11,20,1,74.54,209,55.36,1,0,0,0,0,1,0,0,0,0,0,0,1
2023-07-09,S003,P0019,489,35,30,25.21,86.18,10,0,89.4,313,46.21,0,0,0,0,0,0,0,0,0,1,0,1,0
2023-07-09,S003,P0020,157,114,114,117.23,56.14,5,1,56.52,231,35.01,0,1,0,0,0,0,0,1,0,0,0,0,0
2023-07-09,S004,P0001,497,366,125,375.6,29.6,10,0,32.97,650,22.0,1,0,0,0,0,0,0,0,0,1,0,0,1
2023-07-09,S004,P0002,307,20,43,18.02,95.7,15,1,99.03,272,68.83,0,0,0,1,1,0,0,0,0,1,1,0,0
2023-07-09,S004,P0003,362,219,20,214.49,60.12,0,1,56.76,501,38.69,0,0,0,0,0,0,1,0,1,0,1,0,0
2023-07-09,S004,P0004,430,106,195,109.99,35.01,20,1,34.1,318,22.71,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-07-09,S004,P0005,351,52,147,67.28,52.01,15,1,52.41,304,36.47,1,0,0,0,0,1,0,0,0,1,0,1,0
2023-07-09,S004,P0006,324,123,85,126.77,94.22,10,0,92.2,270,47.24,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-07-09,S004,P0007,488,419,41,424.08,95.73,15,1,95.84,477,60.27,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-07-09,S004,P0008,215,70,101,89.26,37.04,0,1,34.8,278,26.6,0,1,0,0,0,0,1,1,0,0,0,0,1
2023-07-09,S004,P0009,492,341,187,336.37,72.16,0,1,74.49,638,41.93,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-07-09,S004,P0010,240,97,100,89.16,44.43,20,1,43.78,395,31.33,1,0,0,0,0,0,1,0,0,1,0,0,0
2023-07-09,S004,P0011,189,144,199,157.91,58.2,5,0,53.25,427,45.13,0,1,0,0,0,0,1,0,0,1,0,0,1
2023-07-09,S004,P0012,138,43,175,50.37,81.52,15,1,81.5,316,47.59,0,1,0,0,0,1,0,0,0,0,1,0,0
2023-07-09,S004,P0013,73,66,95,78.31,14.62,0,0,14.0,286,10.7,0,0,0,1,0,0,1,1,0,0,0,1,0
2023-07-09,S004,P0014,199,42,133,41.66,35.2,15,0,31.66,318,21.9,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-07-09,S004,P0015,434,260,170,251.39,82.18,5,0,77.44,550,55.16,0,0,0,1,0,0,0,0,1,0,1,0,0
2023-07-09,S004,P0016,146,27,138,37.55,35.99,10,1,33.2,151,22.87,0,0,0,1,0,0,1,0,0,1,0,1,0
2023-07-09,S004,P0017,483,236,25,230.07,16.31,15,1,11.98,302,9.43,0,0,0,1,1,0,0,0,1,0,1,0,0
2023-07-09,S004,P0018,411,337,56,351.56,66.46,5,0,63.8,437,43.61,0,1,0,0,0,0,1,0,0,1,0,0,0
2023-07-09,S004,P0019,91,65,198,66.93,32.06,10,1,34.72,342,24.18,1,0,0,0,1,0,0,0,0,1,0,1,0
2023-07-09,S004,P0020,373,62,78,66.1,19.36,15,1,19.66,305,9.89,0,0,0,1,0,0,1,0,1,0,0,0,0
2023-07-09,S005,P0001,494,89,26,79.64,61.47,15,0,56.88,162,39.14,0,0,0,1,1,0,0,1,0,0,0,1,0
2023-07-09,S005,P0002,108,100,109,103.76,23.23,0,1,26.16,387,15.27,0,0,1,0,1,0,0,0,1,0,0,0,1
2023-07-09,S005,P0003,318,125,183,133.19,73.53,5,1,76.13,299,40.98,0,0,0,0,0,0,1,0,1,0,1,0,0
2023-07-09,S005,P0004,194,20,124,10.67,59.22,5,1,56.4,84,35.6,1,0,0,0,0,1,0,1,0,0,1,0,0
2023-07-09,S005,P0005,206,188,152,201.45,25.97,15,1,30.4,393,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-07-09,S005,P0006,423,224,102,243.79,50.49,0,0,51.73,404,32.92,0,0,1,0,0,1,0,0,0,0,0,0,1
2023-07-09,S005,P0007,166,108,196,105.98,82.06,10,0,81.63,314,52.59,1,0,0,0,1,0,0,0,0,0,0,0,1
2023-07-09,S005,P0008,455,264,76,269.34,33.59,20,0,32.85,365,19.65,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-07-09,S005,P0009,67,62,32,59.99,10.99,10,0,12.21,165,8.18,0,1,0,0,0,0,1,1,0,0,0,0,1
2023-07-09,S005,P0010,172,103,200,112.7,21.51,0,1,18.94,210,11.09,0,0,0,1,0,1,0,0,1,0,1,0,0
2023-07-09,S005,P0011,121,107,168,113.21,70.42,15,1,66.8,201,35.52,0,0,1,0,0,0,1,1,0,0,0,1,0
2023-07-09,S005,P0012,413,103,153,105.06,21.7,0,0,22.27,270,14.83,0,0,0,1,1,0,0,0,0,0,0,1,0
2023-07-09,S005,P0013,97,55,60,71.48,99.31,10,1,102.66,181,55.42,0,0,0,1,0,1,0,0,1,0,0,1,0
2023-07-09,S005,P0014,479,385,43,404.02,79.11,15,1,76.38,484,56.28,0,1,0,0,0,1,0,0,0,0,0,1,0
2023-07-09,S005,P0015,235,227,186,226.47,14.1,0,0,10.54,298,10.18,1,0,0,0,0,0,1,0,0,0,1,0,0
2023-07-09,S005,P0016,176,81,72,73.34,11.21,15,1,15.19,182,5.94,0,0,0,1,1,0,0,0,0,1,1,0,0
2023-07-09,S005,P0017,250,173,146,178.29,22.42,0,0,20.12,403,11.87,0,0,1,0,0,0,0,0,0,0,1,0,0
2023-07-09,S005,P0018,480,422,37,414.0,33.34,0,1,32.14,502,24.0,0,0,1,0,0,0,0,0,0,1,0,1,0
2023-07-09,S005,P0019,67,25,74,34.32,99.58,5,1,103.08,145,64.66,1,0,0,0,1,0,0,0,1,0,1,0,0
2023-07-09,S005,P0020,227,200,193,194.35,43.3,0,1,41.4,496,34.49,0,0,0,0,0,1,0,0,1,0,0,1,0
2023-07-10,S001,P0001,239,80,35,92.71,99.4,0,1,100.16,369,73.91,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-07-10,S001,P0002,223,220,37,225.12,88.42,5,1,87.2,445,58.05,0,0,0,1,1,0,0,0,0,0,0,0,0
2023-07-10,S001,P0003,347,260,123,263.01,44.74,20,0,46.58,555,31.01,0,1,0,0,0,1,0,0,0,1,0,0,0
2023-07-10,S001,P0004,110,84,160,98.73,64.32,5,0,62.39,223,35.59,1,0,0,0,0,1,0,0,0,0,0,1,0
2023-07-10,S001,P0005,473,239,100,234.75,32.14,20,1,36.77,319,25.35,0,1,0,0,1,0,0,1,0,0,1,0,0
2023-07-10,S001,P0006,188,72,128,87.46,46.23,5,0,46.49,223,33.8,1,0,0,0,0,0,0,0,0,1,0,1,0
2023-07-10,S001,P0007,410,152,81,148.18,25.81,0,1,26.24,431,17.28,0,0,1,0,0,0,1,0,0,1,0,0,1
2023-07-10,S001,P0008,238,139,50,138.06,20.33,5,0,16.39,320,15.24,0,0,0,1,1,0,0,0,0,0,1,0,0
2023-07-10,S001,P0009,107,101,162,111.71,89.26,15,1,92.1,313,46.64,0,0,1,0,0,0,1,0,1,0,0,0,0
2023-07-10,S001,P0010,108,77,152,68.29,10.4,0,1,8.08,223,7.98,1,0,0,0,0,0,1,0,1,0,0,0,0
2023-07-10,S001,P0011,421,159,71,155.28,55.18,0,1,53.95,275,28.24,0,0,0,1,0,0,1,1,0,0,0,0,0
2023-07-10,S001,P0012,124,45,104,54.27,55.83,15,1,56.28,286,30.28,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-07-10,S001,P0013,186,20,193,22.58,53.59,0,0,57.75,280,27.61,0,0,0,1,0,0,0,0,1,0,0,0,1
2023-07-10,S001,P0014,424,24,96,34.07,18.41,10,1,20.54,210,13.06,1,0,0,0,1,0,0,1,0,0,0,0,0
2023-07-10,S001,P0015,470,178,155,183.74,96.96,20,0,98.03,401,68.46,0,0,0,0,0,0,0,0,1,0,1,0,0
2023-07-10,S001,P0016,290,62,156,63.09,94.77,20,1,99.66,194,70.2,0,0,0,1,0,0,0,0,0,1,0,1,0
2023-07-10,S001,P0017,75,72,68,75.89,50.34,5,1,54.39,305,26.35,0,0,0,0,0,0,1,0,1,0,1,0,0
2023-07-10,S001,P0018,392,237,39,228.97,66.12,0,1,65.49,342,33.86,0,0,0,0,0,1,0,0,0,1,0,1,0
2023-07-10,S001,P0019,362,212,81,230.39,25.64,15,0,30.4,472,17.82,0,0,0,0,0,1,0,0,1,0,0,0,1
2023-07-10,S001,P0020,483,298,124,292.17,51.36,15,1,49.0,597,34.69,0,0,1,0,0,0,1,0,1,0,1,0,0
2023-07-10,S002,P0001,446,187,149,184.46,65.98,15,1,65.92,262,34.37,0,0,0,1,1,0,0,1,0,0,1,0,0
2023-07-10,S002,P0002,205,164,38,170.87,88.13,15,1,89.6,273,54.67,0,1,0,0,0,0,1,0,0,1,1,0,0
2023-07-10,S002,P0003,406,221,89,224.58,86.12,0,1,81.13,398,65.26,0,0,0,0,0,0,1,0,0,1,0,1,0
2023-07-10,S002,P0004,151,96,111,88.63,72.67,15,1,70.73,350,45.1,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-07-10,S002,P0005,101,51,44,69.21,77.5,15,0,81.14,314,48.59,1,0,0,0,0,0,1,0,0,0,0,0,1
2023-07-10,S002,P0006,313,58,23,67.41,54.67,5,1,57.25,234,39.88,0,0,0,1,0,0,1,1,0,0,0,1,0
2023-07-10,S002,P0007,153,103,70,121.15,41.45,10,0,45.44,392,24.51,0,1,0,0,0,1,0,0,0,1,0,1,0
2023-07-10,S002,P0008,449,185,110,194.57,67.18,20,1,71.64,306,44.66,0,1,0,0,0,1,0,1,0,0,0,1,0
2023-07-10,S002,P0009,373,230,144,235.41,11.65,5,0,9.37,495,9.17,0,0,1,0,1,0,0,0,1,0,0,0,0
