date,store_id,product_id,category,price,cost_price,discounted_price,ml_price,units_sold,static_revenue,ml_revenue,ml_pred_demand,residual
2023-12-22,S005,P0020,2,87.83,61.481,0.0,109.79,228,0.0,25032.120000000003,228.39873,-0.3714752197265625
2023-12-22,S005,P0019,4,44.45,31.115,0.0,55.56,146,0.0,8111.76,145.71199,-0.175872802734375
2023-12-22,S005,P0018,4,92.99,65.093,92.99,116.24,293,27246.07,34058.32,293.3412,-0.438232421875
2023-12-22,S005,P0017,3,40.04,28.028,0.0,50.05,163,0.0,8158.15,163.37384,-0.278900146484375
2023-12-22,S005,P0016,3,21.22,14.854,21.22,26.52,131,2779.8199999999997,3474.12,130.96837,0.067169189453125
2023-12-22,S005,P0015,3,53.11,37.177,53.11,66.39,208,11046.88,13809.12,207.24547,0.398956298828125
2023-12-22,S005,P0014,4,77.49,54.243,0.0,96.86,48,0.0,4649.28,47.536438,0.7466583251953125
2023-12-22,S005,P0013,2,86.21,60.347,86.21,107.76,219,18879.989999999998,23599.440000000002,218.98242,-0.0218353271484375
2023-12-22,S005,P0012,4,73.11,51.177,0.0,91.39,72,0.0,6580.08,72.17747,0.01718902587890625
2023-12-22,S004,P0017,3,27.82,19.474,0.0,34.78,9,0.0,313.02,9.050464,-0.30336475372314453
2023-12-22,S005,P0011,4,69.93,48.951,0.0,87.41,110,0.0,9615.1,110.356606,-0.16516876220703125
2023-12-22,S005,P0009,1,57.83,40.481,0.0,72.29,148,0.0,10698.92,148.7347,-0.4430389404296875
2023-12-22,S005,P0007,1,77.33,54.131,0.0,96.66,15,0.0,1449.8999999999999,14.64304,0.3059835433959961
2023-12-22,S005,P0006,3,94.54,66.178,0.0,118.18,96,0.0,11345.28,96.321465,0.1780548095703125
2023-12-22,S005,P0005,4,12.49,8.743,0.0,15.61,260,0.0,4058.6,258.26154,1.29339599609375
2023-12-22,S005,P0004,4,10.82,7.574,0.0,13.52,46,0.0,621.92,45.643967,0.35916900634765625
2023-12-22,S005,P0003,3,44.11,30.877,0.0,55.14,176,0.0,9704.64,176.91666,-0.568511962890625
2023-12-22,S005,P0002,1,73.24,51.268,0.0,91.55,20,0.0,1831.0,19.091797,0.9966487884521484
2023-12-22,S005,P0001,3,35.56,24.892,0.0,44.45,76,0.0,3378.2000000000003,75.000984,0.00115203857421875
2023-12-22,S004,P0020,1,94.05,65.835,0.0,117.56,156,0.0,18339.36,156.13785,-0.057586669921875
2023-12-22,S004,P0019,1,59.17,41.419,0.0,73.96,0,0.0,0.0,0.11148893,-0.12016154825687408
2023-12-22,S005,P0010,4,84.31,59.017,0.0,105.39,76,0.0,8009.64,75.794235,0.6427459716796875
2023-12-22,S003,P0011,2,93.98,65.786,0.0,117.48,198,0.0,23261.04,197.93217,-0.837554931640625
2023-12-22,S003,P0010,0,19.15,13.405,0.0,23.94,142,0.0,3399.48,142.30965,-0.32403564453125
2023-12-22,S003,P0009,4,51.42,35.994,51.42,64.28,34,1748.28,2185.52,34.742645,-0.24195098876953125
2023-12-22,S002,P0002,4,18.28,12.796,0.0,22.85,50,0.0,1142.5,50.49022,0.0406036376953125
2023-12-22,S002,P0001,0,15.33,10.731,0.0,19.16,301,0.0,5767.16,300.8316,0.80352783203125
2023-12-22,S001,P0020,2,56.91,39.837,0.0,71.14,138,0.0,9817.32,137.30267,1.0564727783203125
2023-12-22,S001,P0019,1,57.19,40.033,57.19,71.49,59,3374.21,4217.91,59.52619,-0.027324676513671875
2023-12-22,S001,P0018,1,37.07,25.949,0.0,46.34,18,0.0,834.1200000000001,18.142763,-0.4136371612548828
2023-12-22,S001,P0017,2,25.31,17.717,0.0,31.64,108,0.0,3417.12,108.09411,0.15070343017578125
2023-12-22,S001,P0016,2,89.05,62.335,0.0,111.31,431,0.0,47974.61,431.98227,-1.129119873046875
2023-12-22,S001,P0015,2,85.22,59.654,0.0,106.52,47,0.0,5006.44,47.36998,-0.22741317749023438
2023-12-22,S001,P0014,4,77.59,54.313,0.0,96.99,118,0.0,11444.82,117.902985,-0.2255401611328125
2023-12-22,S001,P0012,4,14.07,9.849,0.0,17.59,6,0.0,105.53999999999999,6.404483,-0.2862515449523926
2023-12-22,S001,P0011,1,36.38,25.466,0.0,45.48,264,0.0,12006.72,263.284,0.773040771484375
2023-12-22,S001,P0010,1,54.08,37.856,0.0,67.6,55,0.0,3717.9999999999995,55.147865,-0.138824462890625
2023-12-22,S001,P0009,2,81.26,56.882,81.26,101.58,195,15845.7,19808.1,195.15868,-0.124603271484375
2023-12-22,S001,P0008,3,37.0,25.9,37.0,46.25,169,6253.0,7816.25,168.17921,1.194000244140625
2023-12-22,S001,P0007,4,56.29,39.403,56.29,70.36,7,394.03,492.52,7.0345535,-0.35673093795776367
2023-12-22,S001,P0006,1,45.22,31.654,45.22,56.52,86,3888.92,4860.72,85.5451,0.35416412353515625
2023-12-22,S001,P0005,4,36.56,25.592,0.0,45.7,188,0.0,8591.6,187.93422,-0.031951904296875
2023-12-22,S001,P0004,1,94.67,66.269,0.0,118.34,153,0.0,18106.02,153.26341,-0.43511962890625
2023-12-22,S001,P0003,2,75.82,53.074,0.0,94.78,19,0.0,1800.82,19.359966,0.05742454528808594
2023-12-22,S001,P0002,4,10.47,7.329,0.0,13.09,233,0.0,3049.97,233.55942,-0.568511962890625
2023-12-22,S001,P0001,4,13.8,9.66,13.8,17.25,119,1642.2,2052.75,118.72867,0.285491943359375
2023-12-22,S002,P0003,1,48.45,33.915,48.45,60.56,58,2810.1000000000004,3512.48,58.61037,-0.013599395751953125
2023-12-22,S002,P0004,4,65.9,46.13,65.9,82.38,88,5799.200000000001,7249.44,88.194756,-0.05521392822265625
2023-12-22,S001,P0013,3,54.21,37.947,0.0,67.76,158,0.0,10706.08,157.54088,0.2223052978515625
2023-12-22,S002,P0006,1,18.95,13.265,18.95,23.69,186,3524.7,4406.34,186.44406,-0.130401611328125
2023-12-22,S002,P0005,1,47.46,33.222,0.0,59.32,240,0.0,14236.8,241.08592,-0.8888702392578125
2023-12-22,S003,P0007,1,95.73,67.011,0.0,119.66,91,0.0,10889.06,91.15056,-0.36408233642578125
2023-12-22,S003,P0006,3,50.49,35.343,0.0,63.11,61,0.0,3849.71,61.253536,0.10606765747070312
2023-12-22,S003,P0005,1,97.54,68.278,0.0,121.93,47,0.0,5730.71,46.962093,0.344818115234375
2023-12-22,S003,P0004,2,16.66,11.662,0.0,20.82,161,0.0,3352.02,160.25539,0.219329833984375
2023-12-22,S003,P0003,2,83.13,58.191,0.0,103.91,215,0.0,22340.649999999998,214.70367,0.627685546875
2023-12-22,S003,P0002,0,67.14,46.998,0.0,83.92,33,0.0,2769.36,33.080513,0.2266387939453125
2023-12-22,S003,P0001,3,28.09,19.663,28.09,35.11,266,7471.94,9339.26,265.63336,-0.4169921875
2023-12-22,S002,P0020,1,53.07,37.149,0.0,66.34,161,0.0,10680.74,161.69809,-0.51898193359375
2023-12-22,S002,P0019,4,54.86,38.402,0.0,68.58,80,0.0,5486.4,79.62776,0.7461090087890625
2023-12-22,S002,P0018,1,42.06,29.442,0.0,52.58,112,0.0,5888.96,112.047134,0.11040496826171875
2023-12-22,S003,P0008,2,86.07,60.249,0.0,107.59,230,0.0,24745.7,229.04643,1.718963623046875
2023-12-22,S002,P0007,0,71.93,50.351,71.93,89.91,351,25247.430000000004,31558.41,350.31955,1.51507568359375
2023-12-22,S002,P0016,0,21.74,15.218,0.0,27.17,353,0.0,9591.01,352.902,-0.051788330078125
2023-12-22,S002,P0015,1,83.33,58.331,0.0,104.16,389,0.0,40518.24,389.48505,-0.163421630859375
2023-12-22,S002,P0014,3,66.1,46.27,0.0,82.62,138,0.0,11401.560000000001,138.45476,-0.492034912109375
2023-12-22,S002,P0013,1,29.66,20.762,0.0,37.08,225,0.0,8343.0,225.02252,0.2160186767578125
2023-12-22,S002,P0012,2,35.54,24.878,35.54,44.42,71,2523.34,3153.82,71.473885,-0.38565826416015625
2023-12-22,S002,P0011,3,40.61,28.427,0.0,50.76,331,0.0,16801.559999999998,329.5287,1.094757080078125
2023-12-22,S002,P0010,1,17.29,12.103,0.0,21.61,360,0.0,7779.599999999999,359.1549,0.470703125
2023-12-22,S002,P0009,0,51.01,35.707,0.0,63.76,160,0.0,10201.6,160.03578,-0.0041351318359375
2023-12-22,S002,P0008,0,64.81,45.367,0.0,81.01,320,0.0,25923.2,320.71484,-1.10687255859375
2023-12-22,S002,P0017,3,72.61,50.827,72.61,90.76,25,1815.25,2269.0,24.795574,0.9489154815673828
2023-12-23,S004,P0007,0,73.78,51.646,0.0,92.22,10,0.0,922.2,9.642859,0.3711051940917969
2023-12-23,S004,P0008,4,59.4,41.58,0.0,74.25,65,0.0,4826.25,65.34822,-0.33530426025390625
2023-12-23,S004,P0009,3,59.24,41.468,0.0,74.05,57,0.0,4220.849999999999,56.473328,1.0163764953613281
2023-12-23,S004,P0010,2,90.68,63.476,0.0,113.35,310,0.0,35138.5,311.92798,-1.651275634765625
2023-12-23,S004,P0015,4,45.1,31.57,0.0,56.38,74,0.0,4172.12,74.14239,0.34226226806640625
2023-12-23,S004,P0012,2,94.05,65.835,0.0,117.56,19,0.0,2233.64,18.40445,0.08729934692382812
2023-12-23,S004,P0013,3,65.65,45.955,0.0,82.06,6,0.0,492.36,5.6259217,0.06805992126464844
2023-12-23,S004,P0014,1,25.21,17.647,0.0,31.51,122,0.0,3844.2200000000003,122.53168,-0.417388916015625
2023-12-23,S004,P0006,0,34.14,23.898,34.14,42.68,78,2662.92,3329.04,77.737015,0.166015625
2023-12-23,S004,P0011,1,36.16,25.312,36.16,45.2,44,1591.04,1988.8000000000002,44.34381,0.3900489807128906
2023-12-23,S004,P0005,0,52.64,36.848,0.0,65.8,41,0.0,2697.7999999999997,40.675083,0.240325927734375
2023-12-23,S003,P0019,3,41.77,29.239,0.0,52.21,238,0.0,12425.98,238.34106,0.0479278564453125
2023-12-23,S004,P0003,4,83.1,58.17,0.0,103.88,191,0.0,19841.079999999998,191.29308,-0.4380645751953125
2023-12-23,S004,P0002,0,91.15,63.805,0.0,113.94,61,0.0,6950.34,61.086117,-0.28118896484375
2023-12-23,S004,P0001,1,39.52,27.664,0.0,49.4,64,0.0,3161.6,64.24435,-0.18660736083984375
2023-12-23,S003,P0020,3,31.08,21.756,0.0,38.85,221,0.0,8585.85,221.90572,-0.869720458984375
2023-12-23,S003,P0018,3,68.66,48.062,0.0,85.82,44,0.0,3776.08,43.58977,-0.12882232666015625
2023-12-23,S003,P0017,4,62.73,43.911,0.0,78.41,58,0.0,4547.78,57.619816,0.5843086242675781
2023-12-23,S003,P0016,4,64.39,45.073,0.0,80.49,277,0.0,22295.73,276.69324,0.627685546875
2023-12-23,S003,P0015,0,86.33,60.431,0.0,107.91,122,0.0,13165.02,121.77928,0.9134292602539062
2023-12-23,S003,P0014,3,40.65,28.455,40.65,50.81,153,6219.45,7773.93,153.38892,-0.5176239013671875
2023-12-23,S003,P0013,0,77.31,54.117,0.0,96.64,64,0.0,6184.96,63.87747,0.24401092529296875
2023-12-23,S004,P0004,0,84.67,59.269,0.0,105.84,231,0.0,24449.04,231.08943,-0.0151824951171875
2023-12-23,S004,P0016,4,83.25,58.275,0.0,104.06,9,0.0,936.54,8.932473,0.21465778350830078
2023-12-23,S005,P0020,4,96.8,67.76,0.0,121.0,220,0.0,26620.0,220.3746,-0.01446533203125
2023-12-23,S004,P0018,0,55.15,38.605,55.15,68.94,11,606.65,758.3399999999999,10.90578,0.14074230194091797
2023-12-23,S003,P0012,3,77.36,54.152,77.36,96.7,32,2475.52,3094.4,31.867897,0.08335304260253906
2023-12-23,S005,P0019,1,29.53,20.671,0.0,36.91,179,0.0,6606.889999999999,178.56046,0.005615234375
2023-12-23,S005,P0018,3,57.94,40.558,0.0,72.42,95,0.0,6879.900000000001,94.92459,-0.5468597412109375
2023-12-23,S005,P0017,1,49.26,34.482,0.0,61.58,224,0.0,13793.92,223.48225,0.77301025390625
2023-12-23,S005,P0016,4,86.95,60.865,0.0,108.69,10,0.0,1086.9,10.11776,-0.56201171875
2023-12-23,S005,P0015,3,61.65,43.155,0.0,77.06,299,0.0,23040.940000000002,299.73663,-0.490753173828125
2023-12-23,S005,P0014,1,34.22,23.954,0.0,42.78,324,0.0,13860.720000000001,324.50742,-0.34783935546875
2023-12-23,S005,P0013,1,64.99,45.493,0.0,81.24,229,0.0,18603.96,229.19916,-0.3215484619140625
2023-12-23,S005,P0012,4,94.45,66.115,0.0,118.06,3,0.0,354.18,3.0285416,-0.12481093406677246
2023-12-23,S005,P0011,0,72.8,50.96,0.0,91.0,394,0.0,35854.0,395.34244,-0.853851318359375
2023-12-23,S004,P0017,0,30.44,21.308,30.44,38.05,121,3683.2400000000002,4604.049999999999,120.54776,0.18776702880859375
2023-12-23,S005,P0010,2,44.7,31.29,0.0,55.88,113,0.0,6314.4400000000005,113.254486,-0.11395263671875
2023-12-23,S005,P0008,1,73.79,51.653,0.0,92.24,60,0.0,5534.4,60.61141,-0.6511688232421875
2023-12-23,S005,P0007,1,59.04,41.328,0.0,73.8,100,0.0,7380.0,100.03284,0.19732666015625
2023-12-23,S005,P0006,3,11.9,8.33,0.0,14.88,294,0.0,4374.72,294.7755,-0.8255615234375
2023-12-23,S005,P0005,4,79.96,55.972,0.0,99.95,54,0.0,5397.3,54.37547,-0.28847503662109375
2023-12-23,S005,P0004,2,91.97,64.379,0.0,114.96,166,0.0,19083.36,165.88737,0.6903839111328125
2023-12-23,S005,P0003,3,28.89,20.223,0.0,36.11,321,0.0,11591.31,319.71555,0.7877197265625
2023-12-23,S005,P0002,2,26.99,18.893,0.0,33.74,289,0.0,9750.86,287.7188,1.138946533203125
2023-12-23,S005,P0001,3,87.26,61.082,0.0,109.08,173,0.0,18870.84,172.68242,0.08953857421875
2023-12-23,S004,P0020,1,59.58,41.706,0.0,74.47,164,0.0,12213.08,163.92406,0.201629638671875
2023-12-23,S004,P0019,1,14.65,10.255,14.65,18.31,158,2314.7000000000003,2892.98,157.63483,-0.03973388671875
2023-12-23,S005,P0009,0,73.9,51.73,73.9,92.38,13,960.7,1200.94,12.464177,0.9821023941040039
2023-12-23,S003,P0010,4,41.9,29.33,0.0,52.38,157,0.0,8223.66,157.34561,-0.0139923095703125
2023-12-23,S002,P0017,1,67.92,47.544,0.0,84.9,128,0.0,10867.2,128.02576,-0.1097869873046875
2023-12-23,S003,P0009,3,49.13,34.391,0.0,61.41,28,0.0,1719.48,28.147734,-0.07959747314453125
2023-12-23,S002,P0002,2,32.85,22.995,0.0,41.06,143,0.0,5871.58,142.47495,0.1925811767578125
2023-12-23,S002,P0001,2,59.11,41.377,0.0,73.89,4,0.0,295.56,3.914241,0.002594470977783203
2023-12-23,S001,P0020,2,21.17,14.819,0.0,26.46,135,0.0,3572.1,135.0282,-0.47576904296875
2023-12-23,S001,P0019,3,79.99,55.993,0.0,99.99,91,0.0,9099.09,90.99937,-0.39061737060546875
2023-12-23,S001,P0018,4,73.23,51.261,73.23,91.54,72,5272.56,6590.88,71.31448,0.5357894897460938
2023-12-23,S001,P0017,4,57.98,40.586,0.0,72.47,24,0.0,1739.28,24.403673,-0.4383430480957031
2023-12-23,S001,P0016,1,80.37,56.259,0.0,100.46,21,0.0,2109.66,21.13334,-0.5960197448730469
2023-12-23,S001,P0015,3,37.91,26.537,37.91,47.39,19,720.29,900.41,18.811407,-0.05104255676269531
2023-12-23,S001,P0013,4,30.98,21.686,0.0,38.72,380,0.0,14713.6,382.8404,-2.934417724609375
2023-12-23,S001,P0012,1,44.38,31.066,44.38,55.48,228,10118.640000000001,12649.439999999999,227.97772,0.3037872314453125
2023-12-23,S002,P0003,1,55.86,39.102,0.0,69.82,119,0.0,8308.58,119.128746,-0.42993927001953125
2023-12-23,S001,P0011,0,26.96,18.872,0.0,33.7,353,0.0,11896.1,354.18982,-1.946533203125
2023-12-23,S001,P0009,3,82.37,57.659,0.0,102.96,279,0.0,28725.839999999997,279.44852,-0.42266845703125
2023-12-23,S001,P0008,3,95.64,66.948,0.0,119.55,97,0.0,11596.35,96.5402,-0.0755615234375
2023-12-23,S001,P0007,0,46.78,32.746,0.0,58.48,187,0.0,10935.76,187.27554,-0.3465728759765625
2023-12-23,S001,P0006,0,76.0,53.2,0.0,95.0,152,0.0,14440.0,151.98038,0.1338043212890625
2023-12-23,S001,P0005,2,72.91,51.037,0.0,91.14,182,0.0,16587.48,181.87611,0.019073486328125
2023-12-23,S001,P0004,4,70.66,49.462,0.0,88.32,71,0.0,6270.719999999999,70.5802,0.3834381103515625
2023-12-23,S001,P0003,3,10.61,7.427,0.0,13.26,349,0.0,4627.74,350.1643,-1.02032470703125
2023-12-23,S001,P0002,0,59.27,41.489,59.27,74.09,196,11616.92,14521.640000000001,195.59972,0.4515228271484375
2023-12-23,S001,P0001,1,79.47,55.629,0.0,99.34,188,0.0,18675.920000000002,188.1287,-0.8595733642578125
2023-12-23,S003,P0011,4,91.1,63.77,0.0,113.88,7,0.0,797.16,6.547454,0.4824042320251465
2023-12-23,S001,P0010,3,26.25,18.375,26.25,32.81,38,997.5,1246.7800000000002,37.983086,0.07918930053710938
2023-12-23,S002,P0004,3,33.21,23.247,0.0,41.51,178,0.0,7388.78,177.61324,0.680419921875
2023-12-23,S001,P0014,2,70.27,49.189,0.0,87.84,2,0.0,175.68,2.3116198,-0.1655256748199463
2023-12-23,S002,P0006,2,83.83,58.681,0.0,104.79,176,0.0,18443.04,175.55058,0.72393798828125
2023-12-23,S003,P0008,1,18.7,13.09,0.0,23.38,92,0.0,2150.96,91.65327,0.5842208862304688
2023-12-23,S002,P0005,2,10.04,7.028,0.0,12.55,6,0.0,75.30000000000001,5.8392696,0.3762068748474121
2023-12-23,S003,P0006,1,14.66,10.262,0.0,18.32,81,0.0,1483.92,81.04043,-0.15326690673828125
2023-12-23,S003,P0005,0,61.59,43.113,0.0,76.99,62,0.0,4773.38,61.267296,0.6784286499023438
2023-12-23,S003,P0004,4,45.1,31.57,0.0,56.38,287,0.0,16181.060000000001,285.5758,1.3370361328125
2023-12-23,S003,P0003,3,40.75,28.525,0.0,50.94,39,0.0,1986.6599999999999,38.69776,0.118988037109375
2023-12-23,S003,P0002,1,16.62,11.634,0.0,20.78,349,0.0,7252.22,348.12546,0.775665283203125
2023-12-23,S003,P0001,1,22.96,16.072,0.0,28.7,60,0.0,1722.0,59.81885,-0.1161956787109375
2023-12-23,S002,P0020,3,69.43,48.601,0.0,86.79,68,0.0,5901.72,68.291565,-0.7830581665039062
2023-12-23,S002,P0019,3,50.65,35.455,0.0,63.31,13,0.0,823.03,13.031874,-0.3551521301269531
2023-12-23,S002,P0018,2,55.52,38.864,0.0,69.4,121,0.0,8397.400000000001,121.65933,-0.5789337158203125
2023-12-23,S003,P0007,0,56.79,39.753,56.79,70.99,64,3634.56,4543.36,63.082073,0.4485931396484375
2023-12-23,S002,P0016,1,55.0,38.5,55.0,68.75,130,7150.0,8937.5,129.20374,0.35174560546875
2023-12-23,S002,P0009,2,99.8,69.86,0.0,124.75,354,0.0,44161.5,355.3221,-1.982391357421875
2023-12-23,S002,P0010,0,39.25,27.475,0.0,49.06,137,0.0,6721.22,136.82408,-0.1842193603515625
2023-12-23,S002,P0011,0,36.5,25.55,0.0,45.62,49,0.0,2235.3799999999997,48.703625,0.6259231567382812
2023-12-23,S002,P0012,4,60.96,42.672,60.96,76.2,29,1767.84,2209.8,28.727169,-0.12042808532714844
2023-12-23,S002,P0008,4,63.37,44.359,0.0,79.21,37,0.0,2930.77,37.515705,-0.04876708984375
2023-12-23,S002,P0014,1,47.19,33.033,0.0,58.99,130,0.0,7668.7,130.17725,-0.340087890625
2023-12-23,S002,P0015,3,99.85,69.895,0.0,124.81,139,0.0,17348.59,138.91177,-0.0572052001953125
2023-12-23,S002,P0013,1,56.75,39.725,0.0,70.94,21,0.0,1489.74,20.386477,0.6045856475830078
2023-12-23,S002,P0007,3,40.91,28.637,0.0,51.14,458,0.0,23422.12,464.0713,-3.849578857421875
2023-12-24,S004,P0013,2,23.05,16.135,0.0,28.81,172,0.0,4955.32,172.0019,-0.467559814453125
2023-12-24,S004,P0004,0,49.46,34.622,0.0,61.82,173,0.0,10694.86,172.28094,0.6533355712890625
2023-12-24,S004,P0012,3,12.38,8.666,0.0,15.48,93,0.0,1439.64,93.163475,-0.1209564208984375
2023-12-24,S004,P0011,0,76.54,53.578,76.54,95.68,2,153.08,191.36,1.8170501,0.19908618927001953
2023-12-24,S004,P0010,4,78.96,55.272,0.0,98.7,79,0.0,7797.3,78.10194,-0.19915008544921875
2023-12-24,S004,P0009,0,43.35,30.345,0.0,54.19,201,0.0,10892.189999999999,200.70409,0.1911773681640625
2023-12-24,S004,P0008,3,14.43,10.101,0.0,18.04,248,0.0,4473.92,249.29617,-1.7287139892578125
2023-12-24,S004,P0007,2,50.76,35.532,0.0,63.45,4,0.0,253.8,3.7750225,0.43063855171203613
2023-12-24,S004,P0006,2,51.54,36.078,0.0,64.42,23,0.0,1481.66,23.621338,-0.38066673278808594
2023-12-24,S004,P0005,3,48.13,33.691,48.13,60.16,257,12369.41,15461.119999999999,257.38052,-0.810028076171875
2023-12-24,S003,P0020,4,43.01,30.107,0.0,53.76,165,0.0,8870.4,165.09589,-0.5714874267578125
2023-12-24,S004,P0002,3,84.33,59.031,0.0,105.41,365,0.0,38474.65,367.57742,-2.145263671875
2023-12-24,S004,P0001,3,53.67,37.569,0.0,67.09,134,0.0,8990.060000000001,133.73068,0.38775634765625
2023-12-24,S003,P0013,0,85.94,60.158,0.0,107.42,70,0.0,7519.400000000001,70.399864,-0.40021514892578125
2023-12-24,S003,P0019,2,29.69,20.783,0.0,37.11,334,0.0,12394.74,333.25888,1.343719482421875
2023-12-24,S003,P0018,0,33.47,23.429,0.0,41.84,249,0.0,10418.160000000002,248.8147,0.22088623046875
2023-12-24,S003,P0017,2,13.82,9.674,0.0,17.27,18,0.0,310.86,18.85628,-0.9775390625
2023-12-24,S003,P0016,2,33.61,23.527,0.0,42.01,11,0.0,462.10999999999996,11.024534,-0.02820873260498047
2023-12-24,S003,P0015,4,82.32,57.624,82.32,102.9,106,8725.92,10907.400000000001,105.9162,0.28816986083984375
2023-12-24,S003,P0014,1,18.51,12.957,0.0,23.14,267,0.0,6178.38,268.6057,-2.02783203125
2023-12-24,S004,P0014,3,61.29,42.903,0.0,76.61,209,0.0,16011.49,207.912,0.38153076171875
2023-12-24,S004,P0003,1,97.44,68.208,0.0,121.8,55,0.0,6699.0,54.978184,-0.4513969421386719
2023-12-24,S004,P0015,2,38.44,26.908,0.0,48.05,88,0.0,4228.4,87.74277,0.269744873046875
2023-12-24,S005,P0019,2,84.23,58.961,0.0,105.29,64,0.0,6738.56,63.49497,-0.16240692138671875
2023-12-24,S004,P0017,0,29.51,20.657,29.51,36.89,127,3747.77,4685.03,127.25084,0.13379669189453125
2023-12-24,S005,P0020,2,12.23,8.561,0.0,15.29,6,0.0,91.74,5.5524397,0.38643693923950195
2023-12-24,S003,P0012,2,91.72,64.204,0.0,114.65,357,0.0,40930.05,358.4439,-1.048797607421875
2023-12-24,S005,P0018,0,73.24,51.268,73.24,91.55,176,12890.24,16112.8,176.839,-0.2725830078125
2023-12-24,S005,P0017,1,45.09,31.563,0.0,56.36,5,0.0,281.8,5.320615,-0.5350708961486816
2023-12-24,S005,P0016,1,10.77,7.539,0.0,13.46,51,0.0,686.46,50.97765,-0.043613433837890625
2023-12-24,S005,P0015,0,40.01,28.007,0.0,50.01,57,0.0,2850.5699999999997,56.10543,0.900177001953125
2023-12-24,S005,P0014,2,94.39,66.073,0.0,117.99,119,0.0,14040.81,119.80999,-0.23193359375
2023-12-24,S005,P0013,1,22.64,15.848,0.0,28.3,91,0.0,2575.3,91.21644,-0.4429473876953125
2023-12-24,S005,P0012,0,75.92,53.144,0.0,94.9,314,0.0,29798.600000000002,312.35425,1.8548583984375
2023-12-24,S005,P0011,1,52.53,36.771,0.0,65.66,69,0.0,4530.54,69.50342,-0.6182403564453125
2023-12-24,S005,P0010,4,74.47,52.129,0.0,93.09,92,0.0,8564.28,92.56727,-0.10999298095703125
2023-12-24,S005,P0009,3,69.22,48.454,69.22,86.52,56,3876.3199999999997,4845.12,55.293747,0.30226898193359375
2023-12-24,S005,P0008,2,43.66,30.562,0.0,54.58,292,0.0,15937.359999999999,290.6288,1.118255615234375
2023-12-24,S005,P0007,1,84.81,59.367,0.0,106.01,10,0.0,1060.1000000000001,10.009547,-0.00026035308837890625
2023-12-24,S005,P0006,0,99.48,69.636,0.0,124.35,250,0.0,31087.5,250.16003,-0.2406158447265625
2023-12-24,S005,P0005,2,65.88,46.116,0.0,82.35,95,0.0,7823.249999999999,94.88857,0.01630401611328125
2023-12-24,S005,P0004,4,36.44,25.508,0.0,45.55,44,0.0,2004.1999999999998,44.114723,0.6944961547851562
2023-12-24,S005,P0003,0,65.67,45.969,65.67,82.09,85,5581.95,6977.650000000001,84.70392,0.2735443115234375
2023-12-24,S005,P0002,4,35.96,25.172,0.0,44.95,241,0.0,10832.95,242.39003,-1.323455810546875
2023-12-24,S005,P0001,1,67.46,47.222,0.0,84.32,129,0.0,10877.279999999999,128.96034,0.03314208984375
2023-12-24,S004,P0020,2,41.53,29.071,0.0,51.91,224,0.0,11627.84,224.25746,-0.262847900390625
2023-12-24,S004,P0019,2,27.23,19.061,0.0,34.04,20,0.0,680.8,20.097374,-0.09514617919921875
2023-12-24,S004,P0018,1,65.36,45.752,0.0,81.7,84,0.0,6862.8,84.10645,-0.3171234130859375
2023-12-24,S004,P0016,4,46.45,32.515,0.0,58.06,240,0.0,13934.400000000001,240.25887,-0.816162109375
2023-12-24,S003,P0011,4,17.73,12.411,0.0,22.16,49,0.0,1085.84,49.233055,-0.12364578247070312
2023-12-24,S002,P0018,1,62.24,43.568,0.0,77.8,58,0.0,4512.4,57.149227,0.4943351745605469
2023-12-24,S003,P0009,0,43.42,30.394,0.0,54.28,14,0.0,759.9200000000001,14.355787,-0.2957124710083008
2023-12-24,S002,P0001,4,62.35,43.645,0.0,77.94,224,0.0,17458.559999999998,223.776,0.3713836669921875
2023-12-24,S001,P0020,4,13.26,9.282,0.0,16.58,62,0.0,1027.9599999999998,61.975906,-0.0439605712890625
2023-12-24,S001,P0019,1,58.04,40.628,0.0,72.55,416,0.0,30180.8,412.5958,2.811431884765625
2023-12-24,S001,P0018,1,57.42,40.194,0.0,71.78,146,0.0,10479.880000000001,146.02791,-0.403167724609375
2023-12-24,S001,P0017,2,93.83,65.681,0.0,117.29,33,0.0,3870.57,33.18767,-0.06840133666992188
2023-12-24,S001,P0016,3,52.86,37.002,0.0,66.08,233,0.0,15396.64,231.89445,0.2702484130859375
2023-12-24,S001,P0015,3,71.95,50.365,0.0,89.94,60,0.0,5396.4,59.920166,0.050426483154296875
2023-12-24,S001,P0014,4,45.41,31.787,0.0,56.76,149,0.0,8457.24,148.93483,0.30340576171875
2023-12-24,S001,P0013,4,33.04,23.128,0.0,41.3,58,0.0,2395.3999999999996,58.020264,0.09830856323242188
2023-12-24,S003,P0010,2,75.66,52.962,0.0,94.57,71,0.0,6714.469999999999,70.675026,0.07610321044921875
2023-12-24,S001,P0011,4,18.0,12.6,0.0,22.5,124,0.0,2790.0,123.72146,0.311676025390625
2023-12-24,S001,P0010,2,91.6,64.12,0.0,114.5,185,0.0,21182.5,185.90146,-0.7611846923828125
2023-12-24,S001,P0009,2,57.14,39.998,0.0,71.42,50,0.0,3571.0,49.91758,0.124298095703125
2023-12-24,S001,P0008,1,96.99,67.893,0.0,121.24,83,0.0,10062.92,83.47534,-0.7388076782226562
2023-12-24,S001,P0007,3,25.58,17.906,0.0,31.98,62,0.0,1982.76,61.826763,0.1470947265625
