date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost
2022-10-30,S005,P0013,Electronics,South,190,39,79,34.08,87.57,0,Sunny,0,87.9,Winter,96,63.09
2022-10-30,S005,P0014,Electronics,North,207,91,158,108.48,38.17,1,Snowy,0,38.87,Winter,379,19.92
2022-10-30,S005,P0015,Clothing,West,458,306,47,303.11,53.47,0,Rainy,0,57.68,Winter,450,39.13
2022-10-30,S005,P0016,Toys,South,70,1,141,6.16,72.49,1,Sunny,0,77.34,Spring,175,45.76
2022-10-30,S005,P0017,Electronics,East,397,40,133,37.37,51.27,1,Rainy,1,47.58,Winter,262,39.0
2022-10-30,S005,P0018,Furniture,East,333,3,57,10.45,22.78,1,Cloudy,0,24.81,Summer,105,15.03
2022-10-30,S005,P0019,Groceries,South,338,146,112,143.36,63.08,1,Sunny,0,61.42,Autumn,432,40.65
2022-10-30,S005,P0020,Clothing,South,142,47,110,55.32,31.82,1,Sunny,1,33.14,Summer,159,22.77
2022-10-31,S001,P0001,Electronics,East,59,14,199,16.22,20.5,1,Cloudy,1,20.73,Autumn,158,12.08
2022-10-31,S001,P0002,Clothing,West,491,345,68,357.1,89.65,1,Sunny,0,90.78,Winter,475,47.89
2022-10-31,S001,P0003,Clothing,East,221,119,68,114.15,23.36,1,Rainy,0,22.28,Autumn,407,17.8
2022-10-31,S001,P0004,Clothing,East,98,6,120,24.16,50.91,0,Snowy,1,47.65,Winter,112,30.02
2022-10-31,S001,P0005,Furniture,North,387,144,170,143.87,98.41,1,Sunny,0,96.94,Spring,375,64.8
2022-10-31,S001,P0006,Furniture,South,208,109,196,108.25,30.7,1,Sunny,1,27.78,Winter,305,19.23
2022-10-31,S001,P0007,Furniture,East,436,85,200,97.06,75.06,1,Sunny,1,79.97,Winter,201,46.48
2022-10-31,S001,P0008,Furniture,West,181,166,119,170.85,19.48,0,Sunny,0,19.57,Spring,261,13.73
2022-10-31,S001,P0009,Furniture,North,334,292,39,283.9,50.28,0,Cloudy,0,54.94,Winter,435,29.56
2022-10-31,S001,P0010,Toys,South,393,340,85,333.23,81.45,1,Sunny,0,80.1,Autumn,527,50.39
2022-10-31,S001,P0011,Toys,West,301,230,96,235.01,23.64,0,Cloudy,1,25.47,Summer,392,16.79
2022-10-31,S001,P0012,Groceries,West,372,22,20,15.0,11.49,1,Sunny,0,10.43,Spring,164,7.03
2022-10-31,S001,P0013,Toys,South,304,30,147,32.5,84.51,1,Snowy,1,84.57,Summer,311,56.25
2022-10-31,S001,P0014,Electronics,East,451,81,23,79.02,23.45,1,Sunny,1,21.65,Summer,276,12.65
2022-10-31,S001,P0015,Electronics,East,127,89,173,81.26,10.81,0,Rainy,1,6.91,Summer,278,7.17
2022-10-31,S001,P0016,Furniture,South,75,8,81,10.47,12.08,1,Snowy,1,9.59,Winter,106,6.67
2022-10-31,S001,P0017,Toys,West,301,31,56,44.04,53.7,1,Cloudy,1,56.03,Spring,103,40.25
2022-10-31,S001,P0018,Electronics,North,214,189,36,182.17,80.46,1,Snowy,0,78.58,Spring,300,48.48
2022-10-31,S001,P0019,Electronics,East,344,333,154,352.75,88.11,1,Snowy,0,89.12,Winter,393,66.27
2022-10-31,S001,P0020,Groceries,East,133,110,82,104.14,11.4,1,Cloudy,1,9.2,Winter,232,8.1
2022-10-31,S002,P0001,Electronics,East,437,410,197,425.62,59.1,1,Sunny,0,58.52,Spring,577,31.36
2022-10-31,S002,P0002,Toys,North,162,29,70,44.19,78.04,1,Sunny,1,73.45,Summer,262,49.36
2022-10-31,S002,P0003,Groceries,South,353,244,106,234.26,24.34,1,Sunny,1,22.0,Summer,381,18.22
2022-10-31,S002,P0004,Furniture,West,68,4,167,9.54,76.31,1,Snowy,1,80.77,Summer,142,47.77
2022-10-31,S002,P0005,Clothing,South,246,149,31,146.61,63.87,1,Rainy,1,63.02,Autumn,253,37.76
2022-10-31,S002,P0006,Electronics,East,199,187,176,191.37,56.7,1,Rainy,0,60.07,Summer,389,31.33
2022-10-31,S002,P0007,Toys,South,171,80,53,98.21,21.72,0,Snowy,1,23.77,Winter,368,16.24
2022-10-31,S002,P0008,Electronics,West,144,65,180,64.39,97.49,1,Sunny,1,94.9,Autumn,123,77.18
2022-10-31,S002,P0009,Electronics,East,373,327,177,329.02,87.22,1,Sunny,1,83.97,Autumn,388,50.17
2022-10-31,S002,P0010,Electronics,West,86,13,190,14.46,95.58,1,Snowy,1,90.61,Autumn,201,71.34
2022-10-31,S002,P0011,Groceries,South,275,66,27,64.2,56.45,1,Rainy,0,56.89,Summer,228,40.19
2022-10-31,S002,P0012,Clothing,North,219,22,119,16.01,35.33,1,Snowy,1,32.34,Summer,237,26.46
2022-10-31,S002,P0013,Electronics,South,155,81,122,84.24,80.84,1,Cloudy,0,80.07,Spring,286,46.63
2022-10-31,S002,P0014,Groceries,South,239,217,200,212.4,27.67,1,Cloudy,0,28.21,Summer,274,21.68
2022-10-31,S002,P0015,Clothing,South,332,30,44,23.83,19.39,1,Snowy,0,18.85,Summer,281,14.76
2022-10-31,S002,P0016,Furniture,East,248,167,154,164.3,17.29,1,Rainy,0,13.85,Spring,433,11.52
2022-10-31,S002,P0017,Furniture,West,405,404,54,408.78,47.56,1,Snowy,1,51.5,Summer,628,27.2
2022-10-31,S002,P0018,Clothing,East,94,76,129,94.14,80.83,1,Rainy,0,84.26,Summer,161,56.96
2022-10-31,S002,P0019,Clothing,South,229,196,170,188.12,32.24,1,Rainy,1,35.35,Spring,370,24.87
2022-10-31,S002,P0020,Electronics,North,245,91,121,92.47,43.71,1,Sunny,0,39.77,Spring,190,28.53
2022-10-31,S003,P0001,Toys,South,457,67,43,84.97,97.28,1,Rainy,0,100.2,Autumn,223,68.76
2022-10-31,S003,P0002,Groceries,West,490,172,183,191.27,46.15,1,Cloudy,1,47.12,Spring,230,27.16
2022-10-31,S003,P0003,Furniture,South,261,69,85,75.66,59.01,1,Cloudy,0,54.28,Summer,351,44.73
2022-10-31,S003,P0004,Toys,East,114,41,117,42.04,97.4,1,Sunny,1,97.2,Autumn,278,70.29
2022-10-31,S003,P0005,Electronics,East,121,59,94,55.63,62.92,1,Sunny,0,67.23,Summer,308,46.79
2022-10-31,S003,P0006,Clothing,West,248,148,62,155.48,55.58,1,Sunny,1,56.52,Spring,264,38.35
2022-10-31,S003,P0007,Furniture,South,173,46,72,36.39,32.52,0,Cloudy,1,30.73,Winter,148,21.5
2022-10-31,S003,P0008,Furniture,South,439,46,162,50.47,14.3,1,Sunny,0,13.48,Spring,177,8.11
2022-10-31,S003,P0009,Furniture,East,291,158,123,151.54,71.77,1,Snowy,1,68.09,Winter,317,39.29
2022-10-31,S003,P0010,Groceries,South,371,191,189,198.09,34.82,0,Rainy,1,39.11,Autumn,467,22.27
2022-10-31,S003,P0011,Toys,South,89,86,59,105.53,50.64,1,Cloudy,1,49.15,Autumn,280,31.53
2022-10-31,S003,P0012,Groceries,North,117,51,179,51.52,71.19,1,Rainy,1,68.42,Spring,328,51.41
2022-10-31,S003,P0013,Toys,North,455,431,165,429.62,68.25,1,Sunny,1,64.16,Spring,533,37.76
2022-10-31,S003,P0014,Clothing,North,365,155,161,165.75,79.13,1,Cloudy,1,77.98,Spring,360,54.96
2022-10-31,S003,P0015,Clothing,South,482,38,171,28.01,77.78,1,Cloudy,1,76.81,Spring,201,45.36
2022-10-31,S003,P0016,Electronics,East,312,199,200,209.87,38.08,1,Snowy,1,35.35,Winter,311,21.09
2022-10-31,S003,P0017,Furniture,East,363,121,108,129.21,95.87,1,Rainy,0,92.59,Autumn,313,60.72
2022-10-31,S003,P0018,Clothing,South,98,65,93,66.55,44.24,0,Rainy,1,47.33,Autumn,133,32.96
2022-10-31,S003,P0019,Groceries,West,284,70,165,80.4,89.26,1,Rainy,0,92.81,Spring,243,56.29
2022-10-31,S003,P0020,Furniture,North,364,159,173,174.84,73.41,1,Cloudy,1,72.18,Spring,294,39.18
2022-10-31,S004,P0001,Clothing,West,73,23,181,28.63,90.98,1,Cloudy,0,88.58,Autumn,142,68.84
2022-10-31,S004,P0002,Groceries,West,156,141,176,159.08,55.15,1,Sunny,0,52.33,Spring,237,30.88
2022-10-31,S004,P0003,Groceries,West,424,285,22,292.4,33.87,1,Sunny,0,37.76,Autumn,533,19.87
2022-10-31,S004,P0004,Toys,South,475,413,187,432.97,99.86,1,Snowy,0,97.78,Spring,570,68.68
2022-10-31,S004,P0005,Clothing,East,141,51,87,63.29,83.69,1,Snowy,0,83.65,Spring,276,63.21
2022-10-31,S004,P0006,Groceries,North,158,53,22,49.8,56.21,1,Sunny,1,57.18,Spring,303,44.05
2022-10-31,S004,P0007,Clothing,North,159,157,137,165.73,80.08,1,Cloudy,1,76.3,Winter,226,45.5
2022-10-31,S004,P0008,Electronics,West,461,276,178,271.88,19.4,1,Rainy,0,14.91,Summer,362,10.58
2022-10-31,S004,P0009,Clothing,East,224,10,134,2.62,98.62,0,Sunny,1,103.07,Autumn,262,74.87
2022-10-31,S004,P0010,Electronics,East,307,36,85,54.23,48.65,1,Rainy,1,51.77,Spring,215,26.04
2022-10-31,S004,P0011,Furniture,West,132,2,150,16.26,89.23,0,Snowy,1,93.34,Summer,243,53.24
2022-10-31,S004,P0012,Groceries,West,399,114,196,106.15,65.2,1,Cloudy,0,62.32,Winter,377,37.69
2022-10-31,S004,P0013,Toys,South,388,253,160,244.32,65.82,1,Snowy,0,65.86,Autumn,542,46.72
2022-10-31,S004,P0014,Groceries,East,306,229,170,221.59,65.79,0,Snowy,1,67.26,Winter,314,50.03
2022-10-31,S004,P0015,Electronics,East,196,149,33,166.55,45.5,1,Cloudy,1,41.96,Winter,331,25.93
2022-10-31,S004,P0016,Clothing,North,73,57,35,75.41,46.81,1,Cloudy,1,47.17,Autumn,170,26.03
2022-10-31,S004,P0017,Furniture,West,148,140,77,157.68,98.93,1,Rainy,1,100.09,Winter,196,69.47
2022-10-31,S004,P0018,Toys,North,160,32,147,38.58,36.84,0,Snowy,1,32.16,Summer,279,26.43
2022-10-31,S004,P0019,Clothing,East,309,51,113,63.83,82.66,1,Snowy,1,84.92,Summer,220,42.32
2022-10-31,S004,P0020,Furniture,East,485,248,134,253.24,21.04,0,Sunny,1,25.45,Autumn,319,13.88
2022-10-31,S005,P0001,Toys,West,385,280,128,296.81,61.51,1,Rainy,0,61.53,Spring,531,38.54
2022-10-31,S005,P0002,Electronics,North,317,317,168,330.29,18.73,1,Sunny,0,23.44,Summer,412,14.18
2022-10-31,S005,P0003,Toys,South,225,204,100,220.39,54.26,0,Sunny,0,59.17,Summer,421,30.53
2022-10-31,S005,P0004,Clothing,West,281,24,31,39.53,15.08,1,Snowy,0,11.05,Autumn,262,8.91
2022-10-31,S005,P0005,Toys,West,428,420,165,425.37,71.29,0,Sunny,1,71.02,Autumn,579,42.63
2022-10-31,S005,P0006,Electronics,West,87,33,175,36.23,54.63,1,Snowy,1,58.88,Spring,128,32.21
2022-10-31,S005,P0007,Groceries,North,134,37,79,35.6,10.82,0,Sunny,1,13.82,Spring,298,8.32
2022-10-31,S005,P0008,Toys,South,136,102,146,101.43,68.52,1,Snowy,1,70.57,Summer,179,53.33
2022-10-31,S005,P0009,Toys,West,183,9,139,19.09,14.24,1,Sunny,1,11.69,Winter,145,10.68
2022-10-31,S005,P0010,Groceries,South,392,81,148,96.72,52.24,1,Cloudy,0,48.4,Autumn,165,39.28
2022-10-31,S005,P0011,Furniture,South,77,41,152,36.78,68.35,1,Rainy,1,69.64,Winter,219,46.05
2022-10-31,S005,P0012,Electronics,East,235,136,69,132.62,88.68,1,Cloudy,0,88.96,Autumn,342,60.99
2022-10-31,S005,P0013,Electronics,South,100,91,95,100.13,26.82,0,Snowy,0,26.15,Autumn,149,14.18
2022-10-31,S005,P0014,Furniture,North,426,57,116,50.46,36.26,1,Sunny,0,37.72,Winter,115,21.54
2022-10-31,S005,P0015,Toys,East,199,115,187,128.67,23.05,0,Snowy,1,18.94,Autumn,186,15.78
2022-10-31,S005,P0016,Electronics,North,473,188,200,179.19,12.53,1,Cloudy,0,7.97,Autumn,428,9.24
2022-10-31,S005,P0017,Electronics,North,298,162,78,180.95,11.11,1,Snowy,1,7.21,Spring,405,5.69
2022-10-31,S005,P0018,Furniture,East,168,135,65,145.65,16.53,1,Snowy,1,21.17,Summer,392,12.68
2022-10-31,S005,P0019,Groceries,South,290,194,77,191.63,47.52,0,Sunny,1,45.04,Autumn,475,28.7
2022-10-31,S005,P0020,Clothing,South,129,98,166,93.8,55.28,1,Snowy,0,52.65,Autumn,333,41.65
2022-11-01,S001,P0001,Groceries,South,187,171,54,180.04,67.35,1,Rainy,1,64.22,Winter,290,41.52
2022-11-01,S001,P0002,Groceries,North,140,128,142,146.54,76.55,1,Cloudy,0,72.95,Winter,360,42.49
2022-11-01,S001,P0003,Clothing,North,277,29,68,46.07,91.71,0,Rainy,0,86.81,Spring,219,64.18
2022-11-01,S001,P0004,Clothing,West,480,365,26,374.22,55.26,1,Sunny,0,51.99,Spring,639,38.1
2022-11-01,S001,P0005,Groceries,East,347,210,145,222.86,54.12,1,Rainy,1,50.98,Summer,406,40.52
2022-11-01,S001,P0006,Furniture,East,101,30,159,26.85,61.26,1,Sunny,0,60.59,Summer,286,45.47
2022-11-01,S001,P0007,Toys,South,334,178,194,192.05,80.9,1,Cloudy,0,79.31,Spring,388,53.61
2022-11-01,S001,P0008,Electronics,North,403,215,57,205.9,79.76,0,Cloudy,0,76.25,Winter,466,45.56
2022-11-01,S001,P0009,Toys,South,130,110,125,103.54,60.49,1,Rainy,0,61.11,Winter,224,33.02
2022-11-01,S001,P0010,Electronics,West,197,168,91,168.26,29.88,1,Cloudy,1,26.73,Autumn,405,17.01
2022-11-01,S001,P0011,Electronics,North,217,217,53,230.95,43.38,1,Cloudy,1,44.77,Spring,406,33.09
2022-11-01,S001,P0012,Furniture,South,431,237,122,228.61,45.38,1,Rainy,0,44.93,Spring,329,33.88
2022-11-01,S001,P0013,Groceries,South,408,343,198,349.8,54.27,1,Sunny,0,52.99,Winter,613,27.8
2022-11-01,S001,P0014,Clothing,North,481,300,96,310.44,27.41,1,Snowy,1,28.34,Autumn,366,20.27
2022-11-01,S001,P0015,Clothing,North,284,252,111,265.01,50.12,0,Cloudy,1,49.29,Winter,369,25.58
2022-11-01,S001,P0016,Furniture,East,329,45,179,57.34,32.22,1,Cloudy,1,32.56,Autumn,123,17.54
2022-11-01,S001,P0017,Toys,North,234,39,108,42.56,80.56,1,Cloudy,0,84.37,Autumn,271,45.69
2022-11-01,S001,P0018,Electronics,North,387,148,132,160.56,12.6,1,Sunny,0,16.41,Autumn,332,6.72
2022-11-01,S001,P0019,Clothing,North,483,151,66,159.31,42.1,1,Cloudy,0,40.66,Winter,244,22.68
2022-11-01,S001,P0020,Furniture,North,141,67,103,63.92,67.74,1,Cloudy,1,66.09,Winter,321,35.52
2022-11-01,S002,P0001,Electronics,East,342,52,155,65.04,51.12,1,Cloudy,0,55.51,Spring,234,35.88
2022-11-01,S002,P0002,Toys,West,75,17,115,30.55,94.36,1,Cloudy,1,91.94,Spring,254,48.58
2022-11-01,S002,P0003,Clothing,South,240,96,56,102.65,40.1,1,Snowy,1,37.2,Summer,279,27.75
2022-11-01,S002,P0004,Toys,North,124,35,146,49.13,79.69,1,Cloudy,1,82.02,Autumn,310,55.06
2022-11-01,S002,P0005,Furniture,East,453,330,77,333.2,83.45,1,Cloudy,1,83.49,Spring,624,50.39
2022-11-01,S002,P0006,Electronics,North,429,330,76,328.48,84.47,0,Sunny,1,88.17,Autumn,386,50.77
2022-11-01,S002,P0007,Furniture,North,302,153,186,154.25,20.74,1,Sunny,1,21.39,Winter,376,11.0
2022-11-01,S002,P0008,Clothing,South,211,84,42,87.68,92.66,1,Snowy,1,88.58,Autumn,318,56.61
2022-11-01,S002,P0009,Electronics,East,385,24,151,38.8,97.23,1,Snowy,0,100.99,Summer,127,49.55
2022-11-01,S002,P0010,Toys,West,293,293,196,293.67,46.59,1,Rainy,0,48.95,Autumn,562,29.32
2022-11-01,S002,P0011,Furniture,South,270,111,58,119.94,36.46,1,Sunny,0,38.15,Summer,206,28.95
2022-11-01,S002,P0012,Groceries,East,497,381,49,383.84,23.88,0,Sunny,0,26.34,Autumn,568,12.66
2022-11-01,S002,P0013,Furniture,East,377,212,24,231.17,84.75,1,Snowy,0,86.44,Spring,265,65.0
2022-11-01,S002,P0014,Furniture,South,407,327,40,342.47,46.9,1,Sunny,0,51.86,Summer,571,24.16
2022-11-01,S002,P0015,Clothing,South,268,54,139,72.28,42.64,1,Snowy,1,46.14,Winter,256,30.6
2022-11-01,S002,P0016,Groceries,North,402,179,125,188.25,62.89,1,Snowy,0,65.8,Autumn,443,48.71
2022-11-01,S002,P0017,Clothing,East,287,137,147,154.7,24.96,1,Sunny,0,27.51,Autumn,277,19.41
2022-11-01,S002,P0018,Groceries,North,70,64,82,57.19,24.8,1,Sunny,1,20.65,Autumn,319,14.02
2022-11-01,S002,P0019,Toys,West,427,87,84,83.92,14.83,1,Snowy,0,18.24,Spring,197,9.38
2022-11-01,S002,P0020,Groceries,West,186,24,138,41.63,32.12,1,Cloudy,1,31.14,Spring,239,17.77
2022-11-01,S003,P0001,Furniture,North,457,8,134,15.42,63.33,0,Sunny,0,67.66,Spring,217,34.86
2022-11-01,S003,P0002,Toys,West,249,155,69,165.71,27.29,1,Sunny,1,22.77,Spring,355,16.07
2022-11-01,S003,P0003,Electronics,East,305,159,93,153.81,29.98,1,Cloudy,0,30.44,Winter,319,20.87
2022-11-01,S003,P0004,Clothing,North,279,61,48,71.92,86.27,0,Sunny,1,83.98,Winter,342,67.65
2022-11-01,S003,P0005,Furniture,North,183,69,74,77.3,11.7,1,Rainy,0,11.88,Summer,155,9.0
2022-11-01,S003,P0006,Electronics,East,431,361,180,372.3,16.12,1,Snowy,1,20.88,Spring,413,12.74
2022-11-01,S003,P0007,Electronics,East,427,239,137,246.34,80.14,1,Rainy,1,83.78,Spring,515,61.83
2022-11-01,S003,P0008,Electronics,South,190,150,62,146.75,14.06,0,Snowy,0,15.91,Summer,212,7.78
2022-11-01,S003,P0009,Toys,South,454,418,58,411.14,91.61,1,Cloudy,1,90.99,Winter,629,67.24
2022-11-01,S003,P0010,Clothing,West,188,0,185,1.61,57.39,1,Sunny,0,58.78,Autumn,137,31.17
2022-11-01,S003,P0011,Furniture,South,496,420,180,410.9,31.79,1,Rainy,0,29.75,Spring,662,17.23
2022-11-01,S003,P0012,Clothing,North,288,245,108,249.0,52.47,1,Cloudy,1,49.77,Winter,370,37.31
2022-11-01,S003,P0013,Clothing,West,109,105,169,124.09,84.01,1,Snowy,0,88.47,Spring,162,55.09
2022-11-01,S003,P0014,Electronics,West,443,207,168,218.56,69.57,1,Sunny,0,66.47,Autumn,339,46.69
2022-11-01,S003,P0015,Furniture,East,429,209,79,218.32,46.27,1,Snowy,1,49.55,Spring,267,34.19
2022-11-01,S003,P0016,Electronics,North,396,301,151,314.9,18.68,0,Cloudy,0,21.91,Summer,506,10.48
2022-11-01,S003,P0017,Clothing,North,255,242,43,259.29,14.3,1,Sunny,1,16.16,Spring,369,8.75
2022-11-01,S003,P0018,Toys,West,402,114,67,129.84,70.97,1,Sunny,0,72.58,Summer,287,38.33
2022-11-01,S003,P0019,Groceries,North,214,33,168,37.94,20.63,1,Snowy,1,24.21,Winter,301,15.81
2022-11-01,S003,P0020,Toys,North,337,40,54,51.19,49.16,0,Sunny,1,51.32,Winter,235,35.95
2022-11-01,S004,P0001,Clothing,West,270,96,22,114.06,37.46,1,Snowy,1,34.18,Spring,187,23.81
2022-11-01,S004,P0002,Toys,East,164,96,146,93.06,31.76,1,Sunny,1,34.48,Summer,186,20.76
2022-11-01,S004,P0003,Toys,North,301,258,104,265.51,16.57,1,Sunny,1,12.18,Summer,505,12.78
2022-11-01,S004,P0004,Electronics,West,254,113,48,132.28,56.52,1,Rainy,0,60.92,Summer,323,30.05
2022-11-01,S004,P0005,Groceries,North,344,110,178,113.23,39.51,1,Cloudy,1,35.83,Winter,388,27.96
2022-11-01,S004,P0006,Groceries,South,462,197,99,195.63,40.59,1,Sunny,1,35.6,Autumn,480,23.4
2022-11-01,S004,P0007,Electronics,West,208,85,38,94.27,68.08,1,Snowy,0,72.07,Summer,223,52.67
2022-11-01,S004,P0008,Groceries,North,433,75,107,92.97,98.51,1,Rainy,1,102.54,Winter,201,60.76
2022-11-01,S004,P0009,Furniture,West,287,107,129,116.14,35.13,1,Rainy,1,37.19,Spring,210,17.73
2022-11-01,S004,P0010,Clothing,West,167,130,29,140.08,48.5,1,Sunny,0,51.78,Winter,394,33.61
2022-11-01,S004,P0011,Electronics,West,78,63,143,57.92,90.19,1,Sunny,1,90.56,Spring,276,49.64
2022-11-01,S004,P0012,Electronics,South,60,20,56,27.43,93.66,1,Snowy,1,93.11,Autumn,166,71.28
2022-11-01,S004,P0013,Furniture,East,267,161,113,152.97,19.27,1,Cloudy,0,15.55,Winter,423,10.74
2022-11-01,S004,P0014,Furniture,South,367,220,96,228.93,59.74,0,Cloudy,1,61.95,Spring,367,34.15
2022-11-01,S004,P0015,Furniture,South,271,246,58,247.82,30.55,1,Snowy,1,35.12,Spring,351,21.21
2022-11-01,S004,P0016,Furniture,North,362,83,83,99.14,28.66,1,Cloudy,1,27.87,Autumn,232,21.51
2022-11-01,S004,P0017,Toys,North,145,35,78,34.34,10.62,1,Snowy,1,7.58,Autumn,229,5.37
2022-11-01,S004,P0018,Clothing,South,110,47,43,64.68,12.44,1,Snowy,1,16.37,Summer,106,7.87
2022-11-01,S004,P0019,Clothing,North,287,5,78,-0.67,44.88,1,Rainy,0,49.24,Spring,269,24.31
2022-11-01,S004,P0020,Clothing,East,344,124,175,129.0,10.87,1,Sunny,1,8.46,Autumn,217,6.91
2022-11-01,S005,P0001,Groceries,South,60,54,120,71.54,79.7,1,Sunny,0,78.73,Summer,233,57.5
2022-11-01,S005,P0002,Clothing,East,454,360,116,355.91,11.11,1,Snowy,1,10.01,Spring,636,6.45
2022-11-01,S005,P0003,Clothing,North,115,94,159,111.86,18.16,0,Rainy,1,15.44,Spring,285,11.35
2022-11-01,S005,P0004,Electronics,East,318,158,126,174.53,62.5,1,Rainy,1,64.42,Spring,456,32.55
2022-11-01,S005,P0005,Toys,East,422,328,57,322.49,91.3,1,Snowy,1,92.27,Spring,616,69.25
2022-11-01,S005,P0006,Groceries,West,99,83,96,83.34,60.64,1,Rainy,1,62.77,Summer,369,44.56
2022-11-01,S005,P0007,Clothing,West,163,128,46,124.74,39.93,1,Snowy,0,43.42,Winter,346,24.4
2022-11-01,S005,P0008,Clothing,East,142,42,74,48.2,86.79,1,Cloudy,0,85.64,Summer,221,50.34
2022-11-01,S005,P0009,Electronics,South,67,40,82,42.05,49.59,1,Rainy,1,54.1,Winter,108,37.62
2022-11-01,S005,P0010,Toys,South,264,198,72,191.6,19.58,0,Snowy,1,16.49,Winter,327,13.16
2022-11-01,S005,P0011,Groceries,West,472,281,119,274.5,60.39,1,Cloudy,1,63.93,Summer,565,42.31
2022-11-01,S005,P0012,Electronics,East,126,60,36,54.43,43.63,1,Cloudy,0,43.95,Autumn,345,27.29
2022-11-01,S005,P0013,Electronics,North,161,119,70,118.48,28.5,1,Snowy,0,25.96,Summer,257,16.06
2022-11-01,S005,P0014,Electronics,South,334,331,71,333.61,56.03,0,Sunny,1,53.86,Spring,381,31.24
2022-11-01,S005,P0015,Electronics,East,134,72,140,63.26,25.7,1,Rainy,1,28.78,Spring,251,14.36
2022-11-01,S005,P0016,Electronics,West,365,40,171,45.27,45.44,1,Sunny,1,42.42,Spring,329,26.21
2022-11-01,S005,P0017,Groceries,South,470,107,148,123.76,50.93,1,Rainy,1,53.81,Autumn,183,40.13
2022-11-01,S005,P0018,Toys,South,50,42,99,46.99,78.63,0,Rainy,1,80.37,Spring,93,58.49
2022-11-01,S005,P0019,Electronics,North,234,188,152,179.61,50.25,1,Rainy,0,48.5,Winter,487,25.76
2022-11-01,S005,P0020,Toys,West,391,274,95,269.78,11.37,1,Rainy,1,6.43,Autumn,545,8.54
2022-11-02,S001,P0001,Toys,South,414,136,90,155.19,55.6,1,Sunny,1,52.77,Autumn,364,43.13
2022-11-02,S001,P0002,Groceries,East,426,264,23,273.49,94.62,1,Rainy,1,96.08,Winter,451,55.41
2022-11-02,S001,P0003,Clothing,West,210,189,100,184.19,43.28,1,Rainy,1,44.04,Autumn,257,29.6
2022-11-02,S001,P0004,Electronics,North,213,162,198,158.42,52.08,1,Sunny,0,49.24,Spring,445,37.05
2022-11-02,S001,P0005,Clothing,West,223,1,26,15.56,27.37,1,Snowy,0,26.97,Autumn,258,14.41
2022-11-02,S001,P0006,Electronics,West,153,79,81,76.88,81.56,1,Snowy,0,83.26,Spring,269,46.12
2022-11-02,S001,P0007,Electronics,South,356,315,59,305.93,21.61,1,Snowy,0,20.31,Winter,540,13.02
2022-11-02,S001,P0008,Groceries,South,381,155,118,162.35,48.08,1,Cloudy,0,47.55,Spring,318,32.76
2022-11-02,S001,P0009,Furniture,North,100,17,48,35.52,16.98,1,Cloudy,0,13.98,Spring,122,10.08
2022-11-02,S001,P0010,Clothing,East,139,74,154,67.25,17.98,1,Cloudy,1,18.5,Winter,323,11.34
2022-11-02,S001,P0011,Groceries,South,236,227,191,230.32,34.39,1,Rainy,1,31.38,Autumn,460,18.01
2022-11-02,S001,P0012,Furniture,East,416,179,62,197.42,29.18,1,Rainy,0,26.52,Winter,406,17.04
2022-11-02,S001,P0013,Clothing,West,373,257,143,259.57,22.2,1,Rainy,0,23.77,Spring,401,17.52
2022-11-02,S001,P0014,Furniture,East,301,257,60,276.99,12.69,0,Sunny,1,13.77,Spring,479,9.72
2022-11-02,S001,P0015,Groceries,East,408,127,164,126.32,75.18,1,Snowy,1,73.6,Spring,393,54.47
2022-11-02,S001,P0016,Furniture,South,257,224,62,215.58,79.25,0,Snowy,1,74.65,Winter,460,42.58
2022-11-02,S001,P0017,Furniture,East,370,320,80,320.3,47.97,1,Sunny,0,49.7,Autumn,536,36.67
2022-11-02,S001,P0018,Furniture,East,410,104,97,110.36,18.26,1,Sunny,0,15.99,Autumn,302,9.65
2022-11-02,S001,P0019,Electronics,South,231,80,115,71.21,17.27,0,Sunny,1,21.87,Summer,312,10.02
2022-11-02,S001,P0020,Toys,East,213,120,21,127.67,91.82,0,Snowy,1,90.41,Winter,417,51.26
2022-11-02,S002,P0001,Groceries,East,447,102,47,121.44,66.53,0,Rainy,1,69.45,Autumn,208,36.8
2022-11-02,S002,P0002,Electronics,South,436,65,179,67.66,57.15,1,Sunny,1,61.17,Winter,356,40.39
2022-11-02,S002,P0003,Groceries,North,378,30,93,24.55,51.06,1,Snowy,1,49.28,Summer,181,27.51
2022-11-02,S002,P0004,Furniture,West,332,28,113,25.65,36.76,1,Sunny,0,34.65,Autumn,246,28.0
2022-11-02,S002,P0005,Furniture,North,432,146,48,160.96,64.22,1,Rainy,0,64.75,Spring,416,40.11
2022-11-02,S002,P0006,Groceries,East,92,32,34,42.68,58.95,1,Rainy,0,62.24,Spring,151,30.24
2022-11-02,S002,P0007,Toys,East,407,393,20,384.42,12.97,1,Sunny,1,10.94,Spring,524,9.77
2022-11-02,S002,P0008,Electronics,East,102,69,56,79.36,38.61,1,Snowy,1,35.06,Autumn,167,27.42
2022-11-02,S002,P0009,Groceries,South,321,2,22,11.44,18.68,1,Rainy,1,20.49,Summer,223,13.76
2022-11-02,S002,P0010,Electronics,North,113,57,51,52.19,32.53,1,Rainy,1,37.14,Winter,269,20.87
