Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Visitors,Cost,Profit Margine,Margine Percentage,Demand Ratio,Inventory Pressure,Competitor Price Gap,Discounted Price,Revenue,Conversion Ratio,Price-Demand Ratio,Stock Remaining,Traffic Intensity,Time-Based Feature,Last Sale Feature
16-07-2023,S004,P0005,Furniture,East,374,325,171,332.75,15.98,20,Cloudy,0,13.89,Spring,586,8.78,0.450563204,45.0563204,0.023475936,0.023413333,2.09,12.784,5193.5,0.554607509,0.049169231,49,1.56684492,7,#NAME?
16-07-2023,S004,P0006,Toys,South,284,192,189,187.94,66.29,5,Snowy,1,61.72,Winter,412,43.87,0.338210892,33.82108915,0.154471831,0.153929825,4.57,62.9755,12727.68,0.466019417,0.345260417,92,1.450704225,7,#NAME?
16-07-2023,S004,P0007,Clothing,East,491,314,142,330.47,85.52,20,Snowy,1,86.11,Winter,446,59.1,0.308933583,30.89335828,0.120366599,0.120121951,-0.59,68.416,26853.28,0.704035874,0.272356688,177,0.908350305,7,#NAME?
16-07-2023,S004,P0008,Furniture,North,216,158,199,162.86,33.23,20,Sunny,1,31.06,Winter,317,23.17,0.302738489,30.27384893,0.107268519,0.106774194,2.17,26.584,5250.34,0.498422713,0.210316456,58,1.467592593,7,#NAME?
16-07-2023,S004,P0009,Electronics,North,237,93,99,94.17,45.71,0,Sunny,0,46.52,Autumn,361,22.88,0.499453074,49.94530737,0.096540084,0.096134454,-0.81,45.71,4251.03,0.257617729,0.491505376,144,1.523206751,7,#NAME?
16-07-2023,S004,P0010,Furniture,West,223,133,136,128.73,29.2,10,Sunny,0,29.24,Autumn,410,20.78,0.288356164,28.83561644,0.093183857,0.092767857,-0.04,26.28,3883.6,0.324390244,0.219548872,90,1.838565022,7,#NAME?
16-07-2023,S004,P0011,Clothing,East,490,255,138,259.43,29.2,20,Rainy,1,26.52,Summer,363,21.57,0.26130137,26.13013699,0.044020408,0.043930754,2.68,23.36,7446,0.702479339,0.114509804,235,0.740816327,7,#NAME?
16-07-2023,S004,P0012,Electronics,West,99,95,46,111.95,78.92,0,Snowy,0,73.94,Autumn,174,47.67,0.395970603,39.59706031,0.481515152,0.4767,4.98,78.92,7497.4,0.545977011,0.830736842,4,1.757575758,7,#NAME?
16-07-2023,S004,P0013,Toys,East,210,2,32,-3.37,48.6,20,Cloudy,0,50.65,Autumn,62,32.25,0.336419753,33.64197531,0.153571429,0.152843602,-2.05,38.88,97.2,0.032258065,24.3,208,0.295238095,7,#NAME?
16-07-2023,S004,P0014,Clothing,East,402,16,189,15.83,57.5,5,Sunny,1,59.46,Autumn,273,44.98,0.21773913,21.77391304,0.111890547,0.111612903,-1.96,54.625,920,0.058608059,3.59375,386,0.679104478,7,#NAME?
16-07-2023,S004,P0015,Groceries,East,88,86,98,90.97,22.88,15,Snowy,0,26.95,Summer,254,16.87,0.262674825,26.26748252,0.191704545,0.189550562,-4.07,19.448,1967.68,0.338582677,0.266046512,2,2.886363636,7,#NAME?
16-07-2023,S004,P0016,Furniture,South,257,96,96,98.38,74.34,20,Rainy,1,70.99,Spring,299,45.68,0.385525962,38.55259618,0.177743191,0.177054264,3.35,59.472,7136.64,0.321070234,0.774375,161,1.163424125,7,#NAME?
16-07-2023,S004,P0017,Toys,North,310,21,24,18.85,90.46,5,Rainy,0,94.03,Autumn,164,70.74,0.217996905,21.79969047,0.228193548,0.227459807,-3.57,85.937,1899.66,0.12804878,4.307619048,289,0.529032258,7,#NAME?
16-07-2023,S004,P0018,Electronics,South,197,92,112,100.81,28.22,0,Cloudy,1,31.27,Winter,143,15.11,0.464564139,46.45641389,0.076700508,0.076313131,-3.05,28.22,2596.24,0.643356643,0.30673913,105,0.725888325,7,#NAME?
16-07-2023,S004,P0019,Groceries,South,136,47,50,54.4,41.39,5,Cloudy,0,42.47,Summer,258,24.08,0.418216961,41.82169606,0.177058824,0.175766423,-1.08,39.3205,1945.33,0.182170543,0.880638298,89,1.897058824,7,#NAME?
16-07-2023,S004,P0020,Groceries,South,466,129,62,138.71,46.29,0,Rainy,0,44.69,Summer,347,36.45,0.21257291,21.25729099,0.078218884,0.078051392,1.6,46.29,5971.41,0.371757925,0.358837209,337,0.744635193,7,#NAME?
16-07-2023,S005,P0001,Furniture,East,139,136,41,153.31,65.12,20,Sunny,1,62.73,Spring,399,33.9,0.479422604,47.94226044,0.243884892,0.242142857,2.39,52.096,8856.32,0.34085213,0.478823529,3,2.870503597,7,#NAME?
16-07-2023,S005,P0002,Toys,South,466,205,105,210.13,33.04,15,Sunny,0,33.16,Autumn,285,21.22,0.357748184,35.7748184,0.045536481,0.045438972,-0.12,28.084,6773.2,0.719298246,0.161170732,261,0.611587983,7,#NAME?
16-07-2023,S005,P0003,Toys,South,420,238,88,256.15,95.58,5,Rainy,1,95.29,Autumn,350,66,0.30947897,30.94789705,0.157142857,0.156769596,0.29,90.801,22748.04,0.68,0.401596639,182,0.833333333,7,#NAME?
16-07-2023,S005,P0004,Toys,South,112,97,161,90.62,40.76,0,Rainy,0,40.08,Winter,329,29.57,0.274533857,27.45338567,0.264017857,0.261681416,0.68,40.76,3953.72,0.294832827,0.420206186,15,2.9375,7,#NAME?
16-07-2023,S005,P0005,Electronics,South,408,304,165,308.11,11.88,15,Rainy,1,12.45,Autumn,470,8.94,0.247474747,24.74747475,0.021911765,0.021858191,-0.57,10.098,3611.52,0.646808511,0.039078947,104,1.151960784,7,#NAME?
16-07-2023,S005,P0006,Electronics,East,374,260,128,278.9,38.25,10,Cloudy,0,33.88,Autumn,498,27.16,0.289934641,28.99346405,0.072620321,0.072426667,4.37,34.425,9945,0.522088353,0.147115385,114,1.331550802,7,#NAME?
16-07-2023,S005,P0007,Clothing,South,377,55,160,62.27,99.26,10,Rainy,0,101.75,Summer,317,76.39,0.230404997,23.0404997,0.202625995,0.202089947,-2.49,89.334,5459.3,0.173501577,1.804727273,322,0.840848806,7,#NAME?
16-07-2023,S005,P0008,Clothing,East,402,220,161,236.43,18.42,15,Sunny,0,18,Spring,396,9.53,0.482627579,48.26275787,0.023706468,0.023647643,0.42,15.657,4052.4,0.555555556,0.083727273,182,0.985074627,7,#NAME?
16-07-2023,S005,P0009,Electronics,East,138,29,77,26.45,55.7,0,Cloudy,0,59.14,Autumn,114,31.68,0.431238779,43.12387792,0.229565217,0.227913669,-3.44,55.7,1615.3,0.254385965,1.920689655,109,0.826086957,7,#NAME?
16-07-2023,S005,P0010,Groceries,North,394,146,148,146.23,43.66,5,Sunny,0,39.23,Summer,235,34.2,0.216674301,21.66743014,0.08680203,0.086582278,4.43,41.477,6374.36,0.621276596,0.299041096,248,0.596446701,7,#NAME?
16-07-2023,S005,P0011,Toys,East,346,305,105,299.55,29.25,10,Sunny,0,26.05,Autumn,377,23.38,0.200683761,20.06837607,0.067572254,0.067377522,3.2,26.325,8921.25,0.809018568,0.095901639,41,1.089595376,7,#NAME?
16-07-2023,S005,P0012,Toys,North,500,119,160,132.58,79.21,0,Sunny,1,78.62,Spring,322,59.97,0.242898624,24.28986239,0.11994,0.119700599,0.59,79.21,9425.99,0.369565217,0.665630252,381,0.644,7,#NAME?
16-07-2023,S005,P0013,Clothing,West,403,336,147,353.4,23.04,10,Snowy,1,19.44,Winter,403,17.95,0.220920139,22.09201389,0.044540943,0.044430693,3.6,20.736,7741.44,0.833746898,0.068571429,67,1,7,#NAME?
16-07-2023,S005,P0014,Groceries,North,349,250,78,250.43,41.19,0,Cloudy,0,39.23,Autumn,378,28.19,0.315610585,31.56105851,0.080773639,0.080542857,1.96,41.19,10297.5,0.661375661,0.16476,99,1.083094556,7,#NAME?
16-07-2023,S005,P0015,Furniture,North,359,77,58,92.53,62.6,10,Sunny,1,65.1,Winter,160,45.39,0.274920128,27.49201278,0.12643454,0.126083333,-2.5,56.34,4820.2,0.48125,0.812987013,282,0.445682451,7,#NAME?
16-07-2023,S005,P0016,Toys,West,384,310,184,316.43,94.06,15,Snowy,0,98.52,Autumn,573,47.22,0.497980013,49.79800128,0.12296875,0.122649351,-4.46,79.951,29158.6,0.541012216,0.303419355,74,1.4921875,7,#NAME?
16-07-2023,S005,P0017,Toys,South,139,109,149,109.45,67.98,10,Rainy,1,64.24,Autumn,314,43.53,0.359664607,35.96646072,0.313165468,0.310928571,3.74,61.182,7409.82,0.347133758,0.623669725,30,2.258992806,7,#NAME?
16-07-2023,S005,P0018,Toys,North,317,27,176,30.61,32.22,5,Snowy,0,35.11,Winter,183,20.31,0.369646182,36.96461825,0.064069401,0.063867925,-2.89,30.609,869.94,0.147540984,1.193333333,290,0.577287066,7,#NAME?
16-07-2023,S005,P0019,Clothing,West,57,34,142,35.31,34.91,10,Snowy,0,34.24,Summer,132,25.61,0.266399313,26.63993125,0.449298246,0.441551724,0.67,31.419,1186.94,0.257575758,1.026764706,23,2.315789474,7,#NAME?
16-07-2023,S005,P0020,Groceries,South,329,273,59,263.38,47.64,20,Snowy,0,50.79,Spring,514,27.08,0.431570109,43.15701092,0.08231003,0.082060606,-3.15,38.112,13005.72,0.531128405,0.174505495,56,1.56231003,7,#NAME?
17-07-2023,S001,P0001,Toys,North,164,83,163,99.89,71.1,0,Rainy,1,72.44,Winter,331,51.14,0.280731364,28.07313643,0.311829268,0.309939394,-1.34,71.1,5901.3,0.250755287,0.856626506,81,2.018292683,7,#NAME?
17-07-2023,S001,P0002,Furniture,West,93,9,42,20.02,36.61,15,Rainy,0,32.26,Summer,249,24.08,0.342256214,34.22562141,0.258924731,0.256170213,4.35,31.1185,329.49,0.036144578,4.067777778,84,2.677419355,7,#NAME?
17-07-2023,S001,P0003,Clothing,East,428,2,194,15.61,17.64,15,Rainy,1,21.47,Summer,283,13.85,0.214852608,21.48526077,0.032359813,0.032284382,-3.83,14.994,35.28,0.007067138,8.82,426,0.661214953,7,#NAME?
17-07-2023,S001,P0004,Toys,East,73,21,175,38.28,46.77,10,Snowy,1,49.01,Winter,132,24.39,0.478511867,47.85118666,0.334109589,0.329594595,-2.24,42.093,982.17,0.159090909,2.227142857,52,1.808219178,7,#NAME?
17-07-2023,S001,P0005,Clothing,East,254,241,94,254.61,55.62,20,Snowy,0,51.15,Autumn,332,36.51,0.343581446,34.35814455,0.143740157,0.143176471,4.47,44.496,13404.42,0.725903614,0.230788382,13,1.307086614,7,#NAME?
17-07-2023,S001,P0006,Electronics,North,298,133,164,124.21,45.96,5,Cloudy,0,45.84,Spring,206,28.49,0.380113142,38.01131419,0.095604027,0.095284281,0.12,43.662,6112.68,0.645631068,0.34556391,165,0.691275168,7,#NAME?
17-07-2023,S001,P0007,Toys,West,498,141,57,141.04,21.66,0,Snowy,0,23.08,Winter,353,12.94,0.402585411,40.25854109,0.025983936,0.025931864,-1.42,21.66,3054.06,0.399433428,0.153617021,357,0.708835341,7,#NAME?
17-07-2023,S001,P0008,Clothing,West,133,43,95,49.9,83.02,0,Rainy,1,83.94,Autumn,297,54.76,0.340399904,34.03999036,0.411729323,0.408656716,-0.92,83.02,3569.86,0.144781145,1.930697674,90,2.233082707,7,#NAME?
17-07-2023,S001,P0009,Clothing,East,339,273,172,288.8,72.12,0,Snowy,1,75.12,Spring,505,50.86,0.294786467,29.4786467,0.150029499,0.149588235,-3,72.12,19688.76,0.540594059,0.264175824,66,1.489675516,7,#NAME?
17-07-2023,S001,P0010,Electronics,South,125,84,147,87.65,62.44,20,Cloudy,0,60.81,Winter,310,49.87,0.201313261,20.13132607,0.39896,0.395793651,1.63,49.952,5244.96,0.270967742,0.743333333,41,2.48,7,#NAME?
17-07-2023,S001,P0011,Clothing,North,147,71,125,76.22,71.29,10,Sunny,1,67.2,Summer,197,47.6,0.332304671,33.23046711,0.323809524,0.321621622,4.09,64.161,5061.59,0.360406091,1.004084507,76,1.340136054,7,#NAME?
17-07-2023,S001,P0012,Toys,North,143,120,186,127.22,46.14,0,Snowy,1,43.47,Summer,264,35.64,0.22756827,22.75682705,0.249230769,0.2475,2.67,46.14,5536.8,0.454545455,0.3845,23,1.846153846,7,#NAME?
17-07-2023,S001,P0013,Groceries,North,324,271,77,281.94,58.87,15,Snowy,1,56.74,Spring,507,46.24,0.214540513,21.4540513,0.142716049,0.142276923,2.13,50.0395,15953.77,0.534516765,0.217232472,53,1.564814815,7,#NAME?
17-07-2023,S001,P0014,Electronics,East,89,39,43,46.39,73.36,15,Rainy,0,69.67,Spring,171,40.23,0.451608506,45.1608506,0.452022472,0.447,3.69,62.356,2861.04,0.228070175,1.881025641,50,1.921348315,7,#NAME?
17-07-2023,S001,P0015,Electronics,West,442,315,168,317.69,81.71,5,Sunny,0,79.83,Spring,457,50.45,0.382572513,38.25725125,0.114140271,0.113882619,1.88,77.6245,25738.65,0.689277899,0.259396825,127,1.033936652,7,#NAME?
17-07-2023,S001,P0016,Electronics,South,438,276,48,266.11,68.91,15,Snowy,1,67.98,Autumn,347,41.55,0.397039617,39.70396169,0.094863014,0.094646925,0.93,58.5735,19019.16,0.795389049,0.249673913,162,0.792237443,7,#NAME?
17-07-2023,S001,P0017,Toys,South,466,187,149,206.29,55.73,10,Cloudy,1,51.33,Spring,341,33.35,0.401579042,40.15790418,0.071566524,0.071413276,4.4,50.157,10421.51,0.548387097,0.29802139,279,0.731759657,7,#NAME?
17-07-2023,S001,P0018,Furniture,West,382,128,151,118.95,98.56,15,Rainy,0,98.73,Spring,262,51.57,0.476765422,47.67654221,0.135,0.13464752,-0.17,83.776,12615.68,0.488549618,0.77,254,0.685863874,7,#NAME?
17-07-2023,S001,P0019,Furniture,North,119,41,170,33.64,69.1,20,Rainy,1,68.14,Summer,151,46.7,0.324167873,32.41678726,0.392436975,0.389166667,0.96,55.28,2833.1,0.271523179,1.685365854,78,1.268907563,7,#NAME?
17-07-2023,S001,P0020,Electronics,West,336,15,24,15.04,94.23,10,Rainy,1,95.97,Summer,272,69.54,0.262018465,26.20184655,0.206964286,0.206350148,-1.74,84.807,1413.45,0.055147059,6.282,321,0.80952381,7,#NAME?
17-07-2023,S002,P0001,Clothing,East,367,254,21,271.42,31.48,10,Rainy,1,31.2,Spring,461,24.06,0.23570521,23.57052097,0.065558583,0.065380435,0.28,28.332,7995.92,0.550976139,0.123937008,113,1.25613079,7,#NAME?
17-07-2023,S002,P0002,Groceries,East,152,83,34,78.13,96.6,20,Cloudy,0,94.05,Autumn,201,68.38,0.292132505,29.21325052,0.449868421,0.446928105,2.55,77.28,8017.8,0.412935323,1.163855422,69,1.322368421,7,#NAME?
17-07-2023,S002,P0003,Furniture,East,311,85,165,93.91,67.42,20,Cloudy,1,63.35,Winter,367,43.3,0.357757342,35.7757342,0.139228296,0.138782051,4.07,53.936,5730.7,0.231607629,0.793176471,226,1.180064309,7,#NAME?
17-07-2023,S002,P0004,Electronics,North,368,337,127,343.22,17.51,0,Rainy,1,14.3,Spring,574,13.86,0.208452313,20.8452313,0.037663043,0.037560976,3.21,17.51,5900.87,0.587108014,0.051958457,31,1.559782609,7,#NAME?
17-07-2023,S002,P0005,Clothing,East,346,294,67,303.06,65.54,0,Snowy,0,67.6,Spring,576,38.72,0.409215746,40.92157461,0.111907514,0.111585014,-2.06,65.54,19268.76,0.510416667,0.22292517,52,1.664739884,7,#NAME?
17-07-2023,S002,P0006,Furniture,South,491,487,118,503.12,30.31,15,Snowy,0,33.27,Autumn,542,19.43,0.35895744,35.89574398,0.039572301,0.03949187,-2.96,25.7635,14760.97,0.898523985,0.062238193,4,1.103869654,7,#NAME?
17-07-2023,S002,P0007,Groceries,South,385,355,37,349.95,41.29,0,Rainy,0,44.37,Spring,489,23.85,0.4223783,42.23782998,0.061948052,0.061787565,-3.08,41.29,14657.95,0.72597137,0.116309859,30,1.27012987,7,#NAME?
17-07-2023,S002,P0008,Toys,North,287,150,39,165.34,95.3,0,Snowy,1,99.4,Summer,433,55.2,0.420776495,42.07764953,0.192334495,0.191666667,-4.1,95.3,14295,0.346420323,0.635333333,137,1.508710801,7,#NAME?
17-07-2023,S002,P0009,Furniture,East,119,118,146,119.87,95.35,5,Sunny,0,98.94,Spring,281,65.95,0.308337703,30.83377032,0.554201681,0.549583333,-3.59,90.5825,11251.3,0.419928826,0.808050847,1,2.361344538,7,#NAME?
17-07-2023,S002,P0010,Electronics,North,147,96,128,115.76,80.57,5,Snowy,1,81.63,Summer,284,49.52,0.385379173,38.53791734,0.336870748,0.334594595,-1.06,76.5415,7734.72,0.338028169,0.839270833,51,1.931972789,7,#NAME?
17-07-2023,S002,P0011,Electronics,South,122,118,63,127.63,73.28,15,Rainy,1,68.3,Winter,191,53.04,0.276200873,27.62008734,0.434754098,0.431219512,4.98,62.288,8647.04,0.617801047,0.621016949,4,1.56557377,7,#NAME?
17-07-2023,S002,P0012,Clothing,West,65,6,23,3.52,50.01,15,Sunny,1,48.04,Autumn,275,28.7,0.426114777,42.6114777,0.441538462,0.434848485,1.97,42.5085,300.06,0.021818182,8.335,59,4.230769231,7,#NAME?
17-07-2023,S002,P0013,Toys,North,100,96,136,92.56,26.62,15,Cloudy,1,26.72,Summer,393,20.86,0.216378663,21.63786627,0.2086,0.206534653,-0.1,22.627,2555.52,0.244274809,0.277291667,4,3.93,7,#NAME?
17-07-2023,S002,P0014,Toys,North,430,143,99,155.87,60.42,15,Sunny,1,57.04,Winter,271,33.72,0.441906653,44.19066534,0.078418605,0.078236659,3.38,51.357,8640.06,0.527675277,0.422517483,287,0.630232558,7,#NAME?
17-07-2023,S002,P0015,Toys,South,165,147,36,160.49,10.07,5,Snowy,0,9.48,Winter,427,6.09,0.395233366,39.52333664,0.036909091,0.036686747,0.59,9.5665,1480.29,0.344262295,0.068503401,18,2.587878788,7,#NAME?
17-07-2023,S002,P0016,Clothing,East,196,70,127,85.91,29.07,0,Snowy,1,33.51,Autumn,229,18.1,0.377364981,37.73649811,0.092346939,0.091878173,-4.44,29.07,2034.9,0.305676856,0.415285714,126,1.168367347,7,#NAME?
17-07-2023,S002,P0017,Toys,West,58,23,121,41.77,63.97,5,Sunny,1,61.18,Autumn,176,38.38,0.400031265,40.00312647,0.661724138,0.650508475,2.79,60.7715,1471.31,0.130681818,2.781304348,35,3.034482759,7,#NAME?
17-07-2023,S002,P0018,Toys,West,406,343,196,354.02,95.11,15,Snowy,1,96.42,Summer,443,68.27,0.282199558,28.21995584,0.168152709,0.167739558,-1.31,80.8435,32622.73,0.774266366,0.27728863,63,1.091133005,7,#NAME?
17-07-2023,S002,P0019,Clothing,South,186,113,89,114.68,10.35,0,Snowy,0,5.51,Spring,401,5.26,0.49178744,49.17874396,0.02827957,0.028128342,4.84,10.35,1169.55,0.281795511,0.09159292,73,2.155913978,7,#NAME?
17-07-2023,S002,P0020,Furniture,South,445,199,145,206.62,52.73,15,Rainy,1,52.5,Spring,267,37.22,0.294139958,29.41399583,0.083640449,0.083452915,0.23,44.8205,10493.27,0.745318352,0.264974874,246,0.6,7,#NAME?
17-07-2023,S003,P0001,Electronics,East,295,30,52,22.5,15.16,5,Snowy,0,13.24,Spring,257,9.45,0.376649077,37.66490765,0.032033898,0.031925676,1.92,14.402,454.8,0.116731518,0.505333333,265,0.871186441,7,#NAME?
17-07-2023,S003,P0002,Clothing,South,209,129,108,133.03,23.31,15,Snowy,1,27.39,Spring,387,14.9,0.360789361,36.07893608,0.071291866,0.070952381,-4.08,19.8135,3006.99,0.333333333,0.180697674,80,1.851674641,7,#NAME?
17-07-2023,S003,P0003,Toys,West,385,321,113,330.85,96.77,10,Rainy,0,97.31,Spring,501,74.93,0.22568978,22.56897799,0.194623377,0.194119171,-0.54,87.093,31063.17,0.640718563,0.301464174,64,1.301298701,7,#NAME?
17-07-2023,S003,P0004,Toys,South,252,51,69,49.59,63.17,15,Snowy,0,67.06,Autumn,231,32.68,0.482665822,48.26658224,0.12968254,0.12916996,-3.89,53.6945,3221.67,0.220779221,1.238627451,201,0.916666667,7,#NAME?
17-07-2023,S003,P0005,Toys,North,336,246,88,245.02,10.35,20,Snowy,0,7.01,Summer,526,6.42,0.379710145,37.97101449,0.019107143,0.019050445,3.34,8.28,2546.1,0.467680608,0.042073171,90,1.56547619,7,#NAME?
17-07-2023,S003,P0006,Toys,South,392,112,71,102.78,94.54,0,Cloudy,0,90.09,Summer,289,65.91,0.302834779,30.28347789,0.168137755,0.167709924,4.45,94.54,10588.48,0.387543253,0.844107143,280,0.737244898,7,#NAME?
17-07-2023,S003,P0007,Toys,West,284,243,190,243.06,67.82,0,Cloudy,1,72.35,Spring,384,47.61,0.297994692,29.79946918,0.167640845,0.167052632,-4.53,67.82,16480.26,0.6328125,0.27909465,41,1.352112676,7,#NAME?
17-07-2023,S003,P0008,Clothing,South,63,43,188,45.51,79.11,10,Sunny,0,76.77,Winter,123,56.78,0.2822652,28.22652004,0.901269841,0.8871875,2.34,71.199,3401.73,0.349593496,1.839767442,20,1.952380952,7,#NAME?
17-07-2023,S003,P0009,Furniture,East,90,50,165,57.19,50.03,5,Cloudy,1,51.6,Summer,205,26.83,0.463721767,46.37217669,0.298111111,0.294835165,-1.57,47.5285,2501.5,0.243902439,1.0006,40,2.277777778,7,#NAME?
17-07-2023,S003,P0010,Furniture,East,344,1,130,19.58,90.86,0,Rainy,0,91.65,Summer,299,58.14,0.360114462,36.01144618,0.169011628,0.168521739,-0.79,90.86,90.86,0.003344482,90.86,343,0.869186047,7,#NAME?
17-07-2023,S003,P0011,Toys,South,233,183,57,174.14,41.68,0,Sunny,1,40.13,Autumn,356,29.51,0.291986564,29.19865643,0.126652361,0.126111111,1.55,41.68,7627.44,0.514044944,0.227759563,50,1.527896996,7,#NAME?
17-07-2023,S003,P0012,Furniture,East,379,15,29,6.95,25.62,20,Cloudy,1,29.15,Spring,177,17.17,0.329820453,32.98204528,0.04530343,0.045184211,-3.53,20.496,384.3,0.084745763,1.708,364,0.46701847,7,#NAME?
17-07-2023,S003,P0013,Clothing,South,283,236,137,246.95,54.79,15,Sunny,0,56.31,Spring,460,28.08,0.487497719,48.74977186,0.099222615,0.098873239,-1.52,46.5715,12930.44,0.513043478,0.232161017,47,1.625441696,7,#NAME?
17-07-2023,S003,P0014,Clothing,South,208,43,164,35.91,16.28,15,Rainy,0,18.67,Winter,228,12.85,0.210687961,21.06879607,0.061778846,0.061483254,-2.39,13.838,700.04,0.188596491,0.378604651,165,1.096153846,7,#NAME?
17-07-2023,S003,P0015,Groceries,North,217,99,49,90.38,59.9,5,Cloudy,1,64.33,Winter,165,39.75,0.33639399,33.639399,0.183179724,0.18233945,-4.43,56.905,5930.1,0.6,0.605050505,118,0.760368664,7,#NAME?
17-07-2023,S003,P0016,Groceries,West,303,242,154,261.46,18.37,10,Rainy,0,19.91,Summer,390,12.66,0.31083288,31.08328797,0.041782178,0.041644737,-1.54,16.533,4445.54,0.620512821,0.075909091,61,1.287128713,7,#NAME?
17-07-2023,S003,P0017,Toys,East,116,9,43,7.25,75.23,10,Rainy,1,77.09,Winter,158,45.63,0.393460056,39.34600558,0.393362069,0.39,-1.86,67.707,677.07,0.056962025,8.358888889,107,1.362068966,7,#NAME?
17-07-2023,S003,P0018,Groceries,West,100,85,20,87.84,44.76,0,Sunny,0,45.39,Autumn,353,35.06,0.216711349,21.67113494,0.3506,0.347128713,-0.63,44.76,3804.6,0.240793201,0.526588235,15,3.53,7,#NAME?
17-07-2023,S003,P0019,Groceries,South,298,175,144,176.58,99.4,10,Rainy,0,99.75,Autumn,328,58.67,0.409758551,40.97585513,0.196879195,0.196220736,-0.35,89.46,17395,0.533536585,0.568,123,1.100671141,7,#NAME?
17-07-2023,S003,P0020,Toys,South,470,65,128,82.32,70.89,0,Rainy,1,75.81,Summer,159,49.99,0.294822965,29.48229652,0.106361702,0.106135881,-4.92,70.89,4607.85,0.408805031,1.090615385,405,0.338297872,7,#NAME?
17-07-2023,S004,P0001,Clothing,North,296,146,58,140.79,11.06,10,Sunny,0,9.66,Spring,292,6.7,0.394213382,39.42133816,0.022635135,0.022558923,1.4,9.954,1614.76,0.5,0.075753425,150,0.986486486,7,#NAME?
17-07-2023,S004,P0002,Groceries,South,353,150,60,146.6,89.3,10,Rainy,1,93.49,Spring,259,52.66,0.410302352,41.03023516,0.14917847,0.148757062,-4.19,80.37,13395,0.579150579,0.595333333,203,0.733711048,7,#NAME?
17-07-2023,S004,P0003,Electronics,South,212,91,140,97.37,33.32,20,Rainy,1,36.37,Autumn,254,24.38,0.268307323,26.83073229,0.115,0.114460094,-3.05,26.656,3032.12,0.358267717,0.366153846,121,1.198113208,7,#NAME?
17-07-2023,S004,P0004,Groceries,South,408,8,137,0.47,52.58,0,Rainy,1,55.5,Spring,260,31.56,0.399771776,39.97717763,0.077352941,0.077163814,-2.92,52.58,420.64,0.030769231,6.5725,400,0.637254902,7,#NAME?
17-07-2023,S004,P0005,Electronics,East,138,106,94,124.46,15.54,0,Cloudy,0,10.7,Winter,176,8.3,0.465894466,46.58944659,0.060144928,0.05971223,4.84,15.54,1647.24,0.602272727,0.146603774,32,1.275362319,7,#NAME?
17-07-2023,S004,P0006,Groceries,South,136,53,167,69.9,64.92,20,Sunny,0,65.86,Winter,300,38.01,0.414510166,41.45101664,0.279485294,0.277445255,-0.94,51.936,3440.76,0.176666667,1.22490566,83,2.205882353,7,#NAME?
17-07-2023,S004,P0007,Furniture,West,113,101,73,114.86,16.12,15,Snowy,0,18.06,Summer,262,8.66,0.462779156,46.27791563,0.076637168,0.075964912,-1.94,13.702,1628.12,0.385496183,0.15960396,12,2.318584071,7,#NAME?
17-07-2023,S004,P0008,Furniture,South,457,353,114,359.98,78.73,15,Rainy,0,74.87,Winter,551,57.39,0.271052966,27.10529658,0.125579869,0.125305677,3.86,66.9205,27791.69,0.640653358,0.223031161,104,1.205689278,7,#NAME?
17-07-2023,S004,P0009,Clothing,West,376,176,28,187.27,79.44,0,Rainy,1,84.35,Spring,350,47.49,0.402190332,40.21903323,0.126303191,0.12596817,-4.91,79.44,13981.44,0.502857143,0.451363636,200,0.930851064,7,#NAME?
17-07-2023,S004,P0010,Clothing,West,289,43,31,55.67,20.08,15,Sunny,0,21.1,Winter,335,12.96,0.354581673,35.45816733,0.044844291,0.044689655,-1.02,17.068,863.44,0.128358209,0.466976744,246,1.15916955,7,#NAME?
17-07-2023,S004,P0011,Electronics,North,370,156,93,170.61,96.4,0,Sunny,1,94.58,Autumn,391,76.67,0.20466805,20.46680498,0.207216216,0.206657682,1.82,96.4,15038.4,0.398976982,0.617948718,214,1.056756757,7,#NAME?
17-07-2023,S004,P0012,Clothing,East,358,65,132,84.81,38.48,10,Sunny,1,43.08,Summer,297,26.83,0.302754678,30.27546778,0.074944134,0.074735376,-4.6,34.632,2501.2,0.218855219,0.592,293,0.829608939,7,#NAME?
17-07-2023,S004,P0013,Clothing,East,288,37,182,56.22,85.15,10,Snowy,1,87,Summer,114,56.76,0.333411627,33.34116265,0.197083333,0.196401384,-1.85,76.635,3150.55,0.324561404,2.301351351,251,0.395833333,7,#NAME?
17-07-2023,S004,P0014,Furniture,North,307,233,62,236.94,73.84,10,Cloudy,0,76.21,Winter,363,38.55,0.477925244,47.79252438,0.125570033,0.125162338,-2.37,66.456,17204.72,0.641873278,0.316909871,74,1.182410423,7,#NAME?
17-07-2023,S004,P0015,Electronics,North,208,73,28,64.3,93.07,5,Cloudy,1,96.92,Spring,204,48.82,0.475448587,47.54485871,0.234711538,0.233588517,-3.85,88.4165,6794.11,0.357843137,1.274931507,135,0.980769231,7,#NAME?
17-07-2023,S004,P0016,Groceries,West,145,33,45,25.42,30.26,20,Cloudy,1,26.64,Winter,285,23.35,0.228354263,22.83542631,0.161034483,0.159931507,3.62,24.208,998.58,0.115789474,0.916969697,112,1.965517241,7,#NAME?
