date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-10-12,S002,P0010,Furniture,East,113,19,75,21.84,77.98,1,Rainy,1,79.8,Spring,202,52.33,25.650000000000006,0.3289304949987177,0.8318739054290718,0.16666666666666666,-1.8199999999999932,0.0,0.0,0.09359605911330049,3.899,94,1.7719298245614035,2,10,0
2022-10-12,S002,P0011,Electronics,North,482,109,70,115.63,94.45,1,Sunny,1,92.23,Autumn,192,72.11,22.340000000000003,0.23652726310217048,0.9345794392523364,0.22567287784679088,2.219999999999999,0.0,0.0,0.5647668393782384,0.8586363636363636,373,0.39751552795031053,2,10,0
2022-10-12,S002,P0012,Groceries,West,284,34,171,30.68,37.79,1,Sunny,1,34.59,Spring,291,27.12,10.669999999999998,0.2823498279968245,1.0732323232323233,0.11929824561403508,3.1999999999999957,0.0,0.0,0.11643835616438356,1.0797142857142856,250,1.0210526315789474,2,10,0
2022-10-12,S002,P0013,Electronics,East,233,33,98,51.29,78.97,1,Snowy,0,82.73,Winter,325,47.93,31.04,0.39306065594529566,0.6310958118187034,0.14102564102564102,-3.760000000000005,0.0,0.0,0.10122699386503067,2.3226470588235295,200,1.3888888888888888,2,10,0
2022-10-12,S002,P0014,Clothing,North,345,307,150,321.13,29.08,0,Cloudy,1,33.36,Summer,457,19.2,9.879999999999999,0.33975240715268223,0.9530313848446279,0.8872832369942196,-4.280000000000001,29.08,8927.56,0.6703056768558951,0.09441558441558441,38,1.3208092485549132,2,10,0
2022-10-12,S002,P0015,Furniture,South,310,278,112,294.3,43.42,1,Rainy,0,47.82,Spring,555,28.46,14.96,0.34454168585905115,0.9414155096512021,0.8938906752411575,-4.399999999999999,0.0,0.0,0.5,0.15562724014336918,32,1.7845659163987138,2,10,0
2022-10-12,S002,P0016,Clothing,West,215,93,91,85.0,12.92,1,Cloudy,0,13.0,Winter,188,7.37,5.55,0.4295665634674922,1.0813953488372092,0.4305555555555556,-0.08000000000000007,0.0,0.0,0.49206349206349204,0.13744680851063829,122,0.8703703703703703,2,10,0
2022-10-12,S002,P0017,Toys,East,176,144,155,138.66,89.36,1,Cloudy,1,87.46,Summer,380,46.52,42.839999999999996,0.4794091316025067,1.0310754689961334,0.8135593220338984,1.9000000000000057,0.0,0.0,0.3779527559055118,0.6162758620689656,32,2.146892655367232,2,10,0
2022-10-12,S002,P0018,Clothing,East,387,173,183,180.57,51.26,1,Sunny,1,51.54,Winter,292,38.2,13.059999999999995,0.2547795552087397,0.9528005727818473,0.44587628865979384,-0.28000000000000114,0.0,0.0,0.590443686006826,0.2945977011494253,214,0.7525773195876289,2,10,0
2022-10-12,S002,P0019,Toys,South,338,47,160,42.42,95.56,1,Sunny,0,91.89,Autumn,232,74.46,21.10000000000001,0.22080368354960242,1.0824504836480884,0.13864306784660768,3.6700000000000017,0.0,0.0,0.2017167381974249,1.9908333333333335,291,0.6843657817109144,2,10,0
2022-10-12,S002,P0020,Electronics,North,330,65,197,66.35,98.83,1,Snowy,0,99.0,Winter,138,49.66,49.17,0.4975209956490944,0.9651076466221233,0.19637462235649547,-0.1700000000000017,0.0,0.0,0.4676258992805755,1.4974242424242423,265,0.4169184290030212,2,10,0
2022-10-12,S003,P0001,Electronics,West,151,127,156,138.79,41.34,0,Rainy,1,45.2,Autumn,243,21.44,19.900000000000002,0.4813739719400097,0.9085056155662065,0.8355263157894737,-3.8599999999999994,41.34,5250.18,0.5204918032786885,0.32296875,24,1.5986842105263157,2,10,0
2022-10-12,S003,P0002,Toys,East,450,130,157,131.54,25.1,1,Snowy,0,20.21,Autumn,183,12.93,12.170000000000002,0.48486055776892434,0.9808359740455712,0.28824833702882485,4.890000000000001,0.0,0.0,0.7065217391304348,0.19160305343511452,320,0.4057649667405765,2,10,0
2022-10-12,S003,P0003,Groceries,East,461,380,21,375.69,84.22,1,Sunny,1,87.29,Spring,653,64.09,20.129999999999995,0.23901686060318209,1.008787066287929,0.8225108225108225,-3.0700000000000074,0.0,0.0,0.581039755351682,0.2210498687664042,81,1.4134199134199135,2,10,0
2022-10-12,S003,P0004,Furniture,North,80,4,179,4.37,90.3,1,Sunny,1,93.05,Winter,54,58.39,31.909999999999997,0.35337763012181617,0.74487895716946,0.04938271604938271,-2.75,0.0,0.0,0.07272727272727272,18.06,76,0.6666666666666666,2,10,0
2022-10-12,S003,P0005,Toys,South,86,65,74,57.36,88.0,1,Sunny,0,91.37,Autumn,148,57.16,30.840000000000003,0.3504545454545455,1.113776559287183,0.7471264367816092,-3.3700000000000045,0.0,0.0,0.436241610738255,1.3333333333333333,21,1.7011494252873562,2,10,0
2022-10-12,S003,P0006,Electronics,South,286,15,143,16.66,81.14,1,Sunny,1,76.51,Autumn,173,51.17,29.97,0.3693615972393394,0.8493771234428086,0.05226480836236934,4.6299999999999955,0.0,0.0,0.08620689655172414,5.07125,271,0.6027874564459931,2,10,0
2022-10-12,S003,P0007,Clothing,East,162,101,84,102.29,86.6,1,Rainy,1,84.55,Winter,159,56.58,30.019999999999996,0.3466512702078522,0.9778294123342046,0.6196319018404908,2.049999999999997,0.0,0.0,0.63125,0.8490196078431372,61,0.9754601226993865,2,10,0
2022-10-12,S003,P0008,Furniture,West,279,104,175,121.03,68.51,1,Cloudy,1,65.99,Winter,216,36.13,32.38,0.47263173259378194,0.8522494468573302,0.37142857142857144,2.5200000000000102,0.0,0.0,0.4792626728110599,0.6524761904761905,175,0.7714285714285715,2,10,0
2022-10-12,S003,P0009,Electronics,East,66,61,187,52.77,58.22,1,Sunny,1,57.53,Summer,314,45.06,13.159999999999997,0.22603916180006864,1.1344615956853263,0.9104477611940298,0.6899999999999977,0.0,0.0,0.19365079365079366,0.9390322580645161,5,4.686567164179104,2,10,0
2022-10-12,S003,P0010,Furniture,West,257,131,39,130.55,46.6,1,Rainy,0,46.02,Autumn,190,33.22,13.380000000000003,0.28712446351931337,0.9958190801976434,0.5077519379844961,0.5799999999999983,0.0,0.0,0.6858638743455497,0.353030303030303,126,0.7364341085271318,2,10,0
2022-10-12,S003,P0011,Furniture,West,271,52,34,63.05,48.35,1,Snowy,1,50.1,Spring,239,37.72,10.630000000000003,0.21985522233712518,0.8118657298985168,0.19117647058823528,-1.75,0.0,0.0,0.21666666666666667,0.9122641509433963,219,0.8786764705882353,2,10,0
2022-10-12,S003,P0012,Furniture,South,381,294,65,294.68,15.66,1,Sunny,0,17.61,Autumn,521,7.93,7.73,0.4936143039591316,0.9943181818181818,0.7696335078534031,-1.9499999999999993,0.0,0.0,0.5632183908045977,0.05308474576271186,87,1.3638743455497382,2,10,0
2022-10-12,S003,P0013,Furniture,West,490,129,60,144.49,94.39,1,Snowy,1,98.51,Summer,222,66.29,28.099999999999994,0.2977010276512342,0.8866588768987559,0.26272912423625255,-4.1200000000000045,0.0,0.0,0.57847533632287,0.7260769230769231,361,0.45213849287169044,2,10,0
2022-10-12,S003,P0014,Groceries,South,113,11,112,30.14,22.92,0,Rainy,1,25.32,Spring,178,17.01,5.91,0.25785340314136124,0.35324341682723187,0.09649122807017543,-2.3999999999999986,22.92,252.12,0.061452513966480445,1.9100000000000001,102,1.5614035087719298,2,10,0
2022-10-12,S003,P0015,Toys,West,79,68,122,58.03,12.25,1,Rainy,1,13.61,Spring,293,9.23,3.0199999999999996,0.24653061224489792,1.1519566322209045,0.85,-1.3599999999999994,0.0,0.0,0.23129251700680273,0.17753623188405798,11,3.6625,2,10,0
2022-10-12,S003,P0016,Electronics,North,145,117,49,127.64,46.54,1,Rainy,1,46.53,Summer,381,28.06,18.48,0.3970777825526429,0.9095149253731344,0.8013698630136986,0.00999999999999801,0.0,0.0,0.306282722513089,0.39440677966101695,28,2.6095890410958904,2,10,0
2022-10-12,S003,P0017,Toys,South,198,173,129,167.41,44.63,0,Snowy,1,42.13,Autumn,228,26.53,18.1,0.4055568003585033,1.0272549136037052,0.8693467336683417,2.5,44.63,7720.990000000001,0.7554585152838428,0.25649425287356326,25,1.1457286432160805,2,10,0
2022-10-12,S003,P0018,Furniture,South,279,139,137,148.27,10.92,1,Cloudy,1,9.95,Winter,404,8.34,2.58,0.23626373626373628,0.9311984993635694,0.49642857142857144,0.9700000000000006,0.0,0.0,0.3432098765432099,0.078,140,1.4428571428571428,2,10,0
2022-10-12,S003,P0019,Toys,West,455,247,137,261.58,31.27,1,Cloudy,1,32.14,Summer,417,20.84,10.43,0.3335465302206588,0.9406657018813315,0.5416666666666666,-0.870000000000001,0.0,0.0,0.5909090909090909,0.12608870967741936,208,0.9144736842105263,2,10,0
2022-10-12,S003,P0020,Clothing,East,201,177,183,184.51,25.63,1,Cloudy,0,23.77,Summer,378,16.92,8.709999999999997,0.33983612953570025,0.9541264621853269,0.8762376237623762,1.8599999999999994,0.0,0.0,0.46701846965699206,0.14398876404494382,24,1.8712871287128714,2,10,0
2022-10-12,S004,P0001,Groceries,East,106,44,139,46.41,62.17,1,Snowy,0,60.73,Summer,306,34.71,27.46,0.4416921344700016,0.9280742459396752,0.411214953271028,1.4400000000000048,0.0,0.0,0.14332247557003258,1.3815555555555556,62,2.8598130841121496,2,10,0
2022-10-12,S004,P0002,Clothing,North,66,66,39,65.52,75.72,1,Snowy,1,77.78,Spring,363,38.94,36.78,0.4857369255150555,0.9921828021647625,0.9850746268656716,-2.0600000000000023,0.0,0.0,0.1813186813186813,1.1301492537313433,0,5.417910447761194,2,10,0
2022-10-12,S004,P0003,Furniture,North,181,73,92,76.3,61.1,1,Rainy,0,59.95,Winter,356,43.34,17.759999999999998,0.29067103109656295,0.944372574385511,0.4010989010989011,1.1499999999999986,0.0,0.0,0.20448179271708683,0.8256756756756757,108,1.956043956043956,2,10,0
2022-10-12,S004,P0004,Electronics,East,323,261,135,279.01,15.13,1,Cloudy,1,15.15,Summer,405,7.84,7.290000000000001,0.48182419035029744,0.9321095675154459,0.8055555555555556,-0.019999999999999574,0.0,0.0,0.6428571428571429,0.057748091603053435,62,1.25,2,10,0
2022-10-12,S004,P0005,Toys,West,442,64,188,59.2,60.13,0,Cloudy,1,58.67,Winter,224,36.43,23.700000000000003,0.3941460169632463,1.0631229235880397,0.14446952595936793,1.4600000000000009,60.13,3848.32,0.28444444444444444,0.9250769230769231,378,0.5056433408577878,2,10,0
2022-10-12,S004,P0006,Furniture,West,285,261,75,272.78,31.49,1,Snowy,0,29.9,Autumn,496,24.08,7.41,0.23531279771355987,0.953320184089415,0.9125874125874126,1.5899999999999999,0.0,0.0,0.5251509054325956,0.12019083969465648,24,1.7342657342657342,2,10,0
2022-10-12,S004,P0007,Clothing,North,278,74,97,65.12,67.04,1,Snowy,1,63.41,Winter,228,51.84,15.200000000000003,0.22673031026252985,1.1191772534785238,0.26523297491039427,3.6300000000000097,0.0,0.0,0.3231441048034934,0.8938666666666667,204,0.8172043010752689,2,10,0
2022-10-12,S004,P0008,Clothing,West,418,229,111,240.02,52.5,1,Cloudy,1,48.75,Winter,342,31.83,20.67,0.39371428571428574,0.9501286200315326,0.5465393794749404,3.75,0.0,0.0,0.6676384839650146,0.22826086956521738,189,0.8162291169451074,2,10,0
2022-10-12,S004,P0009,Clothing,South,305,20,175,36.97,70.08,1,Sunny,0,69.02,Winter,291,43.47,26.61,0.379708904109589,0.5267316302343956,0.06535947712418301,1.0600000000000023,0.0,0.0,0.0684931506849315,3.337142857142857,285,0.9509803921568627,2,10,0
2022-10-12,S004,P0010,Electronics,South,200,156,100,167.83,30.75,1,Cloudy,1,33.04,Autumn,389,20.75,10.0,0.3252032520325203,0.9240063969673635,0.7761194029850746,-2.289999999999999,0.0,0.0,0.4,0.19585987261146498,44,1.935323383084577,2,10,0
2022-10-12,S004,P0011,Groceries,West,317,290,73,306.18,22.03,1,Snowy,0,24.54,Winter,565,17.51,4.52,0.2051747616886064,0.9440718796796667,0.9119496855345912,-2.509999999999998,0.0,0.0,0.5123674911660777,0.0757044673539519,27,1.7767295597484276,2,10,0
2022-10-12,S004,P0012,Electronics,North,121,70,21,67.8,56.23,0,Snowy,0,60.49,Summer,329,35.73,20.5,0.36457407078072207,1.0174418604651163,0.5737704918032787,-4.260000000000005,56.23,3936.1,0.21212121212121213,0.7919718309859155,51,2.69672131147541,2,10,0
2022-10-12,S004,P0013,Clothing,North,487,276,53,283.08,87.19,1,Snowy,0,84.94,Winter,465,64.22,22.97,0.2634476430783347,0.9715573078006196,0.5655737704918032,2.25,0.0,0.0,0.592274678111588,0.3147653429602888,211,0.9528688524590164,2,10,0
2022-10-12,S004,P0014,Furniture,West,122,109,197,123.65,61.8,1,Rainy,1,62.96,Spring,321,39.31,22.489999999999995,0.3639158576051779,0.8744484556758925,0.8861788617886179,-1.1600000000000037,0.0,0.0,0.3385093167701863,0.5618181818181818,13,2.6097560975609757,2,10,0
2022-10-12,S004,P0015,Electronics,South,280,111,172,107.32,94.55,0,Snowy,1,92.19,Autumn,231,50.18,44.37,0.4692755156002115,1.024741506646972,0.39501779359430605,2.3599999999999994,94.55,10495.05,0.47844827586206895,0.8441964285714285,169,0.8220640569395018,2,10,0
2022-10-12,S004,P0016,Furniture,North,311,173,178,174.22,85.27,1,Cloudy,0,85.02,Autumn,455,58.62,26.65,0.31253664829365546,0.9873302134459536,0.5544871794871795,0.25,0.0,0.0,0.3793859649122807,0.49005747126436777,138,1.4583333333333333,2,10,0
2022-10-12,S004,P0017,Toys,North,426,97,102,95.11,81.35,1,Cloudy,1,82.51,Spring,250,48.29,33.059999999999995,0.40639213275968034,1.0092602226615337,0.22716627634660422,-1.1600000000000108,0.0,0.0,0.38645418326693226,0.8301020408163264,329,0.585480093676815,2,10,0
2022-10-12,S004,P0018,Furniture,East,118,71,88,81.54,23.96,0,Sunny,0,26.12,Summer,209,16.24,7.720000000000002,0.32220367278798007,0.8601889992730797,0.5966386554621849,-2.16,23.96,1701.16,0.3380952380952381,0.3327777777777778,47,1.7563025210084033,2,10,0
2022-10-12,S004,P0019,Furniture,South,315,16,133,11.76,11.78,1,Sunny,0,12.2,Autumn,71,6.81,4.97,0.4219015280135823,1.2539184952978057,0.05063291139240506,-0.41999999999999993,0.0,0.0,0.2222222222222222,0.6929411764705882,299,0.22468354430379747,2,10,0
2022-10-12,S004,P0020,Furniture,North,329,196,171,215.38,71.5,1,Rainy,0,76.44,Winter,438,43.98,27.520000000000003,0.3848951048951049,0.9058138460116462,0.593939393939394,-4.939999999999998,0.0,0.0,0.44646924829157175,0.3629441624365482,133,1.3272727272727274,2,10,0
2022-10-12,S005,P0001,Electronics,West,391,174,176,183.55,47.29,0,Cloudy,1,46.33,Winter,333,30.96,16.33,0.3453161344893212,0.9428339203467895,0.44387755102040816,0.9600000000000009,47.29,8228.46,0.5209580838323353,0.27022857142857143,217,0.8494897959183674,2,10,0
2022-10-12,S005,P0002,Furniture,South,166,92,22,107.49,36.59,0,Sunny,0,40.77,Spring,349,22.05,14.540000000000003,0.3973763323312381,0.8480044243709098,0.5508982035928144,-4.18,36.59,3366.28,0.26285714285714284,0.3934408602150538,74,2.089820359281437,2,10,0
2022-10-12,S005,P0003,Furniture,East,450,19,58,13.59,52.34,0,Cloudy,1,57.16,Spring,256,41.13,11.21,0.21417653802063433,1.3022618231665524,0.04212860310421286,-4.819999999999993,52.34,994.46,0.07392996108949416,2.617,431,0.5676274944567627,2,10,0
2022-10-12,S005,P0004,Furniture,East,296,184,36,185.13,68.25,1,Rainy,1,71.79,Autumn,345,45.7,22.549999999999997,0.33040293040293034,0.9885563853220868,0.6195286195286195,-3.5400000000000063,0.0,0.0,0.5317919075144508,0.3689189189189189,112,1.1616161616161615,2,10,0
2022-10-12,S005,P0005,Toys,West,462,362,111,352.66,14.64,1,Snowy,0,15.3,Autumn,607,11.48,3.16,0.21584699453551912,1.0235819713849459,0.7818574514038877,-0.6600000000000001,0.0,0.0,0.5953947368421053,0.04033057851239669,100,1.3110151187904968,2,10,0
2022-10-12,S005,P0006,Electronics,East,132,77,61,70.25,82.93,1,Sunny,0,79.56,Autumn,283,44.69,38.24000000000001,0.46111178102013756,1.080701754385965,0.5789473684210527,3.3700000000000045,0.0,0.0,0.2711267605633803,1.0632051282051282,55,2.1278195488721803,2,10,0
2022-10-12,S005,P0007,Furniture,West,392,193,171,191.27,99.65,1,Cloudy,1,103.28,Winter,408,60.12,39.53000000000001,0.3966884094330156,1.0037967441618556,0.4910941475826972,-3.6299999999999955,0.0,0.0,0.4718826405867971,0.513659793814433,199,1.0381679389312977,2,10,0
2022-10-12,S005,P0008,Furniture,South,389,302,54,310.78,24.44,1,Cloudy,0,25.24,Winter,590,15.99,8.450000000000001,0.34574468085106386,0.9686317275001605,0.7743589743589744,-0.7999999999999972,0.0,0.0,0.5109983079526227,0.08066006600660067,87,1.5128205128205128,2,10,0
2022-10-12,S005,P0009,Clothing,South,151,56,103,61.81,16.08,1,Sunny,0,20.44,Spring,325,12.3,3.7799999999999976,0.23507462686567152,0.8915777742397707,0.3684210526315789,-4.360000000000003,0.0,0.0,0.17177914110429449,0.2821052631578947,95,2.138157894736842,2,10,0
2022-10-12,S005,P0010,Groceries,West,166,61,39,59.44,93.62,1,Cloudy,0,92.24,Autumn,260,59.14,34.480000000000004,0.36829737235633414,1.0092653871608206,0.3652694610778443,1.3800000000000097,0.0,0.0,0.23371647509578544,1.51,105,1.5568862275449102,2,10,0
2022-10-12,S005,P0011,Furniture,South,487,6,80,5.59,87.11,1,Cloudy,1,84.48,Autumn,182,61.88,25.229999999999997,0.2896337963494432,0.9104704097116844,0.012295081967213115,2.6299999999999955,0.0,0.0,0.03278688524590164,12.444285714285714,481,0.3729508196721312,2,10,0
2022-10-12,S005,P0012,Clothing,South,304,230,69,225.21,51.49,0,Cloudy,1,53.23,Summer,415,35.29,16.200000000000003,0.31462419887356774,1.0167543433093142,0.7540983606557377,-1.7399999999999949,51.49,11842.7,0.5528846153846154,0.2229004329004329,74,1.360655737704918,2,10,0
2022-10-12,S005,P0013,Clothing,South,485,184,62,202.49,35.63,1,Rainy,0,34.87,Autumn,296,17.89,17.740000000000002,0.49789503227617177,0.9042213376578702,0.3786008230452675,0.7600000000000051,0.0,0.0,0.6195286195286195,0.1925945945945946,301,0.6090534979423868,2,10,0
2022-10-12,S005,P0014,Groceries,East,451,341,166,358.34,70.6,0,Rainy,1,67.45,Autumn,614,49.02,21.57999999999999,0.3056657223796033,0.9489619858629711,0.754424778761062,3.1499999999999915,70.6,24074.6,0.5544715447154471,0.2064327485380117,110,1.3584070796460177,2,10,0
2022-10-12,S005,P0015,Toys,South,332,4,146,4.66,63.96,1,Sunny,0,67.18,Winter,278,43.06,20.9,0.32676672920575356,0.7067137809187279,0.012012012012012012,-3.220000000000006,0.0,0.0,0.014336917562724014,12.792,328,0.8348348348348348,2,10,0
2022-10-12,S005,P0016,Toys,West,217,54,197,70.54,56.66,1,Rainy,0,56.93,Winter,244,33.77,22.889999999999993,0.4039887045534768,0.7548224769359798,0.24770642201834864,-0.2700000000000031,0.0,0.0,0.22040816326530613,1.030181818181818,163,1.1192660550458715,2,10,0
2022-10-12,S005,P0017,Groceries,North,423,64,22,77.25,24.58,1,Rainy,1,22.36,Summer,268,16.21,8.369999999999997,0.34052074857607806,0.8178913738019169,0.1509433962264151,2.219999999999999,0.0,0.0,0.2379182156133829,0.3781538461538461,359,0.6320754716981132,2,10,0
2022-10-12,S005,P0018,Toys,East,291,77,23,77.6,30.93,0,Rainy,1,28.35,Winter,272,16.01,14.919999999999998,0.48237956676365984,0.9796437659033079,0.2636986301369863,2.5799999999999983,30.93,2381.61,0.28205128205128205,0.39653846153846156,214,0.9315068493150684,2,10,0
2022-10-12,S005,P0019,Toys,West,350,191,80,187.97,42.31,1,Sunny,1,43.92,Autumn,258,22.13,20.180000000000003,0.4769558024107776,1.0107424458908822,0.5441595441595442,-1.6099999999999994,0.0,0.0,0.7374517374517374,0.22036458333333334,159,0.7350427350427351,2,10,0
2022-10-12,S005,P0020,Groceries,East,65,12,185,5.53,56.1,1,Cloudy,0,54.8,Summer,138,40.55,15.550000000000004,0.27718360071301257,1.8376722817764164,0.18181818181818182,1.3000000000000043,0.0,0.0,0.08633093525179857,4.315384615384615,53,2.090909090909091,2,10,0
2022-10-13,S001,P0001,Furniture,West,90,9,37,23.0,90.38,1,Sunny,0,93.62,Summer,272,68.2,22.179999999999993,0.24540827616729358,0.375,0.0989010989010989,-3.240000000000009,0.0,0.0,0.03296703296703297,9.038,81,2.989010989010989,3,10,0
2022-10-13,S001,P0002,Clothing,East,187,35,198,39.33,53.99,1,Rainy,0,55.04,Winter,274,35.41,18.580000000000005,0.3441378032969069,0.8678403173816018,0.18617021276595744,-1.0499999999999972,0.0,0.0,0.12727272727272726,1.4997222222222222,152,1.4574468085106382,3,10,0
2022-10-13,S001,P0003,Clothing,South,175,118,164,109.02,50.51,1,Rainy,0,47.24,Autumn,309,33.94,16.57,0.3280538507226292,1.0725322668605708,0.6704545454545454,3.269999999999996,0.0,0.0,0.38064516129032255,0.42445378151260504,57,1.7556818181818181,3,10,0
2022-10-13,S001,P0004,Toys,East,374,355,57,355.56,24.74,1,Rainy,0,23.07,Summer,543,12.64,12.099999999999998,0.48908649959579625,0.9956248597711465,0.9466666666666667,1.6699999999999982,0.0,0.0,0.6525735294117647,0.0694943820224719,19,1.448,3,10,0
2022-10-13,S001,P0005,Furniture,West,446,332,193,348.06,49.45,0,Sunny,1,49.79,Winter,484,29.66,19.790000000000003,0.4002022244691608,0.9511258809373747,0.7427293064876958,-0.3399999999999963,49.45,16417.4,0.6845360824742268,0.1484984984984985,114,1.0827740492170022,3,10,0
2022-10-13,S001,P0006,Clothing,South,194,44,57,51.25,88.8,1,Cloudy,0,89.16,Winter,335,70.81,17.989999999999995,0.20259009009009005,0.8421052631578947,0.22564102564102564,-0.35999999999999943,0.0,0.0,0.13095238095238096,1.9733333333333332,150,1.7179487179487178,3,10,0
2022-10-13,S001,P0007,Furniture,North,149,11,102,8.34,51.07,1,Sunny,1,47.4,Winter,177,36.51,14.560000000000002,0.28509888388486393,1.177730192719486,0.07333333333333333,3.6700000000000017,0.0,0.0,0.06179775280898876,4.255833333333333,138,1.18,3,10,0
2022-10-13,S001,P0008,Groceries,North,123,94,188,112.04,90.62,0,Sunny,1,92.04,Winter,357,50.39,40.230000000000004,0.4439417347163982,0.8315640481245576,0.7580645161290323,-1.4200000000000017,90.62,8518.28,0.26256983240223464,0.9538947368421054,29,2.879032258064516,3,10,0
2022-10-13,S001,P0009,Clothing,West,342,312,47,331.14,46.23,0,Cloudy,0,49.73,Summer,589,36.03,10.199999999999996,0.22063595068137565,0.9393629192509183,0.9096209912536443,-3.5,46.23,14423.759999999998,0.5288135593220339,0.1476996805111821,30,1.717201166180758,3,10,0
2022-10-13,S001,P0010,Toys,North,415,66,184,68.42,71.09,1,Snowy,1,72.48,Autumn,132,50.69,20.400000000000006,0.2869601913067943,0.9507346585998271,0.15865384615384615,-1.3900000000000006,0.0,0.0,0.49624060150375937,1.061044776119403,349,0.3173076923076923,3,10,0
2022-10-13,S001,P0011,Groceries,West,409,1,21,14.45,12.3,1,Rainy,0,11.38,Autumn,229,8.84,3.460000000000001,0.28130081300813015,0.06472491909385114,0.0024390243902439024,0.9199999999999999,0.0,0.0,0.004347826086956522,6.15,408,0.5585365853658537,3,10,0
2022-10-13,S001,P0012,Electronics,East,395,55,59,51.98,11.96,1,Snowy,0,12.06,Winter,328,8.65,3.3100000000000005,0.2767558528428094,1.0381275953189883,0.1388888888888889,-0.09999999999999964,0.0,0.0,0.16717325227963525,0.21357142857142858,340,0.8282828282828283,3,10,0
2022-10-13,S001,P0013,Groceries,East,342,317,129,313.31,96.48,1,Sunny,0,98.25,Summer,380,50.68,45.800000000000004,0.474709784411277,1.0085584295758965,0.924198250728863,-1.769999999999996,0.0,0.0,0.8320209973753281,0.30339622641509434,25,1.1078717201166182,3,10,0
2022-10-13,S001,P0014,Furniture,North,55,49,188,63.52,43.53,1,Sunny,0,40.01,Autumn,332,30.59,12.940000000000001,0.2972662531587411,0.7594544327340358,0.875,3.520000000000003,0.0,0.0,0.14714714714714713,0.8706,6,5.928571428571429,3,10,0
2022-10-13,S001,P0015,Toys,East,241,135,53,149.61,80.7,1,Sunny,1,80.87,Autumn,241,47.04,33.660000000000004,0.41710037174721193,0.8963548237168846,0.5578512396694215,-0.1700000000000017,0.0,0.0,0.5578512396694215,0.5933823529411765,106,0.9958677685950413,3,10,0
2022-10-13,S001,P0016,Furniture,East,400,129,198,129.74,66.4,1,Cloudy,1,65.44,Spring,271,49.55,16.85000000000001,0.25376506024096396,0.986691142726021,0.32169576059850374,0.960000000000008,0.0,0.0,0.4742647058823529,0.5107692307692309,271,0.6758104738154613,3,10,0
2022-10-13,S001,P0017,Toys,West,448,50,188,60.98,87.16,1,Snowy,1,83.07,Winter,233,57.27,29.889999999999993,0.34293253786140426,0.8067118425298484,0.111358574610245,4.090000000000003,0.0,0.0,0.21367521367521367,1.7090196078431372,398,0.5189309576837416,3,10,0
2022-10-13,S001,P0018,Furniture,West,496,329,44,326.66,30.25,0,Rainy,1,31.35,Autumn,492,17.22,13.030000000000001,0.4307438016528926,1.004089605078435,0.6619718309859155,-1.1000000000000014,30.25,9952.25,0.6673427991886409,0.09166666666666666,167,0.9899396378269618,3,10,0
2022-10-13,S001,P0019,Toys,South,223,55,99,71.71,44.53,0,Snowy,1,40.84,Autumn,289,32.15,12.380000000000003,0.27801482146867285,0.7564296520423601,0.24553571428571427,3.6899999999999977,44.53,2449.15,0.1896551724137931,0.7951785714285714,168,1.2901785714285714,3,10,0
2022-10-13,S001,P0020,Groceries,East,462,421,82,421.32,88.46,1,Snowy,0,85.55,Summer,602,52.02,36.43999999999999,0.41193759891476367,0.9968744080318243,0.9092872570194385,2.9099999999999966,0.0,0.0,0.6981757877280266,0.20962085308056871,41,1.3002159827213824,3,10,0
2022-10-13,S002,P0001,Toys,North,93,50,33,62.28,15.66,0,Rainy,1,16.46,Autumn,238,10.94,4.720000000000001,0.3014048531289911,0.7901390644753477,0.5319148936170213,-0.8000000000000007,15.66,783.0,0.20920502092050208,0.3070588235294118,43,2.5319148936170213,3,10,0
2022-10-13,S002,P0002,Clothing,South,464,35,74,42.57,20.27,0,Cloudy,1,17.66,Autumn,193,13.31,6.959999999999999,0.3433645781943759,0.803305026394308,0.07526881720430108,2.6099999999999994,20.27,709.4499999999999,0.18041237113402062,0.5630555555555555,429,0.4150537634408602,3,10,0
2022-10-13,S002,P0003,Clothing,West,423,98,51,110.54,92.32,1,Rainy,1,93.57,Autumn,379,60.04,32.279999999999994,0.34965337954939335,0.8786085709162632,0.23113207547169812,-1.25,0.0,0.0,0.2578947368421053,0.9325252525252524,325,0.8938679245283019,3,10,0
2022-10-13,S002,P0004,Electronics,West,434,360,71,368.01,82.5,1,Snowy,0,81.28,Summer,611,59.58,22.92,0.27781818181818185,0.9755833175252704,0.8275862068965517,1.2199999999999989,0.0,0.0,0.5882352941176471,0.22853185595567868,74,1.4045977011494253,3,10,0
2022-10-13,S002,P0005,Electronics,North,198,49,37,59.63,92.99,1,Sunny,0,96.61,Autumn,217,67.18,25.809999999999988,0.2775567265297343,0.8081807685964044,0.24623115577889448,-3.6200000000000045,0.0,0.0,0.22477064220183487,1.8598,149,1.0904522613065326,3,10,0
