date,store_id,product_id,category,region,price,cost,static_price,dynamic_price,units_sold,static_revenue,dynamic_revenue,price_change_pct,inventory_pressure,demand_ratio,competitor_gap,seasonality,weather_condition,holiday/promotion,is_weekend
2023-11-26,S005,P0015,Furniture,North,49.19,30.2,39.352,53.62,85,3344.9199999999996,4557.7,36.257369384021146,0.841584158,0.88772846,-0.46,Autumn,Snowy,0,1
2023-11-26,S005,P0016,Electronics,West,66.21,51.47,56.2785,66.87,122,6865.977,8158.14,18.819797969029032,0.287735849,0.870930897,-4.03,Spring,Sunny,1,1
2023-11-26,S005,P0017,Clothing,West,93.75,52.37,75.0,93.75,94,7050.0,8812.5,25.0,0.317567568,0.908563696,-4.17,Summer,Rainy,0,1
2023-11-26,S005,P0018,Electronics,South,33.67,21.37,28.6195,35.02,67,1917.5065,2346.34,22.36412236412238,0.638095238,0.859745926,-1.92,Spring,Snowy,0,1
2023-11-26,S005,P0019,Furniture,North,61.98,38.93,49.584,66.94,66,3272.5440000000003,4418.04,35.00322684737011,0.611111111,0.887693342,1.12,Spring,Cloudy,0,1
2023-11-26,S005,P0020,Groceries,West,32.94,18.74,26.352,38.21,255,6719.76,9743.550000000001,44.99848208864602,0.962264151,0.968955428,4.93,Spring,Rainy,0,1
2023-11-27,S001,P0001,Furniture,North,54.14,35.67,54.14,63.34,187,10124.18,11844.58,16.992981159955676,0.912195122,0.965310758,-0.84,Winter,Snowy,0,0
2023-11-27,S001,P0002,Toys,East,22.05,12.26,19.845,22.05,36,714.42,793.8000000000001,11.111111111111121,0.220858896,0.727860898,4.08,Autumn,Snowy,1,0
2023-11-27,S001,P0003,Electronics,West,31.21,18.22,31.21,34.02,103,3214.63,3504.0600000000004,9.003524511374566,0.62804878,0.842260201,-4.35,Spring,Sunny,1,0
2023-11-27,S001,P0004,Toys,East,13.65,9.52,11.6025,12.69,28,324.87,355.32,9.37297996121526,0.145833333,0.677146312,1.14,Winter,Rainy,1,0
2023-11-27,S001,P0005,Clothing,North,86.62,69.24,69.296,80.56,18,1247.3280000000002,1450.08,16.254906488108976,0.086124402,1.607142857,-3.0,Spring,Rainy,0,0
2023-11-27,S001,P0006,Furniture,East,58.38,37.26,46.704,61.3,121,5651.184,7417.299999999999,31.25214114422747,0.362275449,0.927132021,2.49,Winter,Cloudy,0,0
2023-11-27,S001,P0007,Electronics,South,52.8,33.52,44.88,56.5,29,1301.52,1638.5,25.891265597147946,0.483333333,0.61965812,4.32,Winter,Snowy,1,0
2023-11-27,S001,P0008,Furniture,North,75.23,46.02,60.184,86.51,410,24675.44,35469.1,43.74252292968232,0.936073059,0.986193294,-0.46,Autumn,Rainy,1,0
2023-11-27,S001,P0009,Groceries,West,56.0,35.62,44.8,44.24,8,358.4,353.92,-1.2499999999999893,0.043478261,0.441744892,0.64,Spring,Snowy,0,0
2023-11-27,S001,P0010,Furniture,North,18.64,13.25,15.844,22.18,407,6448.508,9027.26,39.98990154001515,0.884782609,0.99906721,4.33,Autumn,Sunny,0,0
2023-11-27,S001,P0011,Furniture,South,94.72,49.33,89.984,122.19,385,34643.84,47043.15,35.79080725462305,0.918854415,1.011241858,0.84,Winter,Sunny,1,0
2023-11-27,S001,P0012,Electronics,West,72.82,52.88,65.538,61.9,11,720.918,680.9,-5.5509780585309265,0.127906977,0.34733186,0.67,Spring,Rainy,1,0
2023-11-27,S001,P0013,Electronics,South,16.08,12.46,12.864,16.56,139,1788.096,2301.8399999999997,28.731343283582074,0.412462908,0.990875392,2.52,Autumn,Snowy,1,0
2023-11-27,S001,P0014,Groceries,West,48.2,35.25,45.79,38.78,13,595.27,504.14,-15.309019436558197,0.042207792,0.660904931,0.89,Autumn,Cloudy,0,0
2023-11-27,S001,P0015,Clothing,West,90.59,53.12,86.0605,96.03,166,14286.043000000001,15940.98,11.584292445430826,0.72173913,0.936741719,-4.68,Spring,Sunny,0,0
2023-11-27,S001,P0016,Electronics,West,16.49,11.45,13.192,16.16,38,501.296,614.08,22.498483929654338,0.59375,0.745390349,-3.07,Summer,Rainy,0,0
2023-11-27,S001,P0017,Clothing,North,92.64,48.22,83.376,95.42,137,11422.512,13072.54,14.445403953175969,0.550200803,0.979971388,2.61,Autumn,Snowy,1,0
2023-11-27,S001,P0018,Clothing,East,32.21,17.61,30.5995,38.01,80,2447.96,3040.7999999999997,24.217715975751236,0.754716981,0.934688632,-2.06,Winter,Snowy,1,0
2023-11-27,S001,P0019,Furniture,South,38.36,28.2,38.36,46.42,89,3414.04,4131.38,21.01147028154328,0.700787402,0.869820172,0.29,Summer,Sunny,1,0
2023-11-27,S001,P0020,Furniture,South,49.49,27.9,49.49,46.52,22,1088.78,1023.44,-6.00121236613457,0.258823529,0.890688259,4.62,Spring,Snowy,0,0
2023-11-27,S002,P0001,Clothing,East,23.66,15.2,18.928,25.08,34,643.552,852.7199999999999,32.50211327134402,0.523076923,0.750883392,-1.22,Spring,Sunny,1,0
2023-11-27,S002,P0002,Groceries,North,47.2,26.47,37.76,42.01,40,1510.3999999999999,1680.3999999999999,11.255296610169491,0.119402985,1.054852321,1.97,Spring,Rainy,1,0
2023-11-27,S002,P0003,Groceries,West,72.25,38.35,65.025,83.09,142,9233.550000000001,11798.78,27.78162245290272,0.570281124,0.902791023,3.18,Winter,Rainy,1,0
2023-11-27,S002,P0004,Clothing,West,87.19,51.14,69.752,92.42,50,3487.6,4621.0,32.4979928890928,0.555555556,0.874890639,0.59,Spring,Sunny,1,0
2023-11-27,S002,P0005,Groceries,East,87.96,68.61,79.164,76.53,35,2770.7400000000002,2678.55,-3.3272699711990303,0.189189189,1.092384519,-0.02,Spring,Snowy,0,0
2023-11-27,S002,P0006,Electronics,North,23.89,14.75,19.112,27.0,115,2197.8799999999997,3105.0,41.27249895353706,0.471311475,1.063337957,3.18,Autumn,Sunny,1,0
2023-11-27,S002,P0007,Toys,East,95.96,59.96,81.566,113.23,152,12398.032000000001,17210.96,38.82009660888115,0.586872587,0.89501266,3.57,Summer,Sunny,1,0
2023-11-27,S002,P0008,Furniture,East,35.12,27.89,28.096,38.63,318,8934.528,12284.34,37.49288154897496,0.676595745,0.94744369,1.34,Autumn,Snowy,1,0
2023-11-27,S002,P0009,Groceries,South,22.17,16.15,17.736,21.5,105,1862.28,2257.5,21.222372575552544,0.766423358,0.834857279,-3.86,Autumn,Rainy,0,0
2023-11-27,S002,P0010,Clothing,South,24.32,16.07,20.672,25.54,33,682.176,842.8199999999999,23.548761609907114,0.286956522,1.072473188,2.32,Autumn,Sunny,1,0
2023-11-27,S002,P0011,Groceries,South,77.92,47.01,70.128,80.26,237,16620.336,19021.620000000003,14.447866757928365,0.59697733,1.033896087,-0.85,Spring,Snowy,1,0
2023-11-27,S002,P0012,Electronics,North,96.76,67.81,87.084,100.63,143,12453.012,14390.09,15.555096228928381,0.722222222,1.019971469,-4.67,Autumn,Cloudy,0,0
2023-11-27,S002,P0013,Electronics,North,90.19,49.83,81.171,93.8,261,21185.631,24481.8,15.558512276551959,0.655778894,0.936894249,-1.69,Autumn,Snowy,0,0
2023-11-27,S002,P0014,Toys,East,62.21,37.46,59.0995,70.3,172,10165.114,12091.6,18.951936987622567,0.815165877,1.053921569,-1.41,Autumn,Cloudy,0,0
2023-11-27,S002,P0015,Electronics,South,65.78,41.71,62.491,71.04,40,2499.64,2841.6000000000004,13.680369973276163,0.512820513,1.148765078,1.71,Autumn,Snowy,1,0
2023-11-27,S002,P0016,Clothing,West,87.57,64.57,87.57,71.03,40,3502.7999999999997,2841.2,-18.887746945300897,0.097799511,0.660066007,-1.38,Autumn,Cloudy,0,0
2023-11-27,S002,P0017,Electronics,South,58.67,34.2,55.7365,68.64,103,5740.8595,7069.92,23.150897526755358,0.457777778,0.970965309,-2.49,Summer,Sunny,1,0
2023-11-27,S002,P0018,Clothing,North,80.58,50.21,64.464,70.91,54,3481.056,3829.14,9.999379498634895,0.153409091,0.776531493,-0.26,Winter,Snowy,0,0
2023-11-27,S002,P0019,Groceries,North,79.82,58.07,71.838,71.84,79,5675.201999999999,5675.360000000001,0.002784041872003048,0.232352941,0.821461994,-0.22,Spring,Snowy,0,0
2023-11-27,S002,P0020,Toys,East,80.51,52.95,68.4335,79.7,47,3216.3745,3745.9,16.46342799944473,0.151125402,0.982236155,1.27,Summer,Cloudy,0,0
2023-11-27,S003,P0001,Furniture,West,57.1,34.53,48.535,57.67,182,8833.369999999999,10495.94,18.821469042958704,0.378378378,0.965158827,-0.95,Summer,Snowy,0,0
2023-11-27,S003,P0002,Groceries,East,97.16,66.8,77.728,100.07,113,8783.264,11307.91,28.74382461918485,0.443137255,1.002306191,-0.96,Spring,Rainy,1,0
2023-11-27,S003,P0003,Groceries,South,48.93,37.94,39.144,46.48,65,2544.3599999999997,3021.2,18.741058655221742,0.165394402,1.085323092,4.92,Summer,Rainy,0,0
2023-11-27,S003,P0004,Furniture,East,95.44,75.92,90.668,117.39,344,31189.792,40382.16,29.472360700577926,0.898172324,0.975803478,3.53,Spring,Cloudy,1,0
2023-11-27,S003,P0005,Toys,East,16.57,9.08,15.7415,19.72,343,5399.3345,6763.96,25.27395737382078,0.863979849,1.01120283,4.78,Autumn,Snowy,1,0
2023-11-27,S003,P0006,Groceries,North,15.73,11.55,14.9435,18.4,86,1285.141,1582.3999999999999,23.13045805868771,0.253687316,0.975720445,4.66,Winter,Sunny,1,0
2023-11-27,S003,P0007,Groceries,South,52.86,41.77,44.931,47.05,7,314.517,329.34999999999997,4.716120273307961,0.056,0.320806599,3.93,Spring,Snowy,1,0
2023-11-27,S003,P0008,Groceries,West,35.27,28.2,28.216,34.21,119,3357.704,4070.9900000000002,21.243266231925148,0.241869919,1.009843856,-4.24,Spring,Sunny,1,0
2023-11-27,S003,P0009,Furniture,South,16.42,11.74,13.957,19.54,404,5638.628000000001,7894.16,40.001432972701856,0.812877264,0.975468418,-3.53,Summer,Snowy,1,0
2023-11-27,S003,P0010,Furniture,North,65.0,41.0,55.25,74.75,13,718.25,971.75,35.294117647058826,0.108333333,1.7310253,4.15,Winter,Sunny,0,0
2023-11-27,S003,P0011,Furniture,East,16.58,9.77,14.922,19.73,124,1850.328,2446.52,32.22088191931377,0.879432624,0.995104727,-3.35,Winter,Sunny,0,0
2023-11-27,S003,P0012,Electronics,West,49.81,28.49,47.3195,39.35,2,94.639,78.7,-16.8418939337905,0.008130081,0.088809947,-2.6,Spring,Snowy,0,0
2023-11-27,S003,P0013,Clothing,North,64.81,37.85,61.5695,73.24,182,11205.649,13329.679999999998,18.95500207083052,0.91,0.933668496,4.81,Spring,Rainy,0,0
2023-11-27,S003,P0014,Electronics,South,59.85,30.07,47.88,70.62,87,4165.56,6143.9400000000005,47.4937343358396,0.630434783,1.05377907,-4.16,Winter,Cloudy,1,0
2023-11-27,S003,P0015,Clothing,South,16.34,11.15,14.706,18.95,261,3838.266,4945.95,28.858969128246976,0.622911695,0.959135675,1.65,Autumn,Sunny,1,0
2023-11-27,S003,P0016,Toys,East,52.51,32.57,52.51,51.98,127,6668.7699999999995,6601.46,-1.0093315558941176,0.445614035,0.983428837,-3.81,Spring,Rainy,1,0
2023-11-27,S003,P0017,Furniture,West,70.92,50.81,56.736,71.63,144,8169.9839999999995,10314.72,26.251410039481105,0.441717791,1.042269832,-0.2,Summer,Snowy,0,0
2023-11-27,S003,P0018,Toys,North,19.28,11.39,15.424,20.24,85,1311.04,1720.3999999999999,31.22406639004149,0.658914729,0.831458476,0.28,Spring,Cloudy,0,0
2023-11-27,S003,P0019,Clothing,South,48.45,29.89,46.0275,49.9,93,4280.5575,4640.7,8.413448481885819,0.534482759,0.919426594,-3.42,Spring,Cloudy,1,0
2023-11-27,S003,P0020,Groceries,South,46.62,35.45,37.296,57.34,228,8503.488,13073.52,53.74302874302875,0.901185771,0.940361297,2.14,Summer,Rainy,1,0
2023-11-27,S004,P0001,Electronics,North,54.7,34.67,49.23,58.53,192,9452.16,11237.76,18.890920170627677,0.553314121,1.01276506,-3.47,Winter,Rainy,1,0
2023-11-27,S004,P0002,Groceries,North,53.41,39.77,45.3985,53.41,83,3768.0755,4433.03,17.647058823529406,0.576388889,0.871391076,2.55,Autumn,Rainy,1,0
2023-11-27,S004,P0003,Clothing,South,47.02,29.81,42.318,42.32,75,3173.85,3174.0,0.004726121272277623,0.161637931,0.87535014,-1.9,Autumn,Rainy,1,0
2023-11-27,S004,P0004,Electronics,North,88.8,57.24,79.92,103.01,266,21258.72,27400.66,28.891391391391398,0.768786127,0.935170862,-2.46,Summer,Cloudy,0,0
2023-11-27,S004,P0005,Electronics,West,25.98,20.19,24.681,32.99,293,7231.533,9666.07,33.665572707750904,0.818435754,0.983287469,0.33,Summer,Cloudy,1,0
2023-11-27,S004,P0006,Electronics,South,12.51,8.73,11.259,14.64,474,5336.7660000000005,6939.360000000001,30.029309885424993,0.973305955,0.976192438,-0.64,Summer,Snowy,0,0
2023-11-27,S004,P0007,Groceries,South,20.7,13.31,20.7,20.29,40,828.0,811.5999999999999,-1.9806763285024163,0.126182965,0.715947736,-0.28,Winter,Cloudy,1,0
2023-11-27,S004,P0008,Furniture,East,86.12,51.36,81.814,105.07,99,8099.585999999999,10401.929999999998,28.425452856479332,0.712230216,0.926792735,0.89,Winter,Cloudy,1,0
2023-11-27,S004,P0009,Toys,South,89.25,65.05,71.4,82.11,59,4212.6,4844.49,14.999999999999991,0.162983425,0.780526525,-4.54,Autumn,Sunny,1,0
2023-11-27,S004,P0010,Toys,West,86.97,46.6,82.6215,80.88,134,11071.280999999999,10837.92,-2.107804869192646,0.348051948,1.008504553,0.83,Spring,Rainy,0,0
2023-11-27,S004,P0011,Furniture,West,18.91,13.3,17.9645,21.75,261,4688.7345000000005,5676.75,21.072114447938983,0.833865815,0.937062435,1.1,Spring,Rainy,1,0
2023-11-27,S004,P0012,Electronics,South,26.05,17.12,24.7475,23.44,22,544.4449999999999,515.6800000000001,-5.283361955753096,0.083969466,0.787119857,-3.37,Spring,Cloudy,1,0
2023-11-27,S004,P0013,Toys,West,13.91,11.03,13.2145,13.77,86,1136.447,1184.22,4.203715615422456,0.445595855,1.037269328,-3.15,Autumn,Rainy,1,0
2023-11-27,S004,P0014,Groceries,East,54.95,41.95,43.96,51.1,13,571.48,664.3000000000001,16.242038216560513,0.033942559,0.632911392,-0.33,Winter,Cloudy,1,0
2023-11-27,S004,P0015,Groceries,East,10.02,6.24,10.02,10.72,233,2334.66,2497.76,6.986027944111788,0.506521739,0.99047781,0.96,Summer,Rainy,1,0
2023-11-27,S004,P0016,Furniture,West,41.37,27.53,41.37,38.47,25,1034.25,961.75,-7.009910563210052,0.301204819,0.608272506,0.62,Summer,Rainy,0,0
2023-11-27,S004,P0017,Electronics,North,63.61,46.4,60.4295,79.51,295,17826.7025,23455.45,31.574810316153552,0.803814714,0.988572769,3.17,Spring,Sunny,1,0
2023-11-27,S004,P0018,Electronics,East,62.89,32.63,62.89,66.03,69,4339.41,4556.07,4.992844649387821,0.297413793,1.049110537,0.43,Summer,Cloudy,0,0
2023-11-27,S004,P0019,Electronics,West,39.37,26.9,33.4645,41.73,39,1305.1155,1627.4699999999998,24.699308222145845,0.40625,1.162097735,4.65,Autumn,Rainy,0,0
2023-11-27,S004,P0020,Groceries,East,62.21,44.52,52.8785,66.56,83,4388.9155,5524.4800000000005,25.873464640638446,0.220159151,0.98986285,0.8,Winter,Sunny,0,0
2023-11-27,S005,P0001,Clothing,South,23.94,14.5,21.546,24.66,239,5149.494,5893.74,14.452798663324984,0.587223587,0.926967382,0.06,Autumn,Rainy,1,0
2023-11-27,S005,P0002,Clothing,West,81.44,50.38,69.224,79.81,88,6091.712,7023.280000000001,15.292384144227434,0.451282051,0.809121,-1.06,Spring,Cloudy,0,0
2023-11-27,S005,P0003,Furniture,East,42.87,26.5,34.296,49.3,333,11420.568,16416.899999999998,43.74854210403545,0.919889503,0.997334451,-1.83,Spring,Sunny,0,0
2023-11-27,S005,P0004,Toys,East,16.82,12.4,14.297,16.15,36,514.692,581.4,12.960760998810924,0.553846154,0.815032828,-3.54,Autumn,Sunny,0,0
2023-11-27,S005,P0005,Clothing,East,55.18,42.78,55.18,61.25,103,5683.54,6308.75,11.000362450163104,0.52020202,0.967317806,-0.79,Summer,Rainy,1,0
2023-11-27,S005,P0006,Electronics,North,42.57,31.52,36.1845,44.7,39,1411.1955,1743.3000000000002,23.533557186087975,0.629032258,0.787242632,-0.52,Spring,Cloudy,0,0
2023-11-27,S005,P0007,Furniture,North,80.78,47.39,80.78,76.74,127,10259.06,9745.98,-5.0012379301807455,0.386018237,0.960665658,2.19,Spring,Sunny,0,0
2023-11-27,S005,P0008,Toys,West,61.27,31.96,55.143,77.81,180,9925.74,14005.800000000001,41.10585205737809,0.9,0.987058565,-1.86,Winter,Cloudy,1,0
2023-11-27,S005,P0009,Clothing,West,62.74,40.45,62.74,72.15,445,27919.3,32106.750000000004,14.998406120497295,0.89,0.986608726,2.58,Autumn,Snowy,1,0
2023-11-27,S005,P0010,Groceries,West,15.05,10.64,12.04,15.05,30,361.2,451.5,25.000000000000018,0.566037736,0.828500414,-3.77,Autumn,Cloudy,1,0
2023-11-27,S005,P0011,Furniture,East,62.36,44.26,59.242,81.07,439,26007.237999999998,35589.729999999996,36.845481246413016,0.910788382,0.987359993,4.8,Summer,Cloudy,1,0
2023-11-27,S005,P0012,Toys,South,43.09,23.55,34.472,48.26,291,10031.352,14043.66,39.997679275934075,0.607515658,1.023314696,-4.47,Winter,Cloudy,0,0
2023-11-27,S005,P0013,Toys,East,35.91,26.62,28.728,44.17,250,7182.0,11042.5,53.75243664717348,0.847457627,0.948694596,1.45,Winter,Rainy,1,0
2023-11-27,S005,P0014,Clothing,South,11.66,7.93,11.66,12.36,87,1014.42,1075.32,6.003430531732413,0.517857143,0.848863304,4.17,Winter,Snowy,0,0
2023-11-27,S005,P0015,Toys,East,45.67,31.18,45.67,53.43,37,1689.79,1976.91,16.991460477337416,0.552238806,1.037868163,1.01,Winter,Sunny,1,0
2023-11-27,S005,P0016,Toys,South,61.79,43.4,58.7005,59.94,27,1584.9134999999999,1618.3799999999999,2.1115663410022054,0.155172414,0.962223806,-3.09,Winter,Rainy,1,0
2023-11-27,S005,P0017,Groceries,East,53.67,35.74,50.9865,57.43,92,4690.758,5283.56,12.637658988163533,0.370967742,1.030581382,-3.5,Winter,Cloudy,1,0
2023-11-27,S005,P0018,Furniture,East,96.58,54.4,82.093,100.44,312,25613.016,31337.28,22.34904315836916,0.789873418,1.007589214,1.26,Autumn,Rainy,0,0
2023-11-27,S005,P0019,Clothing,East,52.18,32.04,41.744,52.7,79,3297.776,4163.3,26.245688003066313,0.291512915,0.952610635,-3.72,Winter,Cloudy,0,0
2023-11-27,S005,P0020,Furniture,East,55.33,34.22,44.264,48.69,11,486.90400000000005,535.5899999999999,9.99909633110427,0.051643192,0.839694656,4.31,Spring,Rainy,0,0
2023-11-28,S001,P0001,Clothing,South,58.03,37.98,46.424,51.65,89,4131.736,4596.849999999999,11.257108392210924,0.198218263,0.938917607,-2.6,Spring,Sunny,0,0
2023-11-28,S001,P0002,Groceries,South,64.76,49.49,55.046,57.64,40,2201.84,2305.6,4.712422337681215,0.15936255,0.696257615,-1.39,Winter,Sunny,0,0
2023-11-28,S001,P0003,Furniture,North,64.6,49.4,54.91,71.71,169,9279.789999999999,12118.99,30.595519941722817,0.482857143,1.017581888,3.16,Winter,Sunny,0,0
2023-11-28,S001,P0004,Clothing,East,36.42,27.41,29.136,34.96,81,2360.016,2831.76,19.989017023613407,0.397058824,0.837468983,2.06,Autumn,Rainy,1,0
2023-11-28,S001,P0005,Electronics,North,46.86,24.06,39.831,39.83,4,159.324,159.32,-0.002510607315921706,0.012084592,0.175746924,1.02,Autumn,Sunny,0,0
2023-11-28,S001,P0006,Clothing,West,56.94,41.6,51.246,53.52,81,4150.926,4335.12,4.437419505912659,0.292418773,0.837295845,-0.84,Summer,Rainy,0,0
2023-11-28,S001,P0007,Electronics,West,67.63,53.17,54.104,71.01,219,11848.776,15551.19,31.24722756173297,0.517730496,0.969756011,0.8,Winter,Snowy,0,0
2023-11-28,S001,P0008,Groceries,North,98.57,60.28,98.57,94.63,71,6998.469999999999,6718.73,-3.9971593791214346,0.351485149,0.782196761,-0.9,Spring,Rainy,1,0
2023-11-28,S001,P0009,Groceries,South,95.34,66.12,95.34,92.48,270,25741.8,24969.600000000002,-2.999790224459827,0.548780488,0.987961506,-4.52,Autumn,Cloudy,0,0
2023-11-28,S001,P0010,Groceries,North,98.14,68.73,98.14,114.82,185,18155.9,21241.699999999997,16.996127980436103,0.885167464,0.973172015,-1.81,Winter,Snowy,0,0
2023-11-28,S001,P0011,Groceries,North,30.25,15.61,28.7375,27.83,96,2758.8,2671.68,-3.1578947368421137,0.317880795,0.85106383,2.66,Spring,Sunny,0,0
2023-11-28,S001,P0012,Electronics,South,59.36,45.06,47.488,49.57,72,3419.136,3569.04,4.384265498652293,0.161434978,0.854802327,-4.42,Spring,Snowy,1,0
2023-11-28,S001,P0013,Groceries,West,94.48,51.84,75.584,88.81,74,5593.216,6571.9400000000005,17.49841236240474,0.185929648,0.873878129,4.73,Autumn,Cloudy,1,0
2023-11-28,S001,P0014,Clothing,East,98.24,50.23,93.328,102.17,37,3453.136,3780.29,9.474112806446081,0.128919861,0.705164856,-2.09,Summer,Sunny,1,0
2023-11-28,S001,P0015,Groceries,West,50.4,28.45,40.32,56.95,104,4193.28,5922.8,41.245039682539684,0.468468468,0.952032223,-4.33,Summer,Sunny,1,0
2023-11-28,S001,P0016,Groceries,North,24.08,18.36,22.876,30.58,127,2905.252,3883.66,33.67721629655533,0.9921875,0.914656104,-2.49,Summer,Cloudy,1,0
2023-11-28,S001,P0017,Groceries,North,69.27,52.13,58.8795,81.74,239,14072.2005,19535.86,38.82590714934739,0.671348315,0.993515131,-0.47,Summer,Sunny,0,0
2023-11-28,S001,P0018,Groceries,East,41.67,30.74,33.336,47.92,225,7500.599999999999,10782.0,43.74850011999041,0.596816976,0.915601856,4.51,Winter,Sunny,0,0
2023-11-28,S001,P0019,Clothing,East,81.3,52.26,81.3,86.99,91,7398.3,7916.089999999999,6.998769987699874,0.300330033,0.944277265,-3.78,Winter,Cloudy,1,0
2023-11-28,S001,P0020,Groceries,East,69.82,54.51,62.838,81.69,269,16903.422,21974.61,30.00095483624558,0.953900709,0.985709051,-4.39,Summer,Cloudy,0,0
2023-11-28,S002,P0001,Electronics,North,29.71,22.49,23.768,34.17,370,8794.16,12642.900000000001,43.76472568158869,0.862470862,0.964873393,-2.85,Spring,Sunny,0,0
2023-11-28,S002,P0002,Toys,West,53.78,42.97,48.402,59.16,73,3533.346,4318.679999999999,22.226354282880862,0.41954023,1.124287694,-3.96,Winter,Cloudy,0,0
2023-11-28,S002,P0003,Toys,West,65.28,43.55,58.752,78.34,289,16979.328,22640.260000000002,33.34014161220043,0.78746594,0.940449073,4.54,Summer,Cloudy,0,0
2023-11-28,S002,P0004,Electronics,North,66.66,51.59,53.328,76.66,59,3146.3520000000003,4522.94,43.751875187518735,0.842857143,1.028950122,1.23,Spring,Sunny,0,0
2023-11-28,S002,P0005,Clothing,East,44.31,32.53,37.6635,50.96,180,6779.43,9172.8,35.30341046371156,0.5625,0.933609959,3.03,Summer,Snowy,1,0
2023-11-28,S002,P0006,Toys,South,76.5,59.96,72.675,90.27,101,7340.174999999999,9117.27,24.210526315789473,0.748148148,1.079405792,-1.09,Summer,Rainy,1,0
2023-11-28,S002,P0007,Groceries,West,21.67,16.83,18.4195,23.19,94,1731.433,2179.86,25.89918293113278,0.556213018,0.984499372,3.43,Autumn,Sunny,0,0
2023-11-28,S002,P0008,Furniture,West,11.42,6.83,9.707,12.79,329,3193.603,4207.91,31.760585144740887,0.697033898,0.990486513,2.83,Summer,Snowy,0,0
2023-11-28,S002,P0009,Clothing,North,21.72,14.1,20.634,20.2,29,598.386,585.8,-2.1033246098672147,0.085798817,0.589430894,1.52,Summer,Rainy,1,0
2023-11-28,S002,P0010,Clothing,West,10.74,7.44,9.129,11.06,18,164.322,199.08,21.15237156315041,0.043902439,1.533219761,3.9,Spring,Rainy,1,0
2023-11-28,S002,P0011,Electronics,North,35.2,21.53,35.2,38.72,132,4646.400000000001,5111.04,9.999999999999988,0.368715084,0.877018138,-0.54,Summer,Sunny,1,0
2023-11-28,S002,P0012,Groceries,East,38.87,27.78,34.983,44.31,113,3953.0789999999997,5007.030000000001,26.66152131035076,0.697530864,0.958764636,-3.03,Winter,Snowy,1,0
2023-11-28,S002,P0013,Toys,North,93.14,68.69,79.169,103.39,154,12192.026,15922.06,30.594045649180874,0.386934673,0.916175858,4.07,Winter,Rainy,1,0
2023-11-28,S002,P0014,Groceries,West,14.17,10.17,12.0445,14.74,108,1300.806,1591.92,22.37950931960647,0.526829268,0.841777085,3.41,Autumn,Snowy,1,0
2023-11-28,S002,P0015,Toys,West,86.24,45.08,81.928,75.03,21,1720.4879999999998,1575.63,-8.419587930866122,0.093333333,0.530973451,2.72,Summer,Cloudy,0,0
2023-11-28,S002,P0016,Furniture,South,54.53,41.92,51.8035,49.08,64,3315.424,3141.12,-5.257366780236859,0.273504274,0.833876221,2.36,Spring,Rainy,0,0
2023-11-28,S002,P0017,Toys,East,11.7,8.52,9.945,11.47,90,895.0500000000001,1032.3,15.334338863750633,0.333333333,0.816548721,1.83,Summer,Snowy,0,0
2023-11-28,S002,P0018,Toys,East,83.21,44.79,83.21,77.39,112,9319.519999999999,8667.68,-6.994351640427826,0.232365145,0.922038363,-2.0,Autumn,Cloudy,0,0
2023-11-28,S002,P0019,Clothing,North,44.63,26.69,35.704,39.72,63,2249.352,2502.36,11.248039435357377,0.308823529,0.949510173,1.19,Autumn,Rainy,0,0
2023-11-28,S002,P0020,Groceries,North,98.78,55.75,88.902,110.63,173,15380.046,19138.989999999998,24.44039504173134,0.600694444,0.964970995,-3.94,Winter,Cloudy,0,0
2023-11-28,S003,P0001,Electronics,South,56.43,39.31,47.9655,60.38,165,7914.3075,9962.7,25.88214445799586,0.353319058,0.940278094,2.45,Winter,Cloudy,1,0
2023-11-28,S003,P0002,Electronics,North,91.36,73.05,73.088,84.96,9,657.7919999999999,764.64,16.243432574430823,0.025069638,6.206896552,-2.67,Spring,Rainy,0,0
2023-11-28,S003,P0003,Clothing,East,95.9,70.71,95.9,98.78,161,15439.900000000001,15903.58,3.003128258602706,0.542087542,0.970230204,1.39,Spring,Rainy,1,0
2023-11-28,S003,P0004,Toys,North,51.62,38.49,43.877,59.36,100,4387.7,5936.0,35.28728035189278,0.568181818,0.962927299,2.88,Winter,Cloudy,1,0
2023-11-28,S003,P0005,Toys,West,83.82,47.48,83.82,98.07,204,17099.28,20006.28,17.00071581961346,0.812749004,1.001374435,-3.77,Autumn,Sunny,1,0
2023-11-28,S003,P0006,Electronics,South,62.11,32.94,49.688,71.43,112,5565.0560000000005,8000.160000000001,43.757043954274685,0.861538462,0.919917864,0.82,Spring,Snowy,1,0
2023-11-28,S003,P0007,Groceries,North,97.36,64.54,82.756,111.96,463,38316.028,51837.479999999996,35.289284160665076,0.958592133,0.991328552,-1.56,Spring,Sunny,0,0
2023-11-28,S003,P0008,Clothing,North,24.96,17.24,22.464,27.71,63,1415.232,1745.73,23.35292022792024,0.286363636,0.940579277,3.35,Summer,Snowy,1,0
2023-11-28,S003,P0009,Clothing,North,43.67,24.7,43.67,42.36,170,7423.900000000001,7201.2,-2.9997710098465817,0.440414508,1.017598468,2.8,Spring,Snowy,0,0
2023-11-28,S003,P0010,Electronics,West,67.8,40.98,64.41,88.14,404,26021.64,35608.56,36.842105263157904,0.985365854,1.001561841,3.61,Winter,Sunny,1,0
