date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend,rule_price,rule_revenue,baseline_revenue
2023-09-29,S005,P0016,Electronics,South,197,47,146,48.58,68.95,0.15,Snowy,0,69.25,Summer,149,47.19,21.76,0.315591008,0.947962888,0.237373737,-0.3,58.6075,2754.5525,0.313333333,1.436458333,150,0.752525253,4,9,0,60.131295,2826.170865,3240.65
2023-09-29,S005,P0015,Electronics,South,486,406,168,425.74,34.89,0.05,Sunny,0,35.62,Winter,471,19.51,15.38,0.440813987,0.951398978,0.833675565,-0.73,33.1455,13457.073,0.860169492,0.085724816,80,0.967145791,4,9,0,37.733535,15319.81521,14165.34
2023-09-29,S005,P0014,Clothing,South,174,140,93,130.94,59.82,0.2,Rainy,1,62.95,Spring,396,38.71,21.11,0.352892009,1.061088374,0.8,-3.13,47.856,6699.84,0.352644836,0.424255319,34,2.262857143,4,9,0,62.811,8793.54,8374.8
2023-09-29,S005,P0013,Electronics,East,460,280,64,295.69,59.21,0.0,Sunny,0,55.3,Spring,397,42.63,16.58,0.280020267,0.943745998,0.607375271,3.91,59.21,16578.8,0.703517588,0.210711744,180,0.861171367,4,9,0,62.170500000000004,17407.74,16578.8
2023-09-29,S005,P0012,Furniture,East,90,77,41,85.59,90.46,0.2,Snowy,1,93.29,Summer,152,45.6,44.86,0.495909794,0.889248181,0.846153846,-2.83,72.368,5572.336,0.503267974,1.15974359,13,1.67032967,4,9,0,87.65573999999998,6749.491979999999,6965.419999999999
2023-09-29,S005,P0011,Clothing,East,444,287,183,305.66,41.7,0.2,Snowy,1,43.51,Autumn,460,26.28,15.42,0.369784173,0.935889911,0.64494382,-1.81,33.36,9574.32,0.622559653,0.144791667,157,1.033707865,4,9,0,43.785000000000004,12566.295000000002,11967.900000000001
2023-09-29,S004,P0016,Furniture,South,56,42,32,50.35,59.37,0.2,Snowy,1,60.25,Spring,172,35.23,24.14,0.406602661,0.817916261,0.736842105,-0.88,47.496,1994.832,0.242774566,1.380697674,14,3.01754386,4,9,0,56.40149999999999,2368.863,2493.54
2023-09-29,S005,P0010,Toys,North,306,78,167,91.06,34.41,0.2,Snowy,1,37.96,Spring,204,22.7,11.71,0.34030805,0.847273517,0.254071661,-3.55,27.528,2147.184,0.380487805,0.43556962,228,0.664495114,4,9,0,32.51745,2536.3610999999996,2683.9799999999996
2023-09-29,S005,P0008,Groceries,North,76,1,194,10.9,93.06,0.2,Cloudy,0,88.97,Spring,62,70.01,23.05,0.247689663,0.084033613,0.012987013,4.09,74.448,74.448,0.015873016,46.53,75,0.805194805,4,9,0,79.5663,79.5663,93.06
2023-09-29,S005,P0006,Toys,East,474,416,144,414.71,59.94,0.1,Sunny,0,62.66,Spring,514,39.59,20.35,0.339506173,1.000697602,0.875789474,-2.72,53.946,22441.536,0.80776699,0.143741007,58,1.082105263,4,9,0,62.937,26181.791999999998,24935.04
2023-09-29,S005,P0005,Toys,West,339,144,150,158.75,34.86,0.2,Sunny,1,32.86,Autumn,321,20.2,14.66,0.4205393,0.901408451,0.423529412,2.0,27.888,4015.872,0.447204969,0.240413793,195,0.944117647,4,9,0,32.9427,4743.7488,5019.84
2023-09-29,S005,P0004,Clothing,West,383,364,190,356.07,46.11,0.05,Snowy,1,46.0,Spring,472,35.29,10.82,0.234656257,1.019407959,0.947916667,0.11,43.8045,15944.838,0.769556025,0.126328767,19,1.229166667,4,9,0,48.4155,17623.242000000002,16784.04
2023-09-29,S005,P0003,Groceries,North,394,300,55,313.82,64.59,0.1,Cloudy,0,60.23,Autumn,511,42.39,22.2,0.343706456,0.952925481,0.759493671,4.36,58.131,17439.3,0.5859375,0.214584718,94,1.293670886,4,9,0,67.8195,20345.850000000002,19377.0
2023-09-29,S005,P0002,Furniture,East,428,7,104,17.73,91.54,0.1,Sunny,1,92.47,Summer,197,57.69,33.85,0.369783701,0.373731981,0.016317016,-0.93,82.386,576.702,0.035353535,11.4425,421,0.459207459,4,9,0,79.83203400000002,558.8242380000002,640.7800000000001
2023-09-29,S005,P0001,Clothing,North,129,101,149,113.87,74.32,0.1,Sunny,1,79.19,Autumn,370,55.91,18.41,0.247712594,0.87925481,0.776923077,-4.87,66.888,6755.688,0.272237197,0.728627451,28,2.846153846,4,9,0,74.32,7506.32,7506.32
2023-09-29,S004,P0020,Groceries,South,226,142,138,148.6,30.32,0.05,Sunny,1,25.61,Autumn,313,19.76,10.56,0.34828496,0.949197861,0.625550661,4.71,28.804,4090.168,0.452229299,0.212027972,84,1.378854626,4,9,0,31.836000000000002,4520.712,4305.44
2023-09-29,S004,P0019,Electronics,South,307,127,92,143.78,49.15,0.2,Cloudy,1,46.37,Spring,314,33.2,15.95,0.324516785,0.877192982,0.412337662,2.78,39.32,4993.64,0.403174603,0.383984375,180,1.019480519,4,9,0,46.44675,5898.73725,6242.05
2023-09-29,S004,P0018,Electronics,South,366,245,191,264.78,10.15,0.2,Cloudy,0,6.4,Spring,411,7.2,2.95,0.290640394,0.921815035,0.667574932,3.75,8.12,1989.4,0.594660194,0.041260163,121,1.119891008,4,9,0,10.6575,2611.0875,2486.75
2023-09-29,S005,P0009,Clothing,North,307,163,45,170.77,26.2,0.05,Snowy,1,28.73,Summer,241,13.94,12.26,0.467938931,0.948943354,0.529220779,-2.53,24.89,4057.07,0.673553719,0.159756098,144,0.782467532,4,9,0,28.060200000000002,4573.8126,4270.599999999999
2023-09-29,S005,P0019,Groceries,North,408,235,33,252.04,98.19,0.05,Snowy,0,99.22,Winter,502,65.05,33.14,0.337508911,0.928706924,0.574572127,-1.03,93.2805,21920.9175,0.467196819,0.416059322,173,1.227383863,4,9,0,106.192485,24955.233975000003,23074.649999999998
2023-09-29,S003,P0010,Clothing,South,95,24,110,15.54,56.87,0.0,Sunny,1,55.56,Autumn,299,43.6,13.27,0.233339195,1.451027811,0.25,1.31,56.87,1364.88,0.08,2.2748,71,3.114583333,4,9,0,48.62384999999999,1166.9723999999997,1364.8799999999999
2023-09-29,S003,P0008,Groceries,West,158,32,100,31.71,59.52,0.0,Cloudy,0,63.7,Autumn,215,35.76,23.76,0.399193548,0.9782941,0.201257862,-4.18,59.52,1904.64,0.148148148,1.803636364,126,1.352201258,4,9,0,50.8896,1628.4672,1904.64
2023-09-29,S002,P0001,Toys,West,51,42,80,32.45,63.04,0.05,Rainy,0,67.13,Winter,161,45.85,17.19,0.27268401,1.255605381,0.807692308,-4.09,59.888,2515.296,0.259259259,1.466046512,9,3.096153846,4,9,0,61.68464,2590.75488,2647.68
2023-09-29,S001,P0020,Toys,South,252,173,44,173.59,44.0,0.2,Rainy,1,42.05,Summer,376,27.93,16.07,0.365227273,0.990892949,0.683794466,1.95,35.2,6089.6,0.458885942,0.252873563,79,1.486166008,4,9,0,47.124,8152.452,7612.0
2023-09-29,S001,P0019,Toys,East,195,23,26,37.63,28.53,0.2,Sunny,0,32.82,Spring,229,19.73,8.8,0.308447249,0.595392182,0.117346939,-4.29,22.824,524.952,0.1,1.18875,172,1.168367347,4,9,0,24.393150000000002,561.04245,656.19
2023-09-29,S001,P0018,Furniture,South,236,36,77,43.83,90.01,0.05,Snowy,1,86.94,Spring,334,65.52,24.49,0.27208088,0.803033683,0.151898734,3.07,85.5095,3078.342,0.107462687,2.432702703,200,1.4092827,4,9,0,76.95855,2770.5078000000003,3240.36
2023-09-29,S001,P0017,Clothing,South,129,54,164,59.76,41.36,0.1,Sunny,1,45.36,Summer,337,32.83,8.53,0.206237911,0.888742594,0.415384615,-4.0,37.224,2010.096,0.159763314,0.752,75,2.592307692,4,9,0,37.96848000000001,2050.2979200000004,2233.44
2023-09-29,S001,P0016,Toys,East,382,82,68,96.91,56.05,0.0,Sunny,0,51.6,Spring,344,33.0,23.05,0.411239964,0.83750383,0.214099217,4.45,56.05,4596.1,0.237681159,0.675301205,300,0.898172324,4,9,0,50.445,4136.49,4596.099999999999
2023-09-29,S001,P0015,Toys,South,96,85,130,78.86,25.06,0.15,Sunny,1,27.6,Autumn,171,17.47,7.59,0.302873105,1.064362635,0.87628866,-2.54,21.301,1810.585,0.494186047,0.291395349,11,1.762886598,4,9,0,26.313,2236.605,2130.1
2023-09-29,S001,P0014,Furniture,East,291,18,166,35.83,43.02,0.05,Cloudy,0,44.35,Spring,217,26.28,16.74,0.389121339,0.488732012,0.061643836,-1.33,40.869,735.642,0.082568807,2.264210526,273,0.743150685,4,9,0,36.7821,662.0778,774.36
2023-09-29,S001,P0013,Clothing,North,274,147,168,146.64,62.58,0.0,Rainy,0,65.34,Autumn,379,47.57,15.01,0.239852988,0.995665131,0.534545455,-2.76,62.58,9199.26,0.386842105,0.422837838,127,1.378181818,4,9,0,65.709,9659.223,9199.26
2023-09-29,S001,P0012,Furniture,North,241,218,192,230.77,63.39,0.2,Rainy,0,63.96,Autumn,468,34.47,28.92,0.456223379,0.940587652,0.900826446,-0.57,50.712,11055.216,0.464818763,0.289452055,23,1.933884298,4,9,0,66.5595,14509.971,13819.02
2023-09-29,S001,P0011,Electronics,East,416,384,45,386.01,80.75,0.1,Rainy,0,77.54,Winter,448,55.41,25.34,0.31380805,0.992222423,0.920863309,3.21,72.675,27907.2,0.855233853,0.20974026,32,1.074340528,4,9,0,87.33112500000001,33535.152,31008.0
2023-09-29,S001,P0010,Groceries,West,414,369,131,377.69,37.68,0.05,Snowy,1,35.13,Summer,510,27.4,10.28,0.272823779,0.974411788,0.889156627,2.55,35.796,13208.724,0.722113503,0.101837838,45,1.228915663,4,9,0,40.35528,14891.098320000001,13903.92
2023-09-29,S001,P0009,Furniture,South,362,32,150,36.72,74.25,0.0,Cloudy,1,76.02,Summer,235,45.46,28.79,0.387744108,0.84835631,0.08815427,-1.77,74.25,2376.0,0.13559322,2.25,330,0.64738292,4,9,0,64.753425,2072.1096,2376.0
2023-09-29,S001,P0008,Toys,West,323,70,108,85.6,88.46,0.0,Cloudy,0,84.31,Autumn,252,70.04,18.42,0.208229708,0.808314088,0.216049383,4.15,88.46,6192.2,0.276679842,1.245915493,253,0.777777778,4,9,0,75.63329999999999,5294.330999999999,6192.2
2023-09-29,S001,P0007,Furniture,South,444,382,68,397.53,26.67,0.05,Sunny,1,31.45,Winter,526,17.85,8.82,0.330708661,0.95852257,0.858426966,-4.78,25.3365,9678.543,0.724857685,0.069634465,62,1.182022472,4,9,0,28.843605000000004,11018.257110000002,10187.94
2023-09-29,S001,P0006,Clothing,North,418,365,158,370.39,69.01,0.15,Cloudy,0,69.42,Autumn,612,49.84,19.17,0.277785828,0.982794367,0.871121718,-0.41,58.6585,21410.3525,0.5954323,0.188551913,53,1.460620525,4,9,0,72.46050000000001,26448.082500000004,25188.65
2023-09-29,S001,P0005,Groceries,West,162,34,43,50.18,10.99,0.15,Rainy,0,14.52,Spring,187,5.86,5.13,0.466787989,0.664322001,0.208588957,-3.53,9.3415,317.611,0.180851064,0.314,128,1.147239264,4,9,0,10.6971165,363.701961,373.66
2023-09-29,S001,P0004,Toys,North,474,311,68,318.43,35.62,0.0,Sunny,0,37.34,Autumn,363,25.65,9.97,0.279898933,0.973609241,0.654736842,-1.72,35.62,11077.82,0.854395604,0.114166667,163,0.764210526,4,9,0,37.400999999999996,11631.711,11077.82
2023-09-29,S001,P0003,Furniture,North,338,164,77,182.79,25.17,0.2,Snowy,0,28.99,Autumn,320,13.56,11.61,0.461263409,0.89232276,0.483775811,-3.82,20.136,3302.304,0.510903427,0.152545455,174,0.943952802,4,9,0,23.785650000000004,3900.8466000000008,4127.88
2023-09-29,S001,P0002,Groceries,North,113,87,145,91.25,30.53,0.15,Snowy,0,34.65,Summer,262,21.47,9.06,0.296757288,0.943089431,0.763157895,-4.12,25.9505,2257.6935,0.330798479,0.346931818,26,2.298245614,4,9,0,32.697630000000004,2844.69381,2656.11
2023-09-29,S001,P0001,Toys,West,388,279,180,282.7,93.7,0.15,Rainy,0,95.03,Autumn,344,57.81,35.89,0.38303095,0.983433204,0.71722365,-1.33,79.645,22220.955,0.808695652,0.334642857,109,0.884318766,4,9,0,98.385,27449.415,26142.3
2023-09-29,S002,P0002,Electronics,South,163,158,84,159.64,40.16,0.05,Snowy,1,43.48,Winter,346,31.47,8.69,0.216384462,0.983565737,0.963414634,-3.32,38.152,6028.016,0.455331412,0.252578616,5,2.109756098,4,9,0,43.43304,6862.42032,6345.28
2023-09-29,S002,P0003,Groceries,South,440,283,99,296.56,63.19,0.15,Sunny,0,68.02,Winter,432,50.13,13.06,0.206678272,0.951068692,0.641723356,-4.83,53.7115,15200.3545,0.653579677,0.2225,157,0.979591837,4,9,0,68.33998500000001,19340.215755000005,17882.77
2023-09-29,S003,P0009,Furniture,South,250,37,70,27.74,70.18,0.0,Rainy,0,73.84,Summer,314,46.58,23.6,0.336278142,1.287404315,0.147410359,-3.66,70.18,2596.66,0.117460317,1.846842105,213,1.250996016,4,9,0,61.203978000000006,2264.5471860000002,2596.6600000000003
2023-09-29,S002,P0005,Toys,North,276,219,181,221.0,68.18,0.0,Sunny,1,70.2,Autumn,504,44.07,24.11,0.353622763,0.986486486,0.790613718,-2.02,68.18,14931.42,0.433663366,0.309909091,57,1.819494585,4,9,0,71.58900000000001,15677.991000000004,14931.420000000002
2023-09-29,S002,P0004,Electronics,South,305,92,92,103.83,66.89,0.0,Rainy,1,68.87,Autumn,289,51.42,15.47,0.231275228,0.877611371,0.300653595,-1.98,66.89,6153.88,0.317241379,0.719247312,213,0.944444444,4,9,0,60.201,5538.492,6153.88
2023-09-29,S003,P0007,Furniture,West,180,38,26,45.89,97.87,0.1,Cloudy,1,102.86,Autumn,180,64.29,33.58,0.343108205,0.810407336,0.209944751,-4.99,88.083,3347.154,0.209944751,2.509487179,142,0.994475138,4,9,0,83.67885,3179.7963,3719.0600000000004
2023-09-29,S003,P0006,Furniture,South,348,22,140,41.34,21.28,0.15,Rainy,1,17.64,Winter,263,11.95,9.33,0.43843985,0.519603212,0.063037249,3.64,18.088,397.936,0.083333333,0.925217391,326,0.753581662,4,9,0,19.726560000000003,433.9843200000001,468.16
2023-09-29,S003,P0005,Groceries,West,95,34,143,29.16,83.07,0.0,Sunny,1,81.91,Autumn,208,42.77,40.3,0.48513302,1.127320955,0.354166667,1.16,83.07,2824.38,0.162679426,2.373428571,61,2.166666667,4,9,0,71.02484999999999,2414.8448999999996,2824.3799999999997
2023-09-29,S003,P0004,Electronics,South,84,27,159,39.45,39.74,0.1,Sunny,0,41.54,Spring,174,22.97,16.77,0.421992954,0.667490729,0.317647059,-1.8,35.766,965.682,0.154285714,1.419285714,57,2.047058824,4,9,0,33.9777,917.3978999999999,1072.98
2023-09-29,S003,P0003,Furniture,South,154,153,83,158.39,60.95,0.1,Cloudy,1,61.35,Spring,260,46.27,14.68,0.240853158,0.959909656,0.987096774,-0.4,54.855,8392.815,0.586206897,0.395779221,1,1.677419355,4,9,0,63.9975,9791.6175,9325.35
2023-09-29,S003,P0002,Furniture,South,351,340,156,344.66,97.29,0.2,Sunny,1,100.52,Summer,588,62.84,34.45,0.354096002,0.983625528,0.965909091,-3.23,77.832,26462.88,0.577249576,0.285307918,11,1.670454545,4,9,0,104.19759000000002,35427.18060000001,33078.6
2023-09-29,S002,P0020,Toys,West,409,139,71,147.6,47.54,0.1,Sunny,0,50.01,Winter,239,29.96,17.58,0.369793858,0.935397039,0.33902439,-2.47,42.786,5947.254,0.579166667,0.339571429,270,0.582926829,4,9,0,46.273059,6431.955201000001,6608.0599999999995
2023-09-29,S002,P0019,Furniture,South,317,315,51,310.38,22.97,0.15,Cloudy,1,19.34,Summer,416,13.31,9.66,0.420548542,1.011625666,0.990566038,3.63,19.5245,6150.2175,0.755395683,0.072689873,2,1.308176101,4,9,0,24.60087,7749.27405,7235.549999999999
2023-09-29,S002,P0018,Toys,West,477,257,76,252.4,56.93,0.0,Cloudy,1,61.18,Autumn,381,35.8,21.13,0.371157562,1.014206788,0.537656904,-4.25,56.93,14631.01,0.672774869,0.220658915,220,0.79707113,4,9,0,59.776500000000006,15362.560500000001,14631.01
2023-09-29,S002,P0017,Furniture,South,441,292,31,283.84,42.62,0.05,Snowy,0,43.33,Summer,417,22.23,20.39,0.47841389,1.025136919,0.660633484,-0.71,40.489,11822.788,0.698564593,0.145460751,149,0.943438914,4,9,0,45.64602,13328.63784,12445.039999999999
2023-09-29,S003,P0001,Groceries,North,313,104,92,102.59,87.36,0.2,Cloudy,1,86.46,Winter,302,69.61,17.75,0.203182234,1.003957911,0.331210191,0.9,69.888,7268.352,0.343234323,0.832,209,0.961783439,4,9,0,80.98272,8422.20288,9085.44
2023-09-29,S002,P0015,Furniture,South,171,120,20,130.25,73.92,0.2,Snowy,0,75.95,Summer,377,43.94,29.98,0.405573593,0.914285714,0.697674419,-2.03,59.136,7096.32,0.317460317,0.610909091,51,2.191860465,4,9,0,75.39840000000001,9047.808,8870.4
2023-09-29,S002,P0014,Electronics,East,122,101,145,118.33,12.7,0.15,Rainy,1,9.26,Autumn,283,8.57,4.13,0.32519685,0.846392357,0.821138211,3.44,10.795,1090.295,0.355633803,0.124509804,21,2.300813008,4,9,0,13.334999999999999,1346.8349999999998,1282.6999999999998
2023-09-29,S002,P0013,Furniture,West,474,402,112,401.06,97.98,0.1,Sunny,1,98.33,Winter,485,58.7,39.28,0.400898142,0.999850769,0.846315789,-0.35,88.182,35449.164,0.827160494,0.243126551,72,1.021052632,4,9,0,105.96537000000001,42598.078740000004,39387.96
2023-09-29,S002,P0006,Clothing,South,453,195,99,202.63,49.49,0.2,Rainy,0,52.2,Spring,328,37.78,11.71,0.236613457,0.957619211,0.429515419,-2.71,39.592,7720.44,0.592705167,0.2525,258,0.72246696,4,9,0,46.76805,9119.769750000001,9650.550000000001
2023-09-29,S002,P0012,Clothing,East,179,92,158,91.3,48.38,0.0,Snowy,1,52.78,Winter,319,35.82,12.56,0.25961141,0.996749729,0.511111111,-4.4,48.38,4450.96,0.2875,0.520215054,87,1.772222222,4,9,0,49.8314,4584.4888,4450.96
2023-09-29,S002,P0011,Groceries,East,80,35,132,36.25,74.3,0.1,Cloudy,0,75.8,Winter,114,57.26,17.04,0.229340511,0.939597315,0.432098765,-1.5,66.87,2340.45,0.304347826,2.063888889,45,1.407407407,4,9,0,65.432295,2290.130325,2600.5
2023-09-29,S002,P0010,Clothing,West,77,15,143,12.26,46.67,0.2,Sunny,1,50.06,Spring,185,34.22,12.45,0.26676666,1.131221719,0.192307692,-3.39,37.336,560.04,0.080645161,2.916875,62,2.371794872,4,9,0,39.90285,598.5427500000001,700.0500000000001
2023-09-29,S002,P0009,Toys,East,310,186,175,199.02,35.67,0.2,Sunny,1,34.38,Summer,268,24.81,10.86,0.304457527,0.929907009,0.59807074,1.29,28.536,5307.696,0.691449814,0.190748663,124,0.861736334,4,9,0,38.20257000000001,7105.678020000001,6634.62
2023-09-29,S002,P0008,Groceries,East,302,214,157,205.39,80.63,0.05,Sunny,0,82.32,Spring,461,49.49,31.14,0.386208607,1.036871941,0.706270627,-1.69,76.5985,16392.079,0.463203463,0.375023256,88,1.521452145,4,9,0,84.6615,18117.561,17254.82
2023-09-29,S002,P0007,Electronics,East,466,176,112,188.06,14.03,0.15,Sunny,1,17.57,Summer,316,8.34,5.69,0.405559515,0.930921401,0.376873662,-3.54,11.9255,2098.888,0.555205047,0.079265537,290,0.676659529,4,9,0,13.523517,2380.138992,2469.2799999999997
2023-09-29,S002,P0016,Clothing,North,83,21,43,15.17,80.26,0.1,Sunny,1,82.54,Spring,210,54.58,25.68,0.31996013,1.298701299,0.25,-2.28,72.234,1516.914,0.099526066,3.648181818,62,2.5,4,9,0,68.6223,1441.0683,1685.46
2023-09-30,S004,P0006,Groceries,North,419,187,29,206.9,95.57,0.2,Snowy,1,97.56,Spring,393,53.15,42.42,0.443863137,0.899470899,0.445238095,-1.99,76.456,14297.272,0.474619289,0.508351064,232,0.935714286,5,9,1,86.01299999999999,16084.430999999999,17871.59
2023-09-30,S004,P0007,Furniture,North,91,51,102,53.06,89.24,0.1,Rainy,1,85.27,Spring,206,54.1,35.14,0.39376961,0.943396226,0.554347826,3.97,80.316,4096.116,0.246376812,1.716153846,40,2.239130435,5,9,1,84.77799999999999,4323.678,4551.24
2023-09-30,S004,P0008,Clothing,North,461,334,89,352.62,23.22,0.1,Cloudy,0,19.7,Spring,502,13.9,9.32,0.401378122,0.944516713,0.722943723,3.52,20.898,6979.932,0.664015905,0.069313433,127,1.086580087,5,9,1,24.381,8143.254,7755.48
2023-09-30,S004,P0013,Toys,West,389,171,58,164.74,60.35,0.2,Cloudy,1,60.54,Spring,276,39.57,20.78,0.344324772,1.031736455,0.438461538,-0.19,48.28,8255.88,0.61732852,0.350872093,218,0.707692308,5,9,1,57.030750000000005,9752.25825,10319.85
2023-09-30,S004,P0010,Toys,West,160,105,75,124.23,68.12,0.15,Sunny,1,70.3,Spring,183,51.05,17.07,0.250587199,0.838457239,0.652173913,-2.18,57.902,6079.71,0.570652174,0.642641509,55,1.136645963,5,9,1,68.12,7152.6,7152.6
2023-09-30,S004,P0011,Clothing,South,217,153,115,163.02,30.29,0.2,Cloudy,0,28.51,Autumn,368,22.56,7.73,0.255199736,0.932813072,0.701834862,1.78,24.232,3707.496,0.414634146,0.196688312,64,1.688073394,5,9,1,31.8045,4866.0885,4634.37
2023-09-30,S004,P0012,Clothing,West,414,326,60,326.35,53.07,0.1,Cloudy,1,49.66,Summer,440,32.47,20.6,0.388166572,0.995875974,0.785542169,3.41,47.763,15570.738,0.739229025,0.162293578,88,1.060240964,5,9,1,56.837970000000006,18529.17822,17300.82
2023-09-30,S004,P0005,Clothing,East,247,143,81,143.53,96.31,0.05,Sunny,0,93.02,Summer,198,72.49,23.82,0.247326342,0.989413962,0.576612903,3.29,91.4945,13083.7135,0.718592965,0.668819444,104,0.798387097,5,9,1,98.23620000000001,14047.776600000001,13772.33
2023-09-30,S004,P0009,Furniture,South,297,44,72,54.38,59.12,0.2,Rainy,1,60.02,Spring,230,47.01,12.11,0.204837618,0.794510654,0.147651007,-0.9,47.296,2081.024,0.19047619,1.313777778,253,0.771812081,5,9,1,50.547599999999996,2224.0944,2601.2799999999997
2023-09-30,S004,P0004,Clothing,East,255,243,127,255.28,88.42,0.0,Rainy,1,86.61,Summer,433,60.13,28.29,0.319950238,0.948181676,0.94921875,1.81,88.42,21486.06,0.559907834,0.362377049,12,1.69140625,5,9,1,94.69782000000001,23011.57026,21486.06
2023-09-30,S003,P0013,Electronics,North,388,182,130,198.27,79.12,0.05,Snowy,1,74.22,Summer,312,40.37,38.75,0.489762386,0.913333668,0.467866324,4.9,75.164,13679.848,0.581469649,0.432349727,206,0.802056555,5,9,1,76.26376800000001,13880.005776000002,14399.84
2023-09-30,S004,P0002,Clothing,West,267,226,96,217.54,71.31,0.1,Cloudy,0,69.63,Winter,487,45.78,25.53,0.358014304,1.034135627,0.843283582,1.68,64.179,14504.454,0.463114754,0.314140969,41,1.817164179,5,9,1,77.12176500000001,17429.518890000003,16116.060000000001
2023-09-30,S004,P0001,Clothing,South,481,79,144,98.52,83.34,0.15,Snowy,1,84.55,Winter,217,55.86,27.48,0.329733621,0.793810289,0.163900415,-1.21,70.839,5596.281,0.362385321,1.04175,402,0.450207469,5,9,1,73.393371,5798.076309,6583.860000000001
2023-09-30,S003,P0020,Toys,East,461,79,85,82.77,66.76,0.2,Cloudy,1,65.48,Summer,284,49.28,17.48,0.261833433,0.943058374,0.170995671,1.28,53.408,4219.232,0.277192982,0.8345,382,0.614718615,5,9,1,61.285680000000006,4841.56872,5274.04
2023-09-30,S003,P0019,Furniture,East,419,230,184,249.92,29.89,0.1,Rainy,0,29.44,Winter,476,23.89,6.0,0.200736032,0.916626813,0.547619048,0.45,26.901,6187.23,0.482180294,0.129393939,189,1.133333333,5,9,1,32.326035000000005,7434.988050000001,6874.7
2023-09-30,S003,P0018,Clothing,East,67,35,148,34.61,60.3,0.1,Cloudy,1,63.83,Autumn,112,38.36,21.94,0.36384743,0.98286998,0.514705882,-3.53,54.27,1899.45,0.309734513,1.675,32,1.647058824,5,9,1,57.285,2004.975,2110.5
2023-09-30,S003,P0017,Groceries,South,99,40,140,31.11,89.15,0.0,Snowy,0,86.13,Autumn,213,55.05,34.1,0.382501402,1.245717845,0.4,3.02,89.15,3566.0,0.186915888,2.174390244,59,2.13,5,9,1,76.22325,3048.93,3566.0
2023-09-30,S003,P0016,Electronics,North,73,66,135,58.72,46.87,0.0,Sunny,1,51.0,Summer,232,35.68,11.19,0.238745466,1.105157401,0.891891892,-4.13,46.87,3093.42,0.283261803,0.699552239,7,3.135135135,5,9,1,47.8074,3155.2884,3093.4199999999996
2023-09-30,S003,P0015,Furniture,West,142,0,181,0.77,28.85,0.05,Sunny,0,26.62,Spring,146,22.08,6.77,0.234662045,0.0,0.0,2.23,27.4075,0.0,0.0,28.85,142,1.020979021,5,9,1,24.66675,0.0,0.0
2023-09-30,S003,P0014,Clothing,North,444,257,195,250.16,80.08,0.0,Sunny,1,78.61,Autumn,493,60.99,19.09,0.238386613,1.02325211,0.57752809,1.47,80.08,20580.56,0.520242915,0.310387597,187,1.107865169,5,9,1,84.084,21609.588,20580.56
2023-09-30,S004,P0014,Electronics,East,413,333,34,339.88,43.66,0.1,Sunny,1,42.79,Autumn,412,32.62,11.04,0.252863033,0.976883361,0.804347826,0.87,39.294,13084.902,0.8062954,0.130718563,80,0.995169082,5,9,1,45.842999999999996,15265.719,14538.779999999999
2023-09-30,S004,P0003,Groceries,East,289,41,198,31.62,29.3,0.15,Cloudy,1,24.42,Spring,303,20.11,9.19,0.313651877,1.256897609,0.14137931,4.88,24.905,1021.105,0.134868421,0.697619048,248,1.044827586,5,9,1,26.37,1081.17,1201.3
2023-09-30,S004,P0015,Furniture,North,144,91,176,96.02,97.29,0.05,Sunny,0,97.87,Autumn,254,67.47,29.82,0.306506321,0.937950938,0.627586207,-0.58,92.4255,8410.7205,0.356862745,1.0575,53,1.751724138,5,9,1,92.4255,8410.7205,8853.390000000001
2023-09-30,S005,P0007,Clothing,North,253,195,149,201.5,32.85,0.0,Snowy,0,33.13,Spring,259,21.05,11.8,0.359208524,0.962962963,0.767716535,-0.28,32.85,6405.75,0.75,0.167602041,58,1.019685039,5,9,1,34.4925,6726.0375,6405.75
2023-09-30,S004,P0017,Groceries,East,441,327,22,318.06,22.39,0.0,Sunny,1,26.19,Spring,497,11.72,10.67,0.476552032,1.024885601,0.739819005,-3.8,22.39,7321.53,0.656626506,0.068262195,114,1.124434389,5,9,1,23.509500000000003,7687.606500000001,7321.53
2023-09-30,S003,P0012,Furniture,East,53,31,66,50.21,83.25,0.1,Rainy,0,84.54,Autumn,285,44.2,39.05,0.469069069,0.605350517,0.574074074,-1.29,74.925,2322.675,0.108391608,2.6015625,22,5.277777778,5,9,1,79.08749999999999,2451.7124999999996,2580.75
2023-09-30,S005,P0019,Groceries,North,415,401,60,395.08,51.84,0.05,Snowy,1,53.0,Spring,498,41.01,10.83,0.208912037,1.012421733,0.963942308,-1.16,49.248,19748.448,0.803607214,0.128955224,14,1.197115385,5,9,1,54.43200000000001,21827.232000000004,20787.84
2023-09-30,S005,P0018,Toys,West,456,41,100,42.72,29.16,0.05,Snowy,1,33.5,Summer,119,16.66,12.5,0.42866941,0.93778591,0.089715536,-4.34,27.702,1135.782,0.341666667,0.694285714,415,0.260393873,5,9,1,26.76888,1097.52408,1195.56
