date,store_id,product_id,category,price,cost,discounted_price,ml_price,units_sold,static_revenue,ml_revenue,ml_pred_demand,residual
2023-11-25,S005,P0020,4,89.93,53.38,76.4405,112.41,289,22091.3045,32486.489999999998,288.89966,1.154693603515625
2023-11-25,S003,P0010,0,49.2,29.29,41.82,61.5,245,10245.9,15067.5,246.46648,-1.0810394287109375
2023-11-25,S003,P0008,0,42.99,34.32,36.5415,53.74,60,2192.49,3224.4,60.053757,-0.4022331237792969
2023-11-25,S002,P0001,3,56.6,40.49,56.6,70.75,83,4697.8,5872.25,82.6959,0.6964492797851562
2023-11-25,S001,P0020,2,93.24,72.58,88.578,116.55,172,15235.416000000001,20046.6,172.4599,-0.4193878173828125
2023-11-25,S001,P0019,3,38.95,23.25,31.16,48.69,18,560.88,876.42,18.849787,-0.19678306579589844
2023-11-25,S001,P0018,4,91.02,67.17,86.469,113.78,121,10462.749,13767.380000000001,120.93196,0.9205703735351562
2023-11-25,S001,P0017,2,86.11,65.6,77.499,107.64,182,14104.818,19590.48,182.08075,0.71514892578125
2023-11-25,S001,P0016,0,34.96,25.52,33.212,43.7,26,863.5120000000001,1136.2,26.51519,-0.11085700988769531
2023-11-25,S001,P0015,2,93.87,68.41,89.1765,117.34,32,2853.648,3754.88,31.033848,0.7092838287353516
2023-11-25,S001,P0014,1,88.3,52.77,83.885,110.38,212,17783.620000000003,23400.559999999998,211.00471,0.7775726318359375
2023-11-25,S001,P0013,1,63.58,47.53,50.864,79.47,69,3509.616,5483.43,68.44425,0.48786163330078125
2023-11-25,S001,P0011,4,55.2,37.23,55.2,69.0,84,4636.8,5796.0,84.093834,-0.41040802001953125
2023-11-25,S001,P0010,2,87.21,58.49,74.1285,109.01,53,3928.8105,5777.530000000001,52.929756,-0.0938262939453125
2023-11-25,S001,P0009,1,88.88,55.45,88.88,111.1,376,33418.88,41773.6,377.44543,-1.507415771484375
2023-11-25,S001,P0008,0,49.01,25.64,44.109,61.26,10,441.09000000000003,612.6,10.342864,-0.4567832946777344
2023-11-25,S001,P0007,1,72.2,46.3,72.2,90.25,50,3610.0,4512.5,50.06165,0.5283012390136719
2023-11-25,S001,P0006,2,24.14,14.68,24.14,30.18,136,3283.04,4104.48,135.34972,1.0195465087890625
2023-11-25,S001,P0005,3,74.92,55.51,74.92,93.65,282,21127.44,26409.300000000003,283.25378,-0.70391845703125
2023-11-25,S001,P0004,4,90.09,52.4,72.072,112.61,319,22990.968,35922.59,319.57443,-1.58349609375
2023-11-25,S001,P0003,0,48.67,25.86,48.67,60.84,124,6035.08,7544.160000000001,124.4134,0.0801239013671875
2023-11-25,S001,P0002,1,53.85,32.72,48.465,67.31,51,2471.715,3432.81,51.127266,-0.2763519287109375
2023-11-25,S001,P0001,1,56.22,32.53,56.22,70.28,371,20857.62,26073.88,368.9161,1.86334228515625
2023-11-25,S003,P0009,2,16.61,12.02,16.61,20.76,272,4517.92,5646.72,271.0646,0.844940185546875
2023-11-25,S002,P0002,1,83.56,56.77,83.56,104.45,104,8690.24,10862.800000000001,104.70906,-0.7388458251953125
2023-11-25,S002,P0003,4,94.47,75.49,80.2995,118.09,124,9957.137999999999,14643.16,124.01666,0.03330230712890625
2023-11-25,S001,P0012,1,11.43,8.19,10.8585,14.29,103,1118.4254999999998,1471.87,103.4098,-0.47428131103515625
2023-11-25,S002,P0005,1,38.16,30.21,32.436,47.7,98,3178.728,4674.6,96.43017,1.7754440307617188
2023-11-25,S003,P0007,4,70.5,35.46,70.5,88.12,229,16144.5,20179.48,228.90488,-0.712005615234375
2023-11-25,S002,P0004,3,52.72,40.62,47.448,65.9,20,948.96,1318.0,20.416782,-0.2651996612548828
2023-11-25,S003,P0006,4,49.51,37.67,44.559,61.89,368,16397.712,22775.52,368.86057,-0.74371337890625
2023-11-25,S003,P0005,3,58.97,40.45,50.1245,73.71,81,4060.0845,5970.509999999999,80.66893,0.238555908203125
2023-11-25,S003,P0004,4,77.65,43.09,69.885,97.06,19,1327.815,1844.14,19.438957,-0.7892303466796875
2023-11-25,S003,P0003,1,75.91,59.27,68.319,94.89,185,12639.015000000001,17554.65,185.20319,0.2344818115234375
2023-11-25,S003,P0002,0,69.76,43.44,66.272,87.2,161,10669.792000000001,14039.2,161.84224,-0.8333282470703125
2023-11-25,S002,P0020,3,23.81,13.63,20.2385,29.76,38,769.063,1130.88,38.94909,-0.3011474609375
2023-11-25,S002,P0019,4,31.17,22.53,26.4945,38.96,55,1457.1975,2142.8,54.523373,0.0782318115234375
2023-11-25,S002,P0018,2,87.53,66.23,87.53,109.41,89,7790.17,9737.49,88.51011,0.01000213623046875
2023-11-25,S002,P0017,3,38.71,21.36,32.9035,48.39,35,1151.6225,1693.65,34.713062,0.3631858825683594
2023-11-25,S003,P0001,3,18.74,10.07,14.992,23.42,119,1784.048,2786.98,118.13984,0.5979156494140625
2023-11-25,S002,P0007,1,69.15,35.15,58.7775,86.44,182,10697.505000000001,15732.08,183.08836,-1.4724273681640625
2023-11-25,S002,P0015,2,15.82,9.34,15.82,19.77,284,4492.88,5614.68,283.25522,0.977569580078125
2023-11-25,S002,P0014,0,98.1,64.13,98.1,122.62,26,2550.6,3188.12,25.870169,0.4199085235595703
2023-11-25,S002,P0013,0,16.73,10.72,16.73,20.91,141,2358.93,2948.31,140.44962,0.11248779296875
2023-11-25,S002,P0012,2,14.34,11.28,12.906,17.92,276,3562.056,4945.92,275.31647,-0.908416748046875
2023-11-25,S002,P0011,0,91.17,65.9,91.17,113.96,65,5926.05,7407.4,64.428696,0.27803802490234375
2023-11-25,S002,P0010,4,69.52,34.9,69.52,86.9,293,20369.36,25461.7,293.2081,0.27593994140625
2023-11-25,S002,P0009,4,74.58,55.57,67.122,93.22,175,11746.35,16313.5,175.30655,-1.0516510009765625
2023-11-25,S002,P0008,2,76.54,44.73,72.713,95.68,315,22904.594999999998,30139.2,315.71808,-1.17376708984375
2023-11-25,S002,P0016,3,33.02,25.04,31.369,41.28,35,1097.915,1444.8,35.515984,-0.9301567077636719
2023-11-25,S002,P0006,0,88.53,50.15,84.1035,110.66,134,11269.868999999999,14828.439999999999,134.07097,0.443267822265625
2023-11-26,S004,P0006,4,10.54,7.76,9.486,13.18,167,1584.162,2201.06,166.96765,-0.0782012939453125
2023-11-26,S004,P0007,0,45.26,32.22,42.997,56.58,158,6793.526,8939.64,157.65782,0.335113525390625
2023-11-26,S004,P0008,0,38.92,19.99,35.028,48.65,92,3222.576,4475.8,91.2488,1.3020706176757812
2023-11-26,S004,P0009,4,99.52,72.25,94.544,124.4,56,5294.464,6966.400000000001,55.371803,0.7733955383300781
2023-11-26,S004,P0014,4,93.01,69.83,74.408,116.26,72,5357.376,8370.720000000001,72.969826,-0.03110504150390625
2023-11-26,S004,P0011,1,77.54,54.19,73.663,96.93,292,21509.595999999998,28303.56,292.9758,0.5235595703125
2023-11-26,S004,P0012,3,39.18,29.48,39.18,48.98,75,2938.5,3673.4999999999995,75.332794,0.8989105224609375
2023-11-26,S004,P0013,3,83.29,48.86,66.632,104.11,33,2198.856,3435.63,33.14059,-0.3992767333984375
2023-11-26,S004,P0005,2,58.97,38.79,58.97,73.71,116,6840.5199999999995,8550.359999999999,116.56626,-0.0961151123046875
2023-11-26,S004,P0010,4,80.76,42.85,72.684,100.95,340,24712.559999999998,34323.0,337.1529,1.25439453125
2023-11-26,S004,P0004,1,59.13,36.76,59.13,73.91,340,20104.2,25129.399999999998,338.92563,-0.29754638671875
2023-11-26,S003,P0013,3,51.01,39.06,43.3585,63.76,146,6330.341,9308.96,146.48521,0.019073486328125
2023-11-26,S004,P0002,4,20.26,10.74,16.208,25.33,111,1799.0879999999997,2811.6299999999997,110.643135,0.6531906127929688
2023-11-26,S004,P0001,2,67.91,37.41,54.328,84.89,65,3531.32,5517.85,65.34289,-0.9619827270507812
2023-11-26,S003,P0020,3,63.37,36.0,60.2015,79.21,167,10053.6505,13228.07,166.82329,0.6073455810546875
2023-11-26,S003,P0019,2,32.98,19.46,31.331,41.22,230,7206.13,9480.6,230.51216,-0.413421630859375
2023-11-26,S003,P0018,1,33.54,19.18,33.54,41.92,165,5534.099999999999,6916.8,165.01758,-0.354217529296875
2023-11-26,S003,P0017,3,83.08,53.38,70.618,103.85,104,7344.271999999999,10800.4,103.74815,0.630126953125
2023-11-26,S003,P0016,1,45.02,27.94,40.518,56.28,37,1499.166,2082.36,36.49748,0.4766578674316406
2023-11-26,S003,P0015,3,68.05,51.48,61.245,85.06,161,9860.445,13694.66,160.7907,0.519195556640625
2023-11-26,S003,P0014,1,60.38,47.4,48.304,75.48,144,6955.776,10869.12,143.92766,0.0332489013671875
2023-11-26,S004,P0015,2,99.43,64.27,94.4585,124.29,151,14263.2335,18767.79,150.78917,-0.11962890625
2023-11-26,S004,P0003,3,52.41,35.53,47.169,65.51,334,15754.445999999998,21880.34,332.50104,1.8779296875
2023-11-26,S004,P0016,0,63.75,49.64,54.1875,79.69,293,15876.9375,23349.17,293.70212,-1.134033203125
2023-11-26,S005,P0020,3,32.94,18.74,26.352,41.18,255,6719.76,10500.9,254.82362,0.3690338134765625
2023-11-26,S004,P0018,1,70.57,35.96,56.456,88.21,160,9032.960000000001,14113.599999999999,159.21504,0.523681640625
2023-11-26,S003,P0012,1,96.06,74.34,91.257,120.08,17,1551.3690000000001,2041.36,17.347109,-0.13313674926757812
2023-11-26,S005,P0019,2,61.98,38.93,49.584,77.47,66,3272.5440000000003,5113.0199999999995,65.19499,0.8844146728515625
2023-11-26,S005,P0018,1,33.67,21.37,28.6195,42.09,67,1917.5065,2820.03,67.78518,-0.25153350830078125
2023-11-26,S005,P0017,0,93.75,52.37,75.0,117.19,94,7050.0,11015.86,93.81232,0.43653106689453125
2023-11-26,S005,P0016,1,66.21,51.47,56.2785,82.76,122,6865.977,10096.720000000001,122.06676,-0.9550628662109375
2023-11-26,S005,P0015,2,49.19,30.2,39.352,61.49,85,3344.9199999999996,5226.650000000001,84.76181,0.6759414672851562
2023-11-26,S005,P0014,2,45.77,32.07,45.77,57.21,22,1006.94,1258.6200000000001,21.373781,0.5926094055175781
2023-11-26,S005,P0013,3,77.22,59.8,65.637,96.52,101,6629.337,9748.52,100.54092,0.0797119140625
2023-11-26,S005,P0012,0,46.84,34.5,39.814,58.55,152,6051.728,8899.6,151.64418,0.0691375732421875
2023-11-26,S005,P0011,2,41.12,30.91,41.12,51.4,153,6291.36,7864.2,152.10085,0.662750244140625
2023-11-26,S004,P0017,3,37.88,26.93,30.304,47.35,181,5485.023999999999,8570.35,181.2599,-0.424591064453125
2023-11-26,S005,P0010,4,74.07,55.5,62.9595,92.59,89,5603.3955,8240.51,89.03589,0.05080413818359375
2023-11-26,S005,P0008,1,18.19,9.7,17.2805,22.74,5,86.4025,113.69999999999999,5.933252,-1.4897093772888184
2023-11-26,S005,P0007,2,80.74,64.24,76.703,100.92,41,3144.8230000000003,4137.72,40.786713,-0.3688316345214844
2023-11-26,S005,P0006,4,25.79,16.53,20.632,32.24,57,1176.0240000000001,1837.68,57.199562,-0.04701995849609375
2023-11-26,S005,P0005,4,43.4,32.43,39.06,54.25,313,12225.78,16980.25,314.37177,-0.588409423828125
2023-11-26,S005,P0004,0,63.32,33.53,50.656,79.15,258,13069.248,20420.7,258.51712,-0.773773193359375
2023-11-26,S005,P0003,2,54.49,39.72,54.49,68.11,2,108.98,136.22,2.2421205,-0.021791934967041016
2023-11-26,S005,P0002,3,81.09,43.65,77.0355,101.36,151,11632.3605,15305.36,151.18144,0.0136260986328125
2023-11-26,S005,P0001,3,49.89,38.38,47.3955,62.36,160,7583.28,9977.6,158.43816,2.66461181640625
2023-11-26,S004,P0020,0,49.32,32.35,39.456,61.65,135,5326.56,8322.75,135.03423,0.2564239501953125
2023-11-26,S004,P0019,1,57.22,35.04,45.776,71.53,317,14510.992,22675.010000000002,315.6256,0.5010986328125
2023-11-26,S005,P0009,2,70.42,48.03,70.42,88.02,284,19999.28,24997.68,282.66595,0.994903564453125
2023-11-26,S003,P0010,2,44.31,34.14,35.448,55.39,232,8223.936,12850.48,231.96329,-0.600921630859375
2023-11-26,S002,P0017,4,52.85,35.33,42.28,66.06,91,3847.48,6011.46,91.13489,-0.9182968139648438
2023-11-26,S003,P0009,3,36.33,26.66,29.064,45.41,415,12061.56,18845.149999999998,414.9024,0.344940185546875
2023-11-26,S002,P0002,3,88.24,48.98,88.24,110.3,354,31236.96,39046.2,353.42596,0.279205322265625
2023-11-26,S002,P0001,0,82.28,58.57,69.938,102.85,81,5664.978,8330.85,81.58739,-0.9693145751953125
2023-11-26,S001,P0020,2,78.54,48.4,66.759,98.18,127,8478.393,12468.86,127.7012,-0.39833831787109375
2023-11-26,S001,P0019,0,43.6,29.95,43.6,54.5,312,13603.2,17004.0,313.5132,-1.98370361328125
2023-11-26,S001,P0018,3,63.09,48.03,53.6265,78.86,47,2520.4455,3706.42,47.143295,-0.23753738403320312
2023-11-26,S001,P0017,0,38.16,22.59,38.16,47.7,285,10875.599999999999,13594.5,284.9825,0.138427734375
2023-11-26,S001,P0016,0,29.81,22.86,26.829,37.26,35,939.015,1304.1,35.565464,-0.30179595947265625
2023-11-26,S001,P0015,4,10.24,7.81,8.704,12.8,36,313.34400000000005,460.8,35.99566,0.3708076477050781
2023-11-26,S001,P0014,2,18.0,10.61,15.3,22.5,237,3626.1000000000004,5332.5,237.74744,-1.904876708984375
2023-11-26,S001,P0013,4,41.39,25.62,37.251,51.74,108,4023.1079999999997,5587.92,108.608154,-0.39435577392578125
2023-11-26,S002,P0003,3,71.1,54.6,63.99,88.88,249,15933.51,22131.12,249.33527,0.0021820068359375
2023-11-26,S001,P0012,3,98.57,50.08,83.7845,123.21,12,1005.414,1478.52,11.64457,-0.046402931213378906
2023-11-26,S001,P0010,0,68.85,43.89,61.965,86.06,241,14933.565,20740.46,240.38211,0.87139892578125
2023-11-26,S001,P0009,4,60.14,34.47,48.112,75.18,102,4907.424,7668.360000000001,102.128456,0.0486602783203125
2023-11-26,S001,P0008,0,38.15,19.22,30.52,47.69,113,3448.7599999999998,5388.969999999999,113.14912,0.6078567504882812
2023-11-26,S001,P0007,4,69.62,53.77,69.62,87.02,213,14829.060000000001,18535.26,212.39676,1.1750640869140625
2023-11-26,S001,P0006,0,64.9,39.23,64.9,81.12,54,3504.6000000000004,4380.4800000000005,53.579266,0.4328269958496094
2023-11-26,S001,P0005,4,75.54,58.94,71.763,94.43,93,6673.959000000001,8781.99,93.83149,-1.4098358154296875
2023-11-26,S001,P0004,1,62.16,36.59,52.836,77.7,82,4332.552,6371.400000000001,82.493965,-0.6296157836914062
2023-11-26,S001,P0003,0,53.04,31.53,42.432,66.3,184,7807.488,12199.199999999999,184.26556,0.12115478515625
2023-11-26,S001,P0002,2,58.66,40.63,55.727,73.32,332,18501.363999999998,24342.239999999998,331.75854,0.220428466796875
2023-11-26,S003,P0011,1,55.6,40.86,55.6,69.5,336,18681.600000000002,23352.0,338.38123,-2.40679931640625
2023-11-26,S001,P0011,1,79.76,63.01,71.784,99.7,29,2081.7360000000003,2891.3,29.049067,0.4337348937988281
2023-11-26,S002,P0004,4,52.68,36.06,42.144,65.85,232,9777.408,15277.199999999999,230.76596,1.952789306640625
2023-11-26,S001,P0001,1,40.26,21.35,40.26,50.32,52,2093.52,2616.64,52.043728,-0.03206634521484375
2023-11-26,S002,P0006,4,73.57,51.98,66.213,91.96,79,5230.826999999999,7264.839999999999,78.680664,0.7007369995117188
2023-11-26,S002,P0005,0,86.68,55.35,73.678,108.35,16,1178.848,1733.6,15.932245,-0.1711101531982422
2023-11-26,S003,P0007,4,67.36,39.9,63.992,84.2,426,27260.592,35869.200000000004,429.52365,-2.9185791015625
2023-11-26,S003,P0006,2,65.19,47.86,55.4115,81.49,303,16789.6845,24691.469999999998,302.55325,0.9908447265625
2023-11-26,S003,P0005,4,54.76,35.21,46.546,68.45,5,232.73,342.25,4.9971576,0.42993736267089844
2023-11-26,S003,P0004,3,80.35,57.6,68.2975,100.44,33,2253.8175,3314.52,33.2282,-0.44297027587890625
2023-11-26,S003,P0003,2,16.09,10.22,14.481,20.11,51,738.531,1025.61,51.142277,-0.27034759521484375
2023-11-26,S003,P0002,3,63.42,45.95,60.249,79.28,69,4157.1810000000005,5470.32,69.25401,-0.46685791015625
2023-11-26,S003,P0008,4,10.59,6.65,9.531,13.24,199,1896.669,2634.76,198.76111,0.8614959716796875
2023-11-26,S002,P0020,2,91.84,70.57,82.656,114.8,174,14382.144,19975.2,173.6284,0.529388427734375
2023-11-26,S002,P0019,0,30.36,19.84,25.806,37.95,21,541.926,796.95,20.894436,-0.29828834533691406
2023-11-26,S002,P0018,4,37.67,27.09,30.136,47.09,57,1717.752,2684.13,56.693302,0.3008575439453125
2023-11-26,S003,P0001,2,18.72,14.52,18.72,23.4,4,74.88,93.6,4.206712,0.12304162979125977
2023-11-26,S002,P0016,1,51.6,32.28,41.28,64.5,45,1857.6000000000001,2902.5,45.22986,-0.47226715087890625
2023-11-26,S002,P0015,2,81.79,43.28,77.7005,102.24,6,466.20300000000003,613.4399999999999,5.630876,0.27608299255371094
2023-11-26,S002,P0014,4,87.53,50.32,83.1535,109.41,336,27939.575999999997,36761.76,336.42966,0.141876220703125
2023-11-26,S002,P0013,1,27.39,20.71,26.0205,34.24,178,4631.648999999999,6094.72,178.67738,0.27947998046875
2023-11-26,S002,P0012,2,45.16,27.2,36.128,56.45,299,10802.272,16878.55,299.833,-0.097900390625
2023-11-26,S002,P0011,3,54.74,30.88,52.003,68.42,115,5980.345,7868.3,115.237495,0.2315673828125
2023-11-26,S002,P0010,2,59.6,38.64,53.64,74.5,19,1019.16,1415.5,19.01771,-0.16176795959472656
2023-11-26,S002,P0009,4,60.58,31.48,57.551,75.72,24,1381.2240000000002,1817.28,24.00948,-0.13611984252929688
2023-11-26,S002,P0008,4,10.1,7.1,9.09,12.62,225,2045.25,2839.5,224.52275,-0.769500732421875
2023-11-26,S002,P0007,2,24.99,15.19,19.992,31.24,54,1079.568,1686.9599999999998,53.216232,-0.3667182922363281
2023-11-27,S004,P0006,1,12.51,8.73,11.259,15.64,474,5336.7660000000005,7413.360000000001,475.10342,-0.45330810546875
2023-11-27,S004,P0007,3,20.7,13.31,20.7,25.88,40,828.0,1035.2,40.14144,-0.6295890808105469
2023-11-27,S004,P0008,2,86.12,51.36,81.814,107.65,99,8099.585999999999,10657.35,99.96731,-0.7862014770507812
2023-11-27,S004,P0012,1,26.05,17.12,24.7475,32.56,22,544.4449999999999,716.32,21.300278,0.8376846313476562
2023-11-27,S004,P0010,4,86.97,46.6,82.6215,108.71,134,11071.280999999999,14567.14,134.24513,-0.280120849609375
2023-11-27,S004,P0011,2,18.91,13.3,17.9645,23.64,261,4688.7345000000005,6170.04,259.88577,0.1790771484375
2023-11-27,S004,P0013,4,13.91,11.03,13.2145,17.39,86,1136.447,1495.54,86.20573,0.0640869140625
2023-11-27,S004,P0009,4,89.25,65.05,71.4,111.56,59,4212.6,6582.04,58.329678,1.1002426147460938
2023-11-27,S004,P0005,1,25.98,20.19,24.681,32.48,293,7231.533,9516.64,294.30066,-1.30169677734375
2023-11-27,S003,P0014,1,59.85,30.07,47.88,74.81,87,4165.56,6508.47,86.23088,0.32845306396484375
2023-11-27,S004,P0003,0,47.02,29.81,42.318,58.78,75,3173.85,4408.5,74.971275,0.48116302490234375
2023-11-27,S004,P0002,3,53.41,39.77,45.3985,66.76,83,3768.0755,5541.080000000001,82.68314,0.04926300048828125
2023-11-27,S004,P0001,1,54.7,34.67,49.23,68.38,192,9452.16,13128.96,191.72955,0.74481201171875
2023-11-27,S003,P0020,3,46.62,35.45,37.296,58.28,228,8503.488,13287.84,227.82072,1.0207061767578125
2023-11-27,S003,P0019,0,48.45,29.89,46.0275,60.56,93,4280.5575,5632.08,93.64087,0.09961700439453125
2023-11-27,S003,P0018,4,19.28,11.39,15.424,24.1,85,1311.04,2048.5,84.857765,0.7208709716796875
2023-11-27,S003,P0017,2,70.92,50.81,56.736,88.65,144,8169.9839999999995,12765.6,143.87717,-0.740936279296875
2023-11-27,S003,P0016,4,52.51,32.57,52.51,65.64,127,6668.7699999999995,8336.28,126.593506,0.628570556640625
2023-11-27,S003,P0015,0,16.34,11.15,14.706,20.42,261,3838.266,5329.620000000001,260.69833,0.395751953125
2023-11-27,S004,P0014,3,54.95,41.95,43.96,68.69,13,571.48,892.97,12.48527,0.5359182357788086
2023-11-27,S003,P0013,0,64.81,37.85,61.5695,81.01,182,11205.649,14743.820000000002,181.6025,0.7966156005859375
2023-11-27,S004,P0004,1,88.8,57.24,79.92,111.0,266,21258.72,29526.0,266.0907,0.420684814453125
2023-11-27,S004,P0015,3,10.02,6.24,10.02,12.52,233,2334.66,2917.16,234.23625,-1.0986328125
2023-11-27,S005,P0007,2,80.78,47.39,80.78,100.98,127,10259.06,12824.460000000001,127.52569,0.20098114013671875
2023-11-27,S004,P0017,1,63.61,46.4,60.4295,79.51,295,17826.7025,23455.45,295.62546,0.22357177734375
2023-11-27,S005,P0020,2,55.33,34.22,44.264,69.16,11,486.90400000000005,760.76,11.656798,-0.2777109146118164
2023-11-27,S003,P0012,1,49.81,28.49,47.3195,62.26,2,94.639,124.52,2.3458862,-0.38832736015319824
2023-11-27,S005,P0019,0,52.18,32.04,41.744,65.22,79,3297.776,5152.38,79.08479,-0.3444061279296875
2023-11-27,S005,P0018,2,96.58,54.4,82.093,120.72,312,25613.016,37664.64,310.31284,1.512176513671875
2023-11-27,S005,P0017,3,53.67,35.74,50.9865,67.09,92,4690.758,6172.280000000001,91.9307,-0.5437469482421875
2023-11-27,S005,P0016,4,61.79,43.4,58.7005,77.24,27,1584.9134999999999,2085.48,27.24046,0.020238876342773438
2023-11-27,S005,P0015,4,45.67,31.18,45.67,57.09,37,1689.79,2112.33,36.95057,-0.19828033447265625
2023-11-27,S005,P0014,0,11.66,7.93,11.66,14.58,87,1014.42,1268.46,86.94251,-0.15464019775390625
2023-11-27,S005,P0013,4,35.91,26.62,28.728,44.89,250,7182.0,11222.5,250.9009,-0.8267974853515625
2023-11-27,S005,P0012,4,43.09,23.55,34.472,53.86,291,10031.352,15673.26,290.26654,0.162933349609375
2023-11-27,S004,P0016,2,41.37,27.53,41.37,51.71,25,1034.25,1292.75,25.083958,0.07113838195800781
2023-11-27,S005,P0011,2,62.36,44.26,59.242,77.95,439,26007.237999999998,34220.05,434.6922,4.87225341796875
2023-11-27,S005,P0009,0,62.74,40.45,62.74,78.42,445,27919.3,34896.9,445.05136,-1.86663818359375
2023-11-27,S005,P0006,1,42.57,31.52,36.1845,53.21,39,1411.1955,2075.19,39.99223,-1.2249221801757812
2023-11-27,S005,P0005,0,55.18,42.78,55.18,68.97,103,5683.54,7103.91,103.43391,-0.16919708251953125
2023-11-27,S005,P0004,4,16.82,12.4,14.297,21.02,36,514.692,756.72,35.161884,0.7529067993164062
2023-11-27,S005,P0003,2,42.87,26.5,34.296,53.59,333,11420.568,17845.47,331.9138,1.00250244140625
2023-11-27,S005,P0002,0,81.44,50.38,69.224,101.8,88,6091.712,8958.4,87.96709,0.08203887939453125
2023-11-27,S005,P0001,0,23.94,14.5,21.546,29.92,239,5149.494,7150.88,238.9415,-0.3404998779296875
2023-11-27,S004,P0020,3,62.21,44.52,52.8785,77.76,83,4388.9155,6454.080000000001,83.04145,0.42241668701171875
2023-11-27,S004,P0019,1,39.37,26.9,33.4645,49.21,39,1305.1155,1919.19,38.85217,0.08230209350585938
2023-11-27,S004,P0018,1,62.89,32.63,62.89,78.61,69,4339.41,5424.09,69.655624,0.1269683837890625
2023-11-27,S005,P0010,3,15.05,10.64,12.04,18.81,30,361.2,564.3,30.628984,-0.4190807342529297
2023-11-27,S003,P0011,2,16.58,9.77,14.922,20.72,124,1850.328,2569.2799999999997,124.29494,0.33408355712890625
2023-11-27,S005,P0008,4,61.27,31.96,55.143,76.59,180,9925.74,13786.2,179.78139,0.4598541259765625
2023-11-27,S003,P0009,2,16.42,11.74,13.957,20.52,404,5638.628000000001,8290.08,403.0875,1.689971923828125
2023-11-27,S002,P0002,3,47.2,26.47,37.76,59.0,40,1510.3999999999999,2360.0,40.040855,0.4796485900878906
2023-11-27,S002,P0001,0,23.66,15.2,18.928,29.58,34,643.552,1005.7199999999999,33.727425,0.3786888122558594
2023-11-27,S001,P0020,2,49.49,27.9,49.49,61.86,22,1088.78,1360.92,21.505522,0.4900074005126953
2023-11-27,S001,P0019,2,38.36,28.2,38.36,47.95,89,3414.04,4267.55,89.27528,-0.0663909912109375
2023-11-27,S001,P0018,0,32.21,17.61,30.5995,40.26,80,2447.96,3220.7999999999997,80.33085,-1.0056915283203125
2023-11-27,S001,P0017,0,92.64,48.22,83.376,115.8,137,11422.512,15864.6,137.14049,-0.43890380859375
2023-11-27,S001,P0016,1,16.49,11.45,13.192,20.61,38,501.296,783.18,38.39966,-0.2606391906738281
2023-11-27,S001,P0015,0,90.59,53.12,86.0605,113.24,166,14286.043000000001,18797.84,166.23326,-0.21258544921875
2023-11-27,S001,P0014,3,48.2,35.25,45.79,60.25,13,595.27,783.25,12.998107,-0.44854164123535156
2023-11-27,S001,P0012,1,72.82,52.88,65.538,91.02,11,720.918,1001.2199999999999,12.115002,-0.852869987487793
2023-11-27,S002,P0003,3,72.25,38.35,65.025,90.31,142,9233.550000000001,12824.02,141.69017,-0.37127685546875
2023-11-27,S001,P0011,2,94.72,49.33,89.984,118.4,385,34643.84,45584.0,385.2658,0.9869384765625
2023-11-27,S001,P0009,3,56.0,35.62,44.8,70.0,8,358.4,560.0,7.8520074,0.1047816276550293
2023-11-27,S001,P0008,2,75.23,46.02,60.184,94.04,410,24675.44,38556.4,412.60327,-2.274383544921875
2023-11-27,S001,P0007,1,52.8,33.52,44.88,66.0,29,1301.52,1914.0,29.141846,-0.12240028381347656
2023-11-27,S001,P0006,2,58.38,37.26,46.704,72.98,121,5651.184,8830.58,121.6854,-1.1399612426757812
2023-11-27,S001,P0005,0,86.62,69.24,69.296,108.28,18,1247.3280000000002,1949.04,18.14475,-0.12286567687988281
2023-11-27,S001,P0004,4,13.65,9.52,11.6025,17.06,28,324.87,477.67999999999995,28.302315,0.37047386169433594
2023-11-27,S001,P0003,1,31.21,18.22,31.21,39.01,103,3214.63,4018.0299999999997,103.005,-0.04517364501953125
2023-11-27,S001,P0002,4,22.05,12.26,19.845,27.56,36,714.42,992.16,36.489204,-0.3389091491699219
2023-11-27,S001,P0001,2,54.14,35.67,54.14,67.68,187,10124.18,12656.160000000002,187.32843,-0.1383056640625
2023-11-27,S003,P0010,2,65.0,41.0,55.25,81.25,13,718.25,1056.25,12.88572,0.3591938018798828
2023-11-27,S001,P0010,2,18.64,13.25,15.844,23.3,407,6448.508,9483.1,407.35773,-0.460723876953125
2023-11-27,S002,P0004,0,87.19,51.14,69.752,108.99,50,3487.6,5449.5,50.120075,-0.4859733581542969
2023-11-27,S001,P0013,1,16.08,12.46,12.864,20.1,139,1788.096,2793.9,139.1262,-0.0700531005859375
2023-11-27,S002,P0006,1,23.89,14.75,19.112,29.86,115,2197.8799999999997,3433.9,114.63934,0.2754364013671875
2023-11-27,S002,P0005,3,87.96,68.61,79.164,109.95,35,2770.7400000000002,3848.25,35.13751,-0.5175132751464844
2023-11-27,S003,P0007,3,52.86,41.77,44.931,66.08,7,314.517,462.56,7.0250316,-0.19827890396118164
2023-11-27,S003,P0006,3,15.73,11.55,14.9435,19.66,86,1285.141,1690.76,86.72126,-0.65008544921875
2023-11-27,S003,P0005,4,16.57,9.08,15.7415,20.71,343,5399.3345,7103.530000000001,343.41162,-0.30877685546875
2023-11-27,S003,P0004,2,95.44,75.92,90.668,119.3,344,31189.792,41039.2,342.32214,1.363861083984375
